target_id	length	eff_length	est_counts	tpm
Pn1.186	336	130.717	46	14.2918
Pn1.187	330	125.93	1	0.322501
Pn1.188	2376	2153.03	76.3226	1.43967
Pn1.189	1983	1760.03	84.05	1.93944
Pn1.190	972	749.033	34.9265	1.89371
Pn1.191	822	599.133	435.107	29.4939
Pn1.192	1452	1229.03	15.0196	0.49631
Pn1.193	294	98.2086	1.43918	0.595147
Pn1.194	426	209.006	7.14286	1.38795
Pn1.195	486	265.693	112.428	17.1852
Pn1.196	684	461.31	0	0
Pn1.197	807	584.133	2.37097	0.164844
Pn1.198	486	265.693	93.6671	14.3175
Pn1.199	1854	1631.03	397.707	9.90285
Pn1.200	624	401.523	0	0
Pn1.201	297	100.534	2	0.807934
Pn1.202	882	659.096	2	0.123237
Pn1.203	1224	1001.03	202.591	8.21921
Pn1.204	843	620.115	6642.39	435.023
Pn1.205	702	479.24	0	0
Pn1.206	543	321.109	103.084	13.0377
Pn1.207	3696	3473.03	511.547	5.98186
Pn1.208	750	527.166	0	0
Pn1.209	921	698.076	313.753	18.2535
Pn1.210	318	116.402	4	1.3956
Pn1.211	1167	944.033	194.571	8.37047
Pn1.212	474	254.257	0	0
Pn1.213	540	318.147	0	0
Pn1.214	2622	2399.03	1136.77	19.244
Pn1.215	753	530.166	442.246	33.8775
Pn1.216	522	300.584	157.71	21.3085
Pn1.217	240	61.2932	1	0.662594
Pn1.218	1872	1649.03	25.8801	0.637376
Pn1.219	1497	1274.03	94.3193	3.00662
Pn1.220	1260	1037.03	3	0.117486
Pn1.221	492	271.47	0	0
Pn1.222	375	163.273	4.02043	1.00004
Pn1.223	1029	806.033	204.309	10.2942
Pn1.224	1371	1148.03	13.75	0.486416
Pn1.225	687	464.31	30.9753	2.70936
Pn1.226	747	524.166	0	0
Pn1.227	342	135.654	1	0.299383
Pn1.228	504	283.118	381.541	54.7309
Pn1.229	1278	1055.03	253.686	9.76539
Pn1.230	549	327.042	1	0.124181
Pn1.231	2235	2012.03	219.82	4.43702
Pn1.232	822	599.133	3.33745	0.22623
Pn1.233	2931	2708.03	791.671	11.8727
Pn1.234	1437	1214.03	358.407	11.9896
Pn1.235	945	722.055	0	0
Pn1.236	2586	2363.03	561.023	9.64207
Pn1.237	1194	971.033	64.1883	2.68461
Pn1.238	582	359.689	4.5	0.508094
Pn1.239	594	371.646	104.531	11.4229
Pn1.240	1023	800.033	15.9227	0.80829
Pn1.241	3402	3179.03	98.3472	1.2564
Pn1.242	498	277.276	868.005	127.136
Pn1.243	1119	896.033	433.263	19.6375
Pn1.244	1146	923.033	116.669	5.13332
Pn1.245	1146	923.033	274.331	12.0702
Pn1.246	1218	995.033	254	10.3671
Pn1.247	258	72.8557	75	41.8078
Pn1.248	333	128.296	160	50.6483
Pn1.249	2286	2063.03	16	0.314973
Pn1.250	309	109.546	0	0
Pn1.251	426	209.006	0	0
Pn1.252	360	150.533	171	46.1342
Pn1.253	2880	2657.03	314	4.79946
Pn1.254	318	116.402	2	0.6978
Pn1.255	321	118.78	161.415	55.1898
Pn1.256	876	653.096	421.868	26.2337
Pn1.257	2247	2024.03	783	15.711
Pn1.258	1647	1424.03	716.783	20.4422
Pn1.259	990	767.033	388	20.5436
Pn1.260	234	57.5109	197	139.115
Pn1.261	1218	995.033	959	39.1418
Pn1.262	963	740.033	361	19.8114
Pn1.263	513	291.812	29	4.03603
Pn1.264	1242	1019.03	863	34.3939
Pn1.265	954	731.033	13.0769	0.726487
Pn1.266	249	66.9677	0	0
Pn1.267	699	476.282	0	0
Pn1.268	573	350.774	0	0
Pn1.269	699	476.282	0	0
Pn1.270	954	731.033	20.9231	1.16238
Pn1.271	870	647.096	0	0
Pn1.272	789	566.15	109.287	7.83963
Pn1.273	705	482.24	0	0
Pn1.274	795	572.15	0	0
Pn1.275	606	383.569	0	0
Pn1.276	561	338.905	0	0
Pn1.277	234	57.5109	0	0
Pn1.278	831	608.133	0	0
Pn1.279	630	407.499	0	0
Pn1.280	345	138.076	0	0
Pn1.281	1218	995.033	3.76428	0.15364
Pn1.282	783	560.15	0	0
Pn1.283	432	214.503	2	0.378665
Pn1.284	546	324.071	269.456	33.7681
Pn1.285	306	107.232	0	0
Pn1.286	342	135.654	1	0.299383
Pn1.287	315	114.145	0	0
Pn1.288	870	647.096	0	0
Pn1.289	699	476.282	0	0
Pn1.290	693	470.296	0	0
Pn1.291	666	443.336	7	0.641245
Pn1.292	723	500.196	0	0
Pn1.293	855	632.115	31.7132	2.03752
Pn1.294	306	107.232	0	0
Pn1.295	264	76.9152	0	0
Pn1.296	750	527.166	0	0
Pn1.297	345	138.076	0	0
Pn1.298	1467	1244.03	12.3015	0.401593
Pn1.299	783	560.15	2.11251	0.153163
Pn1.300	432	214.503	1	0.189333
Pn1.301	1788	1565.03	1555.2	40.3573
Pn1.302	1185	962.033	0	0
Pn1.303	936	713.055	75	4.27167
Pn1.304	219	48.5602	0	0
Pn1.305	1194	971.033	126	5.26982
Pn1.306	522	300.584	373	50.3967
Pn1.307	1704	1481.03	4	0.109687
Pn1.308	1257	1034.03	298	11.7042
Pn1.309	1128	905.033	112	5.02589
Pn1.310	366	155.604	0	0
Pn1.311	375	163.273	0	0
Pn1.312	2514	2291.03	4	0.0709068
Pn1.313	804	581.133	6	0.41931
Pn1.314	963	740.033	1.00164	0.0549693
Pn1.315	969	746.033	0	0
Pn1.316	1104	881.033	122.818	5.66146
Pn1.317	1609	1386.03	32	0.937639
Pn1.318	1944	1721.03	1	0.0235977
Pn1.319	693	470.296	1179	101.813
Pn1.320	1497	1274.03	183	5.83351
Pn1.321	1200	977.033	128	5.32059
Pn1.322	864	641.096	0	0
Pn1.323	386	172.919	0	0
Pn1.324	270	81.0799	1	0.500895
Pn1.325	339	133.121	0	0
Pn1.326	453	234.239	0	0
Pn1.327	264	76.9152	0	0
Pn1.328	1158	935.033	0	0
Pn1.329	870	647.096	1.87286	0.117543
Pn1.330	690	467.31	0	0
Pn1.331	1026	803.033	0	0
Pn1.332	459	239.984	0	0
Pn1.333	363	153.076	0	0
Pn1.334	792	569.15	2.12714	0.151785
Pn1.335	1254	1031.03	0	0
Pn1.336	567	344.825	0	0
Pn1.337	858	635.115	0	0
Pn1.338	846	623.115	0	0
Pn1.339	939	716.055	40	2.26868
Pn1.340	237	59.3838	2	1.3678
Pn1.341	291	96.0305	0	0
Pn1.342	699	476.282	67	5.71308
Pn1.343	2259	2036.03	557.853	11.1274
Pn1.344	3483	3260.03	609	7.58673
Pn1.345	426	209.006	147	28.5639
Pn1.346	276	85.1941	1	0.476705
Pn1.347	633	410.475	6934	686.052
Pn1.348	702	479.24	5	0.423718
Pn1.349	249	66.9677	6	3.63869
Pn1.350	429	211.766	0	0
Pn1.351	1527	1304.03	134	4.17326
Pn1.352	975	752.033	1764.92	95.312
Pn1.353	1002	779.033	90.1485	4.69961
Pn1.354	1017	794.033	654.077	33.4541
Pn1.355	231	55.6442	0	0
Pn1.356	423	206.281	0	0
Pn1.357	1104	881.033	0	0
Pn1.358	3078	2855.03	228.986	3.2573
Pn1.359	621	398.523	0	0
Pn1.360	525	303.504	3.5	0.468342
Pn1.361	525	303.504	3.5	0.468342
Pn1.362	687	464.31	9	0.787216
Pn1.363	525	303.504	27	3.61293
Pn1.364	714	491.226	11	0.909434
Pn1.365	2955	2732.03	37.8388	0.562485
Pn1.366	333	128.296	5.79694	1.83503
Pn1.367	315	114.145	0	0
Pn1.368	726	503.196	417	33.6556
Pn1.369	255	70.8314	0	0
Pn1.370	2442	2219.03	1097	20.0772
Pn1.371	1758	1535.03	207.475	5.48917
Pn1.372	528	306.387	25	3.31382
Pn1.373	381	168.57	219	52.7621
Pn1.374	696	473.282	49	4.2047
Pn1.375	867	644.096	39.6903	2.50261
Pn1.376	1248	1025.03	0	0
Pn1.377	567	344.825	0	0
Pn1.378	270	81.0799	0	0
Pn1.379	1380	1157.03	1162	40.7868
Pn1.380	2775	2552.03	493	7.84549
Pn1.381	201	38.5331	38	40.0506
Pn1.382	1239	1016.03	0	0
Pn1.383	426	209.006	0	0
Pn1.384	330	125.93	8.20793	2.64707
Pn1.385	1230	1007.03	0	0
Pn1.386	1242	1019.03	0	0
Pn1.387	567	344.825	1	0.117777
Pn1.388	1239	1016.03	0	0
Pn1.389	750	527.166	0	0
Pn1.390	1239	1016.03	0	0
Pn1.391	573	350.774	0	0
Pn1.392	585	362.679	0	0
Pn1.393	543	321.109	0	0
Pn1.394	330	125.93	3.03892	0.980056
Pn1.395	1170	947.033	0	0
Pn1.396	1239	1016.03	0	0
Pn1.397	537	315.213	0	0
Pn1.398	1203	980.033	0	0
Pn1.399	213	45.192	0	0
Pn1.400	1047	824.033	0	0
Pn1.401	957	734.033	112.404	6.21907
Pn1.402	552	329.974	0	0
Pn1.403	207	41.9097	0	0
Pn1.404	948	725.033	2	0.112029
Pn1.405	963	740.033	0	0
Pn1.406	534	312.259	1	0.13006
Pn1.407	573	350.774	42	4.86275
Pn1.408	405	189.908	0	0
Pn1.409	204	40.2266	0	0
Pn1.410	300	102.754	0	0
Pn1.411	732	509.196	16	1.27613
Pn1.412	876	653.096	0	0
Pn1.413	267	79.0117	0	0
Pn1.414	918	695.096	1.12456	0.0657046
Pn1.415	564	341.845	0.5	0.0594019
Pn1.416	318	116.402	0	0
Pn1.417	1476	1253.03	3.6	0.116681
Pn1.418	1230	1007.03	0	0
Pn1.419	426	209.006	0	0
Pn1.420	507	286.017	0	0
Pn1.421	531	309.323	0	0
Pn1.422	327	123.562	0	0
Pn1.423	726	503.196	0	0
Pn1.424	573	350.774	0	0
Pn1.425	246	65.045	0	0
Pn1.426	330	125.93	33.418	10.7774
Pn1.427	1230	1007.03	0	0
Pn1.428	330	125.93	0	0
Pn1.429	1137	914.033	0	0
Pn1.430	660	437.375	0	0
Pn1.431	246	65.045	0	0
Pn1.432	543	321.109	0	0
Pn1.433	330	125.93	33.418	10.7774
Pn1.434	1239	1016.03	0	0
Pn1.435	576	353.763	0	0
Pn1.436	246	65.045	419.989	262.231
Pn1.437	1203	980.033	0	0
Pn1.438	1032	809.033	0	0
Pn1.439	906	683.096	184.596	10.9749
Pn1.440	210	43.5482	0	0
Pn1.441	552	329.974	0	0
Pn1.442	207	41.9097	0	0
Pn1.443	882	659.096	3.68326	0.226957
Pn1.444	384	171.199	3.19141	0.757077
Pn1.445	798	575.15	0	0
Pn1.446	306	107.232	0	0
Pn1.447	942	719.055	2.40974	0.136103
Pn1.448	825	602.133	0	0
Pn1.449	1119	896.033	0	0
Pn1.450	561	338.905	12	1.43801
Pn1.451	882	659.096	3.68326	0.226957
Pn1.452	936	713.055	1.02249	0.0582363
Pn1.453	279	87.4077	58	26.9487
Pn1.454	294	98.2086	0	0
Pn1.455	936	713.055	0	0
Pn1.456	279	87.4077	58	26.9487
Pn1.457	294	98.2086	0	0
Pn1.458	270	81.0799	0	0
Pn1.459	729	506.196	0	0
Pn1.460	330	125.93	0	0
Pn1.461	960	737.033	0	0
Pn1.462	252	68.8386	0	0
Pn1.463	918	695.096	1.18511	0.0692425
Pn1.464	564	341.845	0.5	0.0594019
Pn1.465	219	48.5602	1	0.836332
Pn1.466	1476	1253.03	2.4	0.0777872
Pn1.467	3258	3035.03	260	3.47912
Pn1.468	687	464.31	86.4557	7.56215
Pn1.469	1446	1223.03	92	3.05498
Pn1.470	291	96.0305	0	0
Pn1.471	786	563.15	29	2.09138
Pn1.472	927	704.055	14	0.807571
Pn1.473	543	321.109	0	0
Pn1.474	876	653.096	14	0.870583
Pn1.475	489	268.542	62.5	9.45208
Pn1.476	741	518.196	703.54	55.1384
Pn1.477	879	656.096	6.85714	0.424458
Pn1.478	1260	1037.03	423.583	16.5884
Pn1.479	1140	917.033	0	0
Pn1.480	705	482.24	180.188	15.1747
Pn1.481	960	737.033	1	0.0551026
Pn1.482	1116	893.033	9.2	0.418388
Pn1.483	489	268.542	62.5	9.45208
Pn1.484	723	500.196	411.748	33.431
Pn1.485	879	656.096	9.14286	0.565945
Pn1.486	1260	1037.03	460.417	18.0309
Pn1.487	705	482.24	284.812	23.9859
Pn1.488	960	737.033	1	0.0551026
Pn1.489	1116	893.033	4.95385	0.225286
Pn1.490	285	91.7612	2	0.885177
Pn1.491	291	96.0305	1	0.422912
Pn1.492	1116	893.033	8.84615	0.402296
Pn1.493	1035	812.033	0	0
Pn1.494	495	274.325	12	1.77654
Pn1.495	231	55.6442	0	0
Pn1.496	318	116.402	0	0
Pn1.497	231	55.6442	0	0
Pn1.498	342	135.654	0	0
Pn1.499	1341	1118.03	2	0.0726498
Pn1.500	1020	797.033	13	0.662409
Pn1.501	339	133.121	0	0
Pn1.502	342	135.654	0	0
Pn1.503	246	65.045	1	0.624375
Pn1.504	864	641.096	56	3.54752
Pn1.505	528	306.387	1	0.132553
Pn1.506	345	138.076	4	1.17652
Pn1.507	1494	1271.03	213.328	6.81633
Pn1.508	534	312.259	0	0
Pn1.509	327	123.562	0	0
Pn1.510	357	147.974	7	1.92119
Pn1.511	732	509.196	10	0.79758
Pn1.512	1638	1415.03	265.672	7.62497
Pn1.513	573	350.774	8	0.926238
Pn1.514	477	257.142	8	1.2635
Pn1.515	594	371.646	125.445	13.7083
Pn1.516	294	98.2086	0	0
Pn1.517	885	662.096	4	0.245357
Pn1.518	930	707.055	21	1.20622
Pn1.519	672	449.323	117	10.5751
Pn1.520	258	72.8557	0	0
Pn1.521	1362	1139.03	764	27.2406
Pn1.522	327	123.562	0	0
Pn1.523	348	140.539	0	0
Pn1.524	522	300.584	2	0.270224
Pn1.525	825	602.133	43	2.90025
Pn1.526	420	203.566	20	3.99011
Pn1.527	621	398.523	0	0
Pn1.528	219	48.5602	0	0
Pn1.529	1380	1157.03	1162.29	40.7968
Pn1.530	336	130.717	4	1.24276
Pn1.531	210	43.5482	2	1.86517
Pn1.532	279	87.4077	0	0
Pn1.533	1683	1460.03	814.714	22.6622
Pn1.534	1392	1169.03	14	0.486363
Pn1.535	339	133.121	1	0.30508
Pn1.536	330	125.93	0	0
Pn1.537	1083	860.033	27	1.27499
Pn1.538	570	347.794	35	4.087
Pn1.539	771	548.15	4	0.29636
Pn1.540	930	707.055	953	54.7393
Pn1.541	1896	1673.03	72	1.74778
Pn1.542	1911	1688.03	0	0
Pn1.543	1140	917.033	0	0
Pn1.544	561	338.905	96	11.5041
Pn1.545	834	611.133	4	0.265818
Pn1.546	468	248.533	68	11.1118
Pn1.547	462	242.819	46	7.6937
Pn1.548	1476	1253.03	56	1.81503
Pn1.549	423	206.281	0.5	0.0984395
Pn1.550	705	482.24	0	0
Pn1.551	354	145.502	0	0
Pn1.552	249	66.9677	0	0
Pn1.553	333	128.296	1	0.316552
Pn1.554	1227	1004.03	0	0
Pn1.555	330	125.93	0	0
Pn1.556	465	245.666	0	0
Pn1.557	432	214.503	0	0
Pn1.558	369	158.149	0	0
Pn1.559	201	38.5331	0	0
Pn1.560	750	527.166	0	0
Pn1.561	1248	1025.03	0	0
Pn1.562	1248	1025.03	1	0.0396206
Pn1.563	369	158.149	0	0
Pn1.564	201	38.5331	0	0
Pn1.565	750	527.166	0	0
Pn1.566	1248	1025.03	0	0
Pn1.567	1248	1025.03	1	0.0396206
Pn1.568	312	111.875	1	0.363016
Pn1.569	243	63.1716	0	0
Pn1.570	201	38.5331	0	0
Pn1.571	2172	1949.03	27	0.562605
Pn1.572	1257	1034.03	0	0
Pn1.573	201	38.5331	0	0
Pn1.574	2007	1784.03	0	0
Pn1.575	1248	1025.03	0	0
Pn1.576	279	87.4077	0	0
Pn1.577	909	686.096	0	0
Pn1.578	1029	806.033	10.2442	0.516159
Pn1.579	1758	1535.03	0	0
Pn1.580	294	98.2086	0	0
Pn1.581	279	87.4077	0	0
Pn1.582	1107	884.033	0	0
Pn1.583	1698	1475.03	0	0
Pn1.584	201	38.5331	0	0
Pn1.585	208	42.4236	0	0
Pn1.586	1248	1025.03	0	0
Pn1.587	552	329.974	0	0
Pn1.588	705	482.24	0	0
Pn1.589	669	446.323	0	0
Pn1.590	720	497.196	0	0
Pn1.591	1947	1724.03	0	0
Pn1.592	249	66.9677	0	0
Pn1.593	795	572.15	0	0
Pn1.594	1338	1115.03	0	0
Pn1.595	435	217.309	0	0
Pn1.596	1542	1319.03	0	0
Pn1.597	822	599.133	2.06782	0.140168
Pn1.598	720	497.196	6	0.490098
Pn1.599	2820	2597.03	242	3.7844
Pn1.600	249	66.9677	0	0
Pn1.601	1278	1055.03	0	0
Pn1.602	2400	2177.03	0	0
Pn1.603	321	118.78	0	0
Pn1.604	252	68.8386	0	0
Pn1.605	885	662.096	0	0
Pn1.606	393	179.144	0	0
Pn1.607	261	74.9774	0	0
Pn1.608	669	446.323	0	0
Pn1.609	1770	1547.03	0	0
Pn1.610	1056	833.033	0	0
Pn1.611	663	440.349	0	0
Pn1.612	411	195.319	0	0
Pn1.613	540	318.147	0	0
Pn1.614	210	43.5482	0	0
Pn1.615	873	650.096	0	0
Pn1.616	402	187.218	0	0
Pn1.617	669	446.323	0	0
Pn1.618	231	55.6442	0	0
Pn1.619	252	68.8386	0	0
Pn1.620	1314	1091.03	0	0
Pn1.621	984	761.033	1	0.0533649
Pn1.622	1134	911.033	0	0
Pn1.623	414	198.009	0	0
Pn1.624	208	42.4236	0	0
Pn1.625	1248	1025.03	0	0
Pn1.626	1203	980.033	0	0
Pn1.627	567	344.825	0	0
Pn1.628	1314	1091.03	0	0
Pn1.629	801	578.15	0	0
Pn1.630	594	371.646	0	0
Pn1.631	669	446.323	1.688	0.153596
Pn1.632	720	497.196	1	0.0816829
Pn1.633	2676	2453.03	0	0
Pn1.634	438	220.047	0	0
Pn1.635	252	68.8386	0	0
Pn1.636	753	530.166	0	0
Pn1.637	1200	977.033	37.0682	1.54082
Pn1.638	231	55.6442	0	0
Pn1.639	438	220.047	1	0.184563
Pn1.640	1323	1100.03	313	11.5557
Pn1.641	621	398.523	19	1.93624
Pn1.642	1212	989.033	272	11.1691
Pn1.643	222	50.242	0	0
Pn1.644	267	79.0117	0	0
Pn1.645	3075	2852.03	532	7.57559
Pn1.646	408	192.601	0	0
Pn1.647	2391	2168.03	9910	185.638
Pn1.648	378	165.942	0	0
Pn1.649	1467	1244.03	9.24473	0.301802
Pn1.650	567	344.825	0	0
Pn1.651	1959	1736.03	65	1.5206
Pn1.652	489	268.542	55	8.31783
Pn1.653	231	55.6442	0	0
Pn1.654	396	181.797	0	0
Pn1.655	981	758.033	0	0
Pn1.656	1977	1754.03	2161	50.0353
Pn1.657	1650	1427.03	4	0.113837
Pn1.658	1230	1007.03	135.889	5.48023
Pn1.659	606	383.569	0	0
Pn1.660	615	392.534	0	0
Pn1.661	399	184.552	61	13.4237
Pn1.662	372	160.669	0	0
Pn1.663	258	72.8557	0	0
Pn1.664	351	142.954	310	88.0696
Pn1.665	864	641.096	7493.05	474.673
Pn1.666	201	38.5331	0	0
Pn1.667	864	641.096	2888.95	183.01
Pn1.668	339	133.121	0	0
Pn1.669	864	641.096	7493.05	474.673
Pn1.670	705	482.24	2	0.168433
Pn1.671	1905	1682.03	175.634	4.24067
Pn1.672	897	674.096	1.10239	0.0664158
Pn1.673	1266	1043.03	102.807	4.00298
Pn1.674	624	401.523	0	0
Pn1.675	417	200.822	14	2.83123
Pn1.676	276	85.1941	0	0
Pn1.677	570	347.794	11.2901	1.31836
Pn1.678	420	203.566	0	0
Pn1.679	375	163.273	0	0
Pn1.680	978	755.033	8.87498	0.477376
Pn1.681	624	401.523	1.50051	0.151771
Pn1.682	1101	878.033	43.273	2.00154
Pn1.683	315	114.145	0	0
Pn1.684	327	123.562	0	0
Pn1.685	768	545.15	0	0
Pn1.686	291	96.0305	0	0
Pn1.687	1116	893.033	0	0
Pn1.688	231	55.6442	1.20649	0.880568
Pn1.689	630	407.499	41	4.08617
Pn1.690	978	755.033	16.6523	0.895712
Pn1.691	417	200.822	0	0
