target_id	length	eff_length	est_counts	tpm
Pn1.69	2910	2683.61	333.341	5.09054
Pn1.70	672	446.036	0	0
Pn1.71	393	178.887	0	0
Pn1.72	981	754.605	2466.64	133.961
Pn1.73	519	295.57	26.8667	3.72518
Pn1.74	1041	814.605	43.8798	2.20755
Pn1.75	840	613.692	36.4381	2.43332
Pn1.76	768	541.763	151	11.4225
Pn1.77	498	275.432	88.1775	13.1201
Pn1.78	1200	973.605	3.87972	0.16331
Pn1.79	420	202.79	57.2294	11.5656
Pn1.80	2490	2263.61	1965.59	35.5866
Pn1.81	300	102.2	0	0
Pn1.82	312	111.259	24	8.84039
Pn1.83	933	706.65	414.477	24.0375
Pn1.84	1395	1168.61	362.516	12.7132
Pn1.85	219	47.5344	0	0
Pn1.86	747	520.763	41.5	3.26589
Pn1.87	2313	2086.61	544.345	10.6912
Pn1.88	2991	2764.61	284.47	4.21694
Pn1.89	801	574.692	9.5	0.677457
Pn1.90	579	353.702	180	20.8559
Pn1.91	708	481.92	16	1.36063
Pn1.92	579	353.702	15	1.73799
Pn1.93	1665	1438.61	259.031	7.3791
Pn1.94	237	58.4134	16	11.2254
Pn1.95	570	344.922	463.422	55.0617
Pn1.96	336	130.481	125	39.2606
Pn1.97	864	637.692	65.6826	4.22117
Pn1.98	237	58.4134	4.82665	3.38631
Pn1.99	2376	2149.61	230.742	4.39907
Pn1.100	1983	1756.61	161.571	3.7695
Pn1.101	972	745.605	65.8667	3.62035
Pn1.102	822	595.692	178.816	12.302
Pn1.103	1452	1225.61	60.8469	2.03461
Pn1.104	294	97.5974	2	0.839818
Pn1.105	426	208.166	0	0
Pn1.106	486	264.131	73.283	11.3705
Pn1.107	1854	1627.61	491.909	12.386
Pn1.108	615	389.427	2	0.210474
Pn1.109	1626	1399.61	120.346	3.52386
Pn1.110	843	616.692	7816.21	519.423
Pn1.111	702	475.92	62.8657	5.41344
Pn1.112	474	252.805	43	6.9707
Pn1.113	3627	3400.61	601.202	7.24533
Pn1.114	612	386.451	12.7138	1.34826
Pn1.115	300	102.2	69.2832	27.7824
Pn1.116	921	694.65	741.446	43.7428
Pn1.117	960	733.605	221	12.3459
Pn1.118	1167	940.605	229.139	9.98357
Pn1.119	915	688.65	0	0
Pn1.120	2652	2425.61	1008.31	17.036
Pn1.121	759	532.763	87.8169	6.75519
Pn1.122	624	398.402	44.8731	4.61592
Pn1.123	1506	1279.61	16.177	0.518103
Pn1.124	1497	1270.61	218.404	7.04438
Pn1.125	474	252.805	0	0
Pn1.126	603	377.475	43.3867	4.71045
Pn1.127	219	47.5344	65.7652	56.6998
Pn1.128	1371	1144.61	90.7521	3.24934
Pn1.129	477	255.627	50.9412	8.16687
Pn1.130	750	523.763	0	0
Pn1.131	204	39.3058	0	0
Pn1.132	342	135.47	0	0
Pn1.133	504	281.185	1217.58	177.459
Pn1.134	1278	1051.61	230.181	8.97037
Pn1.135	498	275.432	49	7.29081
Pn1.136	2889	2662.61	488.212	7.51442
Pn1.137	1929	1702.61	603.847	14.5347
Pn1.138	1437	1210.61	682.397	23.1009
Pn1.139	660	434.091	0	0
Pn1.140	2586	2359.61	825.478	14.337
Pn1.141	1194	967.605	253.737	10.7468
Pn1.142	582	356.658	0	0
Pn1.143	594	368.545	317.881	35.3482
Pn1.144	885	658.692	172.707	10.7454
Pn1.145	207	40.9005	9	9.01795
Pn1.146	3408	3181.61	133.257	1.71647
Pn1.147	498	275.432	550.515	81.9123
Pn1.148	1119	892.605	253.865	11.6557
Pn1.149	516	292.607	15.1579	2.12299
Pn1.150	1962	1735.61	136.453	3.222
Pn1.151	1116	889.605	6.105	0.281243
Pn1.152	360	150.423	0	0
Pn1.153	1395	1168.61	1229.57	43.1201
Pn1.154	1563	1336.61	3.40587	0.104428
Pn1.155	483	261.431	32	5.01634
Pn1.156	381	168.377	8.08514	1.96788
Pn1.157	2064	1837.61	353.163	7.8762
Pn1.158	555	330.133	47.5	5.89656
Pn1.159	1266	1039.61	73.8953	2.91301
Pn1.160	705	478.92	0	0
Pn1.161	2886	2659.61	294.659	4.54042
Pn1.162	978	751.605	4576.36	249.531
Pn1.163	519	295.57	376.133	52.1525
Pn1.164	1056	829.605	151.12	7.46526
Pn1.165	912	685.65	17.5619	1.04969
Pn1.166	522	298.402	0	0
Pn1.167	270	80.3256	0	0
Pn1.168	504	281.185	60.8225	8.86475
Pn1.169	1176	949.605	9.12028	0.393603
Pn1.170	2490	2263.61	1991.59	36.0573
Pn1.171	300	102.2	0	0
Pn1.172	321	118.267	20	6.93045
Pn1.173	933	706.65	586.523	34.0153
Pn1.174	408	192.031	0	0
Pn1.175	1395	1168.61	371.752	13.0371
Pn1.176	747	520.763	41.5	3.26589
Pn1.177	2313	2086.61	467.655	9.185
Pn1.178	2991	2764.61	307.098	4.55237
Pn1.179	801	574.692	9.5	0.677457
Pn1.180	579	353.702	180	20.8559
Pn1.181	681	455.008	28	2.52193
Pn1.182	219	47.5344	0	0
Pn1.183	1665	1438.61	192.969	5.49718
Pn1.184	237	58.4134	2	1.40317
Pn1.185	570	344.922	235.578	27.9903
Pn1.186	336	130.481	107	33.6071
Pn1.187	330	125.429	2.17335	0.710112
Pn1.188	2376	2149.61	198.258	3.77978
Pn1.189	1983	1756.61	163.429	3.81283
Pn1.190	972	745.605	86.1333	4.7343
Pn1.191	822	595.692	274.184	18.8631
Pn1.192	1452	1225.61	35.4719	1.18612
Pn1.193	294	97.5974	2	0.839818
Pn1.194	426	208.166	8	1.57497
Pn1.195	486	264.131	73.283	11.3705
Pn1.196	684	458.008	0	0
Pn1.197	807	580.692	8.6812	0.612671
Pn1.198	486	264.131	66.6928	10.348
Pn1.199	1854	1627.61	481.746	12.13
Pn1.200	624	398.402	0	0
Pn1.201	297	99.9374	4	1.64031
Pn1.202	882	655.692	11.5086	0.719308
Pn1.203	1224	997.605	206.714	8.49192
Pn1.204	843	616.692	7009.46	465.811
Pn1.205	702	475.92	15.1343	1.30324
Pn1.206	543	318.662	62	7.97362
Pn1.207	3696	3469.61	514.586	6.07816
Pn1.208	750	523.763	8.16674	0.63901
Pn1.209	921	694.65	739.397	43.622
Pn1.210	318	115.943	8	2.82774
Pn1.211	1167	940.605	239.797	10.4479
Pn1.212	474	252.805	0	0
Pn1.213	540	315.801	0	0
Pn1.214	2622	2395.61	1127.69	19.2916
Pn1.215	753	526.763	78.6607	6.11979
Pn1.216	522	298.402	127.127	17.4594
Pn1.217	240	60.2185	2	1.36111
Pn1.218	1872	1645.61	4.82299	0.120111
Pn1.219	1497	1270.61	203.596	6.56679
Pn1.220	1260	1033.61	10	0.396496
Pn1.221	492	269.742	1	0.151931
Pn1.222	375	163.026	10.1551	2.55281
Pn1.223	1029	802.605	257.235	13.1347
Pn1.224	1371	1144.61	48.2479	1.72749
Pn1.225	687	460.979	76.0588	6.7618
Pn1.226	747	520.763	0	0
Pn1.227	342	135.47	0	0
Pn1.228	504	281.185	1097.22	159.917
Pn1.229	1278	1051.61	405.16	15.7895
Pn1.230	549	324.277	15.0819	1.90605
Pn1.231	2235	2008.61	704.372	14.3715
Pn1.232	822	595.692	86.1176	5.92466
Pn1.233	2931	2704.61	1015.15	15.3823
Pn1.234	1437	1210.61	882.903	29.8885
Pn1.235	945	718.65	1	0.0570264
Pn1.236	2586	2359.61	794.522	13.7994
Pn1.237	1194	967.605	317.171	13.4335
Pn1.238	582	356.658	0	0
Pn1.239	594	368.545	244.087	27.1424
Pn1.240	1023	796.605	58.2926	2.99892
Pn1.241	3402	3175.61	127.743	1.64856
Pn1.242	498	275.432	459.485	68.3677
Pn1.243	1119	892.605	228.135	10.4743
Pn1.244	1146	919.605	245.595	10.9449
Pn1.245	1146	919.605	261.405	11.6495
Pn1.246	1218	991.605	740	30.5835
Pn1.247	258	71.9937	76	43.2626
Pn1.248	333	127.985	115	36.824
Pn1.249	2286	2059.61	27	0.537246
Pn1.250	309	108.953	0	0
Pn1.251	426	208.166	0	0
Pn1.252	360	150.423	81	22.0681
Pn1.253	2880	2653.61	993	15.3358
Pn1.254	318	115.943	0	0
Pn1.255	321	118.267	96.8421	33.558
Pn1.256	876	649.692	440.664	27.7967
Pn1.257	2247	2020.61	1596	32.3702
Pn1.258	1647	1420.61	1095.07	31.591
Pn1.259	990	763.605	545	29.2497
Pn1.260	234	56.6357	332	240.238
Pn1.261	1218	991.605	2873	118.738
Pn1.262	963	736.605	554	30.8226
Pn1.263	513	289.681	167	23.626
Pn1.264	1242	1015.61	351	14.1637
Pn1.265	954	727.605	0	0
Pn1.266	249	66.0363	0	0
Pn1.267	699	472.92	0	0
Pn1.268	573	347.878	0	0
Pn1.269	699	472.92	0	0
Pn1.270	954	727.605	1	0.0563246
Pn1.271	870	643.692	0	0
Pn1.272	789	562.728	199.583	14.5351
Pn1.273	705	478.92	0	0
Pn1.274	795	568.728	0	0
Pn1.275	606	380.451	0	0
Pn1.276	561	336.007	0	0
Pn1.277	234	56.6357	0	0
Pn1.278	831	604.692	0	0
Pn1.279	630	404.326	0	0
Pn1.280	345	137.934	0	0
Pn1.281	1218	991.605	9.74649	0.402813
Pn1.282	783	556.728	1.02194	0.0752272
Pn1.283	432	213.636	0	0
Pn1.284	546	321.541	72.7453	9.27176
Pn1.285	306	106.629	0	0
Pn1.286	342	135.47	10	3.02518
Pn1.287	315	113.627	0	0
Pn1.288	870	643.692	22.1841	1.4124
Pn1.289	699	472.92	0	0
Pn1.290	693	466.979	0	0
Pn1.291	666	440.036	2	0.186267
Pn1.292	723	496.859	0	0
Pn1.293	855	628.692	119.233	7.77232
Pn1.294	306	106.629	0	0
Pn1.295	264	76.0852	0	0
Pn1.296	750	523.763	0	0
Pn1.297	345	137.934	0	0
Pn1.298	1467	1240.61	5.73549	0.189466
Pn1.299	783	556.728	1.02194	0.0752272
Pn1.300	432	213.636	0	0
Pn1.301	1788	1561.61	594.804	15.6098
Pn1.302	1185	958.605	3	0.128255
Pn1.303	936	709.65	187	10.7992
Pn1.304	219	47.5344	4	3.44862
Pn1.305	1194	967.605	183	7.7508
Pn1.306	522	298.402	267.226	36.7004
Pn1.307	1704	1477.61	11	0.30509
Pn1.308	1257	1030.61	131.618	5.23379
Pn1.309	1128	901.605	120	5.45455
Pn1.310	366	155.445	5	1.31822
Pn1.311	375	163.026	0	0
Pn1.312	2514	2287.61	2.00046	0.0358379
Pn1.313	804	577.692	2	0.141882
Pn1.314	963	736.605	0	0
Pn1.315	969	742.605	4	0.220748
Pn1.316	1104	877.605	275.952	12.8863
Pn1.317	1609	1382.61	19	0.563183
Pn1.318	1944	1717.61	2.19154	0.0522902
Pn1.319	693	466.979	1179.93	103.55
Pn1.320	1497	1270.61	206	6.64432
Pn1.321	1200	973.605	303	12.7542
Pn1.322	864	637.692	0	0
Pn1.323	386	172.757	0	0
Pn1.324	270	80.3256	62.4152	31.8442
Pn1.325	339	132.878	8	2.46734
Pn1.326	453	233.075	1	0.175832
Pn1.327	264	76.0852	11	5.92497
Pn1.328	1158	931.605	0	0
Pn1.329	870	643.692	11.304	0.719691
Pn1.330	690	463.979	8	0.706619
Pn1.331	1026	799.605	0	0
Pn1.332	459	238.729	0	0
Pn1.333	363	152.942	3	0.803872
Pn1.334	792	565.728	9.39866	0.680851
Pn1.335	1254	1027.61	0	0
Pn1.336	567	341.922	0	0
Pn1.337	858	631.692	25.2974	1.64121
Pn1.338	846	619.692	0	0
Pn1.339	939	712.65	7	0.402546
Pn1.340	237	58.4134	2	1.40317
Pn1.341	291	95.4215	6	2.57691
Pn1.342	699	472.92	248	21.491
Pn1.343	2259	2032.61	549.689	11.083
Pn1.344	3483	3256.61	1328	16.7119
Pn1.345	426	208.166	133	26.1839
Pn1.346	276	84.5697	0	0
Pn1.347	633	407.326	5420	545.319
Pn1.348	702	475.92	50	4.30556
Pn1.349	249	66.0363	35	21.721
Pn1.350	429	210.964	0	0
Pn1.351	1527	1300.61	362	11.4066
Pn1.352	975	748.605	19.5894	1.07241
Pn1.353	1002	775.605	175.839	9.29111
Pn1.354	1017	790.605	14.4106	0.746991
Pn1.355	231	54.6424	0	0
Pn1.356	423	205.433	0	0
Pn1.357	1104	877.605	0	0
Pn1.358	3078	2851.61	648.815	9.3245
Pn1.359	621	395.402	0	0
Pn1.360	525	301.288	835.14	113.598
Pn1.361	525	301.288	835.14	113.598
Pn1.362	687	460.979	503.276	44.7423
Pn1.363	525	301.288	496	67.4672
Pn1.364	714	487.89	273.444	22.9689
Pn1.365	2955	2728.61	265.461	3.98707
Pn1.366	333	127.985	10.1806	3.25993
Pn1.367	315	113.627	0	0
Pn1.368	726	499.859	375	30.7452
Pn1.369	255	69.9307	0	0
Pn1.370	2442	2215.61	1420	26.2657
Pn1.371	1758	1531.61	294.118	7.86988
Pn1.372	528	304.269	33	4.44477
Pn1.373	381	168.377	108	26.2866
Pn1.374	696	469.95	6	0.523231
Pn1.375	867	640.692	61.0905	3.90767
Pn1.376	1248	1021.61	3.12175	0.12523
Pn1.377	567	341.922	0	0
Pn1.378	270	80.3256	0	0
Pn1.379	1380	1153.61	962	34.1752
Pn1.380	2775	2548.61	861.469	13.8526
Pn1.381	201	37.748	0	0
Pn1.382	1239	1012.61	0	0
Pn1.383	426	208.166	32	6.29989
Pn1.384	330	125.429	20.2353	6.61161
Pn1.385	1230	1003.61	0	0
Pn1.386	1242	1015.61	0	0
Pn1.387	567	341.922	12.4795	1.49577
Pn1.388	1239	1012.61	0	0
Pn1.389	750	523.763	3	0.234736
Pn1.390	1239	1012.61	0	0
Pn1.391	573	347.878	0	0
Pn1.392	585	359.568	0	0
Pn1.393	543	318.662	11.8125	1.51917
Pn1.394	330	125.429	4.36765	1.42707
Pn1.395	1170	943.605	0	0
Pn1.396	1239	1012.61	0	0
Pn1.397	537	312.92	0	0
Pn1.398	1203	976.605	0	0
Pn1.399	213	44.1022	0	0
Pn1.400	1047	820.605	0	0
Pn1.401	957	730.605	116.909	6.55782
Pn1.402	552	327.195	6.5	0.814143
Pn1.403	207	40.9005	0	0
Pn1.404	948	721.65	7	0.397525
Pn1.405	963	736.605	0	0
Pn1.406	534	309.998	2	0.264402
Pn1.407	573	347.878	9	1.06025
Pn1.408	405	189.353	0	0
Pn1.409	204	39.3058	0	0
Pn1.410	300	102.2	0	0
Pn1.411	732	505.828	15	1.2153
Pn1.412	876	649.692	0	0
Pn1.413	267	78.1667	0	0
Pn1.414	918	691.65	2.51563	0.149058
Pn1.415	564	338.986	6.5	0.785824
Pn1.416	318	115.943	1.69486	0.599077
Pn1.417	1476	1249.61	0	0
Pn1.418	1230	1003.61	0	0
Pn1.419	426	208.166	2	0.393743
Pn1.420	507	283.989	0	0
Pn1.421	531	307.134	11.5205	1.53722
Pn1.422	327	123.03	0	0
Pn1.423	726	499.859	0	0
Pn1.424	573	347.878	6	0.706834
Pn1.425	246	64.0714	0	0
Pn1.426	330	125.429	28.4559	9.29758
Pn1.427	1230	1003.61	0	0
Pn1.428	330	125.429	0	0
Pn1.429	1137	910.605	0	0
Pn1.430	660	434.091	0	0
Pn1.431	246	64.0714	0	0
Pn1.432	543	318.662	9.1875	1.18158
Pn1.433	330	125.429	28.4559	9.29758
Pn1.434	1239	1012.61	0	0
Pn1.435	576	350.791	0	0
Pn1.436	246	64.0714	520.952	333.217
Pn1.437	1203	976.605	0	0
Pn1.438	1032	805.605	4	0.203485
Pn1.439	906	679.65	135.689	8.18184
Pn1.440	210	42.4954	0	0
Pn1.441	552	327.195	6.5	0.814143
Pn1.442	207	40.9005	0	0
Pn1.443	882	655.692	53.6754	3.35482
Pn1.444	384	170.973	0	0
Pn1.445	798	571.692	0	0
Pn1.446	306	106.629	1.05009	0.403591
Pn1.447	942	715.65	5.67879	0.325199
Pn1.448	825	598.692	16.3552	1.11956
Pn1.449	1119	892.605	2	0.0918257
Pn1.450	561	336.007	16	1.95148
Pn1.451	882	655.692	68.1264	4.25804
Pn1.452	936	709.65	0	0
Pn1.453	279	86.6481	46.306	21.9014
Pn1.454	294	97.5974	5.5	2.3095
Pn1.455	936	709.65	2.05193	0.118498
Pn1.456	279	86.6481	46.306	21.9014
Pn1.457	294	97.5974	5.5	2.3095
Pn1.458	270	80.3256	0	0
Pn1.459	729	502.828	0	0
Pn1.460	330	125.429	0	0
Pn1.461	960	733.605	0	0
Pn1.462	252	68.0173	0	0
Pn1.463	918	691.65	3.8427	0.22769
Pn1.464	564	338.986	6.5	0.785824
Pn1.465	219	47.5344	0.30514	0.263078
Pn1.466	1476	1249.61	2	0.065592
Pn1.467	3258	3031.61	1105	14.9377
Pn1.468	687	460.979	131.27	11.6702
Pn1.469	1446	1219.61	109	3.6627
Pn1.470	291	95.4215	0	0
Pn1.471	786	559.728	85.0104	6.22427
Pn1.472	927	700.65	42.1076	2.46294
Pn1.473	543	318.662	5.70724	0.73399
Pn1.474	876	649.692	226	14.2559
Pn1.475	489	266.878	122.64	18.8328
Pn1.476	741	514.828	616.378	49.0658
Pn1.477	879	652.692	43.3333	2.72087
Pn1.478	1260	1033.61	453.617	17.9857
Pn1.479	1140	913.605	7	0.314003
Pn1.480	705	478.92	140.956	12.0618
Pn1.481	960	733.605	1	0.0558639
Pn1.482	1116	889.605	33.7401	1.55433
Pn1.483	489	266.878	122.64	18.8328
Pn1.484	723	496.859	415.886	34.3032
Pn1.485	879	652.692	21.6667	1.36043
Pn1.486	1260	1033.61	366.383	14.5269
Pn1.487	705	478.92	221.044	18.9152
Pn1.488	960	733.605	1	0.0558639
Pn1.489	1116	889.605	25.2438	1.16293
Pn1.490	285	90.9289	0	0
Pn1.491	291	95.4215	0	0
Pn1.492	1116	889.605	30.016	1.38277
Pn1.493	1035	808.605	3	0.152047
Pn1.494	495	272.553	43	6.46563
Pn1.495	231	54.6424	0	0
Pn1.496	318	115.943	0	0
Pn1.497	231	54.6424	0	0
Pn1.498	342	135.47	0	0
Pn1.499	1341	1114.61	58	2.13256
Pn1.500	1020	793.605	38	1.96233
Pn1.501	339	132.878	0	0
Pn1.502	342	135.47	0	0
Pn1.503	246	64.0714	0	0
Pn1.504	864	637.692	16	1.02826
Pn1.505	528	304.269	3	0.40407
Pn1.506	345	137.934	9	2.67402
Pn1.507	1494	1267.61	153.923	4.97637
Pn1.508	534	309.998	0	0
Pn1.509	327	123.03	0	0
Pn1.510	357	147.918	31	8.58885
Pn1.511	732	505.828	30	2.43059
Pn1.512	1638	1411.61	174.077	5.05385
Pn1.513	573	347.878	12	1.41367
Pn1.514	477	255.627	9	1.44288
Pn1.515	594	368.545	165.229	18.3734
Pn1.516	294	97.5974	0	0
Pn1.517	885	658.692	48.516	3.01853
Pn1.518	930	703.65	5	0.29121
Pn1.519	672	446.036	979.992	90.0423
Pn1.520	258	71.9937	1	0.569245
Pn1.521	1362	1135.61	1261	45.5073
Pn1.522	327	123.03	0	0
Pn1.523	348	140.389	0	0
Pn1.524	522	298.402	35	4.80685
Pn1.525	825	598.692	136	9.30955
Pn1.526	420	202.79	16	3.23346
Pn1.527	621	395.402	0	0
Pn1.528	219	47.5344	0	0
Pn1.529	1380	1153.61	2426.33	86.1958
Pn1.530	336	130.481	25	7.85212
Pn1.531	210	42.4954	2	1.92878
Pn1.532	279	86.6481	0	0
Pn1.533	1683	1456.61	842.667	23.7087
Pn1.534	1392	1165.61	49.0413	1.72427
Pn1.535	339	132.878	10	3.08418
Pn1.536	330	125.429	1.00379	0.327975
Pn1.537	1083	856.605	2	0.0956848
Pn1.538	570	344.922	65	7.723
Pn1.539	771	544.763	15	1.12844
Pn1.540	930	703.65	918	53.4662
Pn1.541	1896	1669.61	27	0.662741
Pn1.542	1911	1684.61	1	0.0243274
Pn1.543	1140	913.605	0	0
Pn1.544	561	336.007	156.539	19.0927
Pn1.545	834	607.692	32	2.15804
Pn1.546	468	247.156	38	6.30095
Pn1.547	462	241.56	53	8.99175
Pn1.548	1476	1249.61	122	4.00111
Pn1.549	423	205.433	0	0
Pn1.550	705	478.92	0	0
Pn1.551	354	145.396	0	0
Pn1.552	249	66.0363	1.40042	0.869098
Pn1.553	333	127.985	0	0
Pn1.554	1227	1000.61	0	0
Pn1.555	330	125.429	3.53164	1.15391
Pn1.556	465	244.328	0	0
Pn1.557	432	213.636	0	0
Pn1.558	369	158.035	5.06777	1.31419
Pn1.559	201	37.748	0	0
Pn1.560	750	523.763	0	0
Pn1.561	1248	1021.61	0	0
Pn1.562	1248	1021.61	0	0
Pn1.563	369	158.035	5.06777	1.31419
Pn1.564	201	37.748	0	0
Pn1.565	750	523.763	0	0
Pn1.566	1248	1021.61	0	0
Pn1.567	1248	1021.61	0	0
Pn1.568	312	111.259	12.8645	4.73862
Pn1.569	243	62.111	0	0
Pn1.570	201	37.748	0	0
Pn1.571	2172	1945.61	10	0.210639
Pn1.572	1257	1030.61	0	0
Pn1.573	201	37.748	0	0
Pn1.574	2007	1780.61	0	0
Pn1.575	1248	1021.61	0	0
Pn1.576	279	86.6481	0	0
Pn1.577	909	682.65	0	0
Pn1.578	1029	802.605	13.9129	0.710412
Pn1.579	1758	1531.61	0	0
Pn1.580	294	97.5974	0	0
Pn1.581	279	86.6481	0	0
Pn1.582	1107	880.605	0	0
Pn1.583	1698	1471.61	0	0
Pn1.584	201	37.748	0	0
Pn1.585	208	41.4205	0	0
Pn1.586	1248	1021.61	0	0
Pn1.587	552	327.195	0	0
Pn1.588	705	478.92	0	0
Pn1.589	669	443.036	0	0
Pn1.590	720	493.859	0	0
Pn1.591	1947	1720.61	1.04532	0.0248979
Pn1.592	249	66.0363	0	0
Pn1.593	795	568.728	0	0
Pn1.594	1338	1111.61	2.92699	0.107911
Pn1.595	435	216.429	0	0
Pn1.596	1542	1315.61	0	0
Pn1.597	822	595.692	1.95521	0.134513
Pn1.598	720	493.859	6.63123	0.550281
Pn1.599	2820	2593.61	67.9547	1.07376
Pn1.600	249	66.0363	0	0
Pn1.601	1278	1051.61	0	0
Pn1.602	2400	2173.61	0	0
Pn1.603	321	118.267	0	0
Pn1.604	252	68.0173	0	0
Pn1.605	885	658.692	0	0
Pn1.606	393	178.887	0	0
Pn1.607	261	74.0775	0	0
Pn1.608	669	443.036	0	0
Pn1.609	1770	1543.61	0	0
Pn1.610	1056	829.605	0	0
Pn1.611	663	437.063	0	0
Pn1.612	411	194.653	0	0
Pn1.613	540	315.801	0	0
Pn1.614	210	42.4954	0	0
Pn1.615	873	646.692	0	0
Pn1.616	402	186.796	0	0
Pn1.617	669	443.036	0	0
Pn1.618	231	54.6424	0	0
Pn1.619	252	68.0173	0	0
Pn1.620	1314	1087.61	0	0
Pn1.621	984	757.605	0	0
Pn1.622	1134	907.605	0	0
Pn1.623	414	197.361	0	0
Pn1.624	208	41.4205	0	0
Pn1.625	1248	1021.61	0	0
Pn1.626	1203	976.605	0	0
Pn1.627	567	341.922	0	0
Pn1.628	1314	1087.61	0	0
Pn1.629	801	574.692	2.06794	0.147468
Pn1.630	594	368.545	0	0
Pn1.631	669	443.036	0	0
Pn1.632	720	493.859	2.57365	0.21357
Pn1.633	2676	2449.61	0	0
Pn1.634	438	219.205	0	0
Pn1.635	252	68.0173	0	0
Pn1.636	753	526.763	0	0
Pn1.637	1200	973.605	81.2711	3.42095
Pn1.638	231	54.6424	2	1.50001
Pn1.639	438	219.205	4	0.747831
Pn1.640	1323	1096.61	655	24.4785
Pn1.641	621	395.402	63	6.52973
Pn1.642	1212	985.605	542	22.5367
Pn1.643	222	49.3412	3	2.49175
Pn1.644	267	78.1667	0	0
Pn1.645	3075	2848.61	626	9.00608
Pn1.646	408	192.031	0	0
Pn1.647	2391	2164.61	6555	124.105
Pn1.648	378	165.677	1	0.247362
Pn1.649	1467	1240.61	73.9467	2.44275
Pn1.650	567	341.922	0	0
Pn1.651	1959	1732.61	318	7.52179
Pn1.652	489	266.878	68	10.4421
Pn1.653	231	54.6424	31	23.2502
Pn1.654	396	181.579	0	0
Pn1.655	981	754.605	0	0
Pn1.656	1977	1750.61	7390	173.002
Pn1.657	1650	1423.61	1	0.0287875
Pn1.658	1230	1003.61	291.943	11.9214
Pn1.659	606	380.451	6	0.646318
Pn1.660	615	389.427	0	0
Pn1.661	399	184.136	0	0
Pn1.662	372	160.619	0	0
Pn1.663	258	71.9937	0	0
Pn1.664	351	142.886	0	0
Pn1.665	864	637.692	10957.5	704.197
Pn1.666	201	37.748	0	0
Pn1.667	864	637.692	4371.22	280.922
Pn1.668	339	132.878	0	0
Pn1.669	864	637.692	10957.5	704.197
Pn1.670	705	478.92	2	0.171144
Pn1.671	1905	1678.61	151.538	3.6997
Pn1.672	897	670.692	4.99829	0.305416
Pn1.673	1266	1039.61	297.649	11.7336
Pn1.674	624	398.402	33.5538	3.45154
Pn1.675	417	200.064	17	3.48236
Pn1.676	276	84.5697	0	0
Pn1.677	570	344.922	8.56546	1.01771
Pn1.678	420	202.79	0	0
Pn1.679	375	163.026	2	0.502767
