target_id	length	eff_length	est_counts	tpm
Pn1.136	2889	2670.39	1026.4	6.93031
Pn1.137	1929	1710.39	1342.79	14.1554
Pn1.138	1437	1218.39	1463.88	21.6635
Pn1.139	660	441.732	0	0
Pn1.140	2586	2367.39	2152.16	16.3913
Pn1.141	1194	975.394	254.783	4.70977
Pn1.142	582	364.344	1.5	0.0742317
Pn1.143	594	376.231	276.875	13.2691
Pn1.144	885	666.417	229.119	6.19906
Pn1.145	207	40.6981	1	0.443033
Pn1.146	3408	3189.39	634.676	3.58801
Pn1.147	498	281.86	1095.87	70.1029
Pn1.148	1119	900.394	628.551	12.5869
Pn1.149	516	299.214	59.873	3.60793
Pn1.150	1962	1743.39	638.708	6.60567
Pn1.151	1116	897.394	3.07688	0.0618213
Pn1.152	360	154.496	0	0
Pn1.153	1395	1176.39	466.273	7.14657
Pn1.154	1563	1344.39	20.1254	0.269915
Pn1.155	483	267.399	127	8.56356
Pn1.156	381	172.909	16.617	1.73279
Pn1.157	2064	1845.39	940.778	9.19196
Pn1.158	555	337.609	116.836	6.23983
Pn1.159	1266	1047.39	147.806	2.54445
Pn1.160	705	486.592	0	0
Pn1.161	2886	2667.39	681.294	4.6053
Pn1.162	978	759.394	16231.8	385.397
Pn1.163	519	302.122	1019.68	60.8542
Pn1.164	1056	837.394	310.24	6.68003
Pn1.165	912	693.394	25.0228	0.650679
Pn1.166	522	305.08	1	0.0591011
Pn1.167	270	81.9661	0	0
Pn1.168	504	287.636	116.517	7.3039
Pn1.169	1176	957.394	23.727	0.44685
Pn1.170	2490	2271.39	6673.45	52.9747
Pn1.171	300	104.652	0	0
Pn1.172	321	121.44	47	6.97823
Pn1.173	933	714.394	1190.18	30.0389
Pn1.174	408	197.54	0	0
Pn1.175	1395	1176.39	897.775	13.7602
Pn1.176	747	528.557	65.5	2.23439
Pn1.177	2313	2094.39	1180.67	10.1644
Pn1.178	2991	2772.39	810.648	5.27215
Pn1.179	801	582.483	21.4211	0.663083
Pn1.180	579	361.406	289	14.4183
Pn1.181	681	462.656	111	4.32589
Pn1.182	219	47.5913	4	1.51545
Pn1.183	1665	1446.39	369.934	4.61156
Pn1.184	237	58.8967	2.29412	0.702319
Pn1.185	570	352.479	1291.48	66.0637
Pn1.186	336	133.798	305	41.1018
Pn1.187	330	128.761	13.2948	1.86169
Pn1.188	2376	2157.39	430.705	3.59965
Pn1.189	1983	1764.39	177.505	1.81395
Pn1.190	972	753.394	249.162	5.96307
Pn1.191	822	603.483	582.819	17.4132
Pn1.192	1452	1233.39	168.855	2.46844
Pn1.193	294	100.01	17.4949	3.15412
Pn1.194	426	213.892	35.8043	3.01822
Pn1.195	486	270.307	164.708	10.9867
Pn1.196	684	465.624	0	0
Pn1.197	807	588.483	26.3248	0.80657
Pn1.198	486	270.307	195.797	13.0605
Pn1.199	1854	1635.39	969.495	10.6889
Pn1.200	624	405.99	4.30261	0.191085
Pn1.201	297	102.351	4	0.70466
Pn1.202	882	663.417	7.18876	0.195379
Pn1.203	1224	1005.39	529.446	9.49501
Pn1.204	843	624.461	13177.1	380.474
Pn1.205	702	483.592	25.115	0.936408
Pn1.206	543	325.756	155	8.57924
Pn1.207	3696	3477.39	1186.66	6.15292
Pn1.208	750	531.557	24.2676	0.823164
Pn1.209	921	702.394	1245.84	31.9809
Pn1.210	318	118.999	7	1.06064
Pn1.211	1167	948.394	566.391	10.7681
Pn1.212	474	258.733	0	0
Pn1.213	540	322.801	0	0
Pn1.214	2622	2403.39	2296.67	17.2299
Pn1.215	753	534.539	197.468	6.66081
Pn1.216	522	305.08	270.221	15.9704
Pn1.217	240	60.866	2	0.592469
Pn1.218	1872	1653.39	21.0971	0.230068
Pn1.219	1497	1278.39	450.721	6.35702
Pn1.220	1260	1041.39	34	0.588673
Pn1.221	492	276.11	3	0.195907
Pn1.222	375	167.551	24.1716	2.60116
Pn1.223	1029	810.394	670.368	14.9151
Pn1.224	1371	1152.39	101.489	1.58791
Pn1.225	687	468.624	155.827	5.99552
Pn1.226	747	528.557	0	0
Pn1.227	342	138.81	2	0.259788
Pn1.228	504	287.636	2728.21	171.019
Pn1.229	1278	1059.39	682.506	11.6161
Pn1.230	549	331.689	42.1562	2.29161
Pn1.231	2235	2016.39	1643.3	14.6944
Pn1.232	822	603.483	288.729	8.62652
Pn1.233	2931	2712.39	2190.72	14.5628
Pn1.234	1437	1218.39	1774.85	26.2654
Pn1.235	945	726.394	4	0.0992883
Pn1.236	2586	2367.39	2083.84	15.871
Pn1.237	1194	975.394	291.18	5.3826
Pn1.238	582	364.344	1.5	0.0742317
Pn1.239	594	376.231	348.327	16.6933
Pn1.240	1023	804.394	98.8807	2.21642
Pn1.241	3402	3183.39	623.324	3.53048
Pn1.242	498	281.86	1088.13	69.6075
Pn1.243	1119	900.394	701.449	14.0467
Pn1.244	1146	927.394	674.523	13.1142
Pn1.245	1146	927.394	662.477	12.88
Pn1.246	1218	999.394	1578	28.4695
Pn1.247	258	73.3385	202	49.6626
Pn1.248	333	131.278	232	31.8644
Pn1.249	2286	2067.39	56.5265	0.492991
Pn1.250	309	111.711	0	0
Pn1.251	426	213.892	0	0
Pn1.252	360	154.496	176	20.5402
Pn1.253	2880	2661.39	1987.41	13.4644
Pn1.254	318	118.999	0	0
Pn1.255	321	121.44	303.354	45.0399
Pn1.256	876	657.417	1062.65	29.1446
Pn1.257	2247	2028.39	3101	27.5651
Pn1.258	1647	1428.39	2246.99	28.3637
Pn1.259	990	771.394	1274.71	29.7951
Pn1.260	234	56.8932	702	222.478
Pn1.261	1218	999.394	6542.47	118.036
Pn1.262	963	744.394	995	24.1007
Pn1.263	513	296.316	109	6.63256
Pn1.264	1242	1023.39	446	7.85782
Pn1.265	954	735.394	0.5	0.0122591
Pn1.266	249	67.0622	0	0
Pn1.267	699	480.592	0	0
Pn1.268	573	355.443	0	0
Pn1.269	699	480.592	0	0
Pn1.270	954	735.394	0.5	0.0122591
Pn1.271	870	651.417	0	0
Pn1.272	789	570.483	481.869	15.2299
Pn1.273	705	486.592	0	0
Pn1.274	795	576.483	0	0
Pn1.275	606	388.126	0	0
Pn1.276	561	343.539	0	0
Pn1.277	234	56.8932	0	0
Pn1.278	831	612.483	0	0
Pn1.279	630	411.935	0	0
Pn1.280	345	141.343	0	0
Pn1.281	1218	999.394	12.1499	0.219203
Pn1.282	783	564.502	6.13276	0.195885
Pn1.283	432	219.395	0	0
Pn1.284	546	328.723	181.595	9.96057
Pn1.285	306	109.354	0	0
Pn1.286	342	138.81	32	4.15661
Pn1.287	315	116.53	0	0
Pn1.288	870	651.417	47.7485	1.32163
Pn1.289	699	480.592	0	0
Pn1.290	693	474.608	0	0
Pn1.291	666	447.671	0	0
Pn1.292	723	504.575	0	0
Pn1.293	855	636.461	281.383	7.97141
Pn1.294	306	109.354	0	0
Pn1.295	264	77.6906	0	0
Pn1.296	750	531.557	0	0
Pn1.297	345	141.343	0	0
Pn1.298	1467	1248.39	19.4374	0.280735
Pn1.299	783	564.502	2.04425	0.0652949
Pn1.300	432	219.395	0	0
Pn1.301	1788	1569.39	1251.17	14.3746
Pn1.302	1185	966.394	1	0.0186576
Pn1.303	936	717.394	970.398	24.3895
Pn1.304	219	47.5913	6	2.27318
Pn1.305	1194	975.394	348.68	6.44551
Pn1.306	522	305.08	722.381	42.6935
Pn1.307	1704	1485.39	22	0.267049
Pn1.308	1257	1038.39	369	6.40729
Pn1.309	1128	909.394	252	4.99642
Pn1.310	366	159.614	7	0.790747
Pn1.311	375	167.551	0	0
Pn1.312	2514	2295.39	8.00978	0.0629178
Pn1.313	804	585.483	10	0.307961
Pn1.314	963	744.394	1	0.0242219
Pn1.315	969	750.394	6	0.144169
Pn1.316	1104	885.394	493.06	10.0409
Pn1.317	1609	1390.39	58	0.752143
Pn1.318	1944	1725.39	0	0
Pn1.319	693	474.608	3635.5	138.114
Pn1.320	1497	1278.39	549	7.74315
Pn1.321	1200	981.394	690	12.677
Pn1.322	864	645.461	0	0
Pn1.323	386	177.375	0	0
Pn1.324	270	81.9661	152.785	33.6092
Pn1.325	339	136.29	0	0
Pn1.326	453	239.086	3	0.226244
Pn1.327	264	77.6906	8	1.85666
Pn1.328	1158	939.394	0	0
Pn1.329	870	651.417	7.49126	0.207351
Pn1.330	690	471.608	16	0.611715
Pn1.331	1026	807.394	0	0
Pn1.332	459	244.635	0	0
Pn1.333	363	157.069	4	0.459176
Pn1.334	792	573.483	1.39886	0.043981
Pn1.335	1254	1035.39	0	0
Pn1.336	567	349.515	0	0
Pn1.337	858	639.461	23.1099	0.651619
Pn1.338	846	627.461	0	0
Pn1.339	939	720.394	10	0.250288
Pn1.340	237	58.8967	6	1.83684
Pn1.341	291	97.6989	24	4.42926
Pn1.342	699	480.592	541	20.297
Pn1.343	2259	2040.39	1785.04	15.7741
Pn1.344	3483	3264.39	3215.89	17.7627
Pn1.345	426	213.892	322	27.1438
Pn1.346	276	86.3896	0	0
Pn1.347	633	414.906	8051	349.873
Pn1.348	702	483.592	99	3.69119
Pn1.349	249	67.0622	65	17.4761
Pn1.350	429	216.607	0	0
Pn1.351	1527	1308.39	743	10.2391
Pn1.352	975	756.394	222.691	5.3084
Pn1.353	1002	783.394	355.171	8.17463
Pn1.354	1017	798.394	105.309	2.37826
Pn1.355	231	54.9455	0	0
Pn1.356	423	211.211	0	0
Pn1.357	1104	885.394	1	0.0203645
Pn1.358	3078	2859.39	2524.87	15.9212
Pn1.359	621	403.004	0	0
Pn1.360	525	308.028	320.644	18.7691
Pn1.361	525	308.028	320.644	18.7691
Pn1.362	687	468.624	251.424	9.67371
Pn1.363	525	308.028	426.293	24.9533
Pn1.364	714	495.592	324.98	11.8234
Pn1.365	2955	2736.39	187.792	1.23739
Pn1.366	333	131.278	15.9328	2.18831
Pn1.367	315	116.53	3	0.464187
Pn1.368	726	507.575	694	24.653
Pn1.369	255	71.1694	3	0.760043
Pn1.370	2442	2223.39	3308.46	26.83
Pn1.371	1758	1539.39	778.052	9.11316
Pn1.372	528	310.986	132	7.65321
Pn1.373	381	172.909	231	24.0882
Pn1.374	696	477.608	31	1.17031
Pn1.375	867	648.461	127.609	3.5482
Pn1.376	1248	1029.39	10.6937	0.187308
Pn1.377	567	349.515	0	0
Pn1.378	270	81.9661	1	0.219976
Pn1.379	1380	1161.39	1922	29.839
Pn1.380	2775	2556.39	2437.22	17.1901
Pn1.381	201	37.1868	0	0
Pn1.382	1239	1020.39	0	0
Pn1.383	426	213.892	118	9.94711
Pn1.384	330	128.761	32.0298	4.48517
Pn1.385	1230	1011.39	0	0
Pn1.386	1242	1023.39	0	0
Pn1.387	567	349.515	20.4359	1.05424
Pn1.388	1239	1020.39	0	0
Pn1.389	750	531.557	0	0
Pn1.390	1239	1020.39	0	0
Pn1.391	573	355.443	0	0
Pn1.392	585	367.332	0	0
Pn1.393	543	325.756	4.33333	0.23985
Pn1.394	330	128.761	3.23144	0.452502
Pn1.395	1170	951.394	0	0
Pn1.396	1239	1020.39	0	0
Pn1.397	537	319.877	0	0
Pn1.398	1203	984.394	0	0
Pn1.399	213	44.1273	0	0
Pn1.400	1047	828.394	0	0
Pn1.401	957	738.394	337.962	8.25258
Pn1.402	552	334.666	16.5	0.888961
Pn1.403	207	40.6981	1.17277	0.519577
Pn1.404	948	729.394	20	0.494399
Pn1.405	963	744.394	0	0
Pn1.406	534	316.932	0	0
Pn1.407	573	355.443	67	3.39872
Pn1.408	405	194.698	0	0
Pn1.409	204	39.036	0	0
Pn1.410	300	104.652	0	0
Pn1.411	732	513.575	18.0137	0.632426
Pn1.412	876	657.417	0	0
Pn1.413	267	79.8407	0	0
Pn1.414	918	699.394	6.49332	0.1674
Pn1.415	564	346.539	28	1.45685
Pn1.416	318	118.999	1	0.151519
Pn1.417	1476	1257.39	0	0
Pn1.418	1230	1011.39	0	0
Pn1.419	426	213.892	3.23255	0.272496
Pn1.420	507	290.537	0	0
Pn1.421	531	313.964	45.5641	2.61669
Pn1.422	327	126.308	0	0
Pn1.423	726	507.575	0	0
Pn1.424	573	355.443	0.678266	0.0344065
Pn1.425	246	65.0487	0	0
Pn1.426	330	128.761	64.0595	8.97034
Pn1.427	1230	1011.39	0	0
Pn1.428	330	128.761	0	0
Pn1.429	1137	918.394	0	0
Pn1.430	660	441.732	15.3566	0.626824
Pn1.431	246	65.0487	0	0
Pn1.432	543	325.756	34.6667	1.9188
Pn1.433	330	128.761	64.0595	8.97034
Pn1.434	1239	1020.39	0	0
Pn1.435	576	358.431	4.73263	0.238071
Pn1.436	246	65.0487	1043.8	289.327
Pn1.437	1203	984.394	0	0
Pn1.438	1032	813.394	11	0.243838
Pn1.439	906	687.394	263.079	6.90066
Pn1.440	210	42.3674	0	0
Pn1.441	552	334.666	16.5	0.888961
Pn1.442	207	40.6981	1.17277	0.519577
Pn1.443	882	663.417	129.04	3.5071
Pn1.444	384	175.544	0	0
Pn1.445	798	579.483	0	0
Pn1.446	306	109.354	0	0
Pn1.447	942	723.394	9.74207	0.242821
Pn1.448	825	606.483	23.6325	0.70259
Pn1.449	1119	900.394	3	0.0600757
Pn1.450	561	343.539	33	1.732
Pn1.451	882	663.417	101.983	2.77174
Pn1.452	936	717.394	2.57308	0.0646703
Pn1.453	279	88.6729	103.5	21.0455
Pn1.454	294	100.01	7.82723	1.41115
Pn1.455	936	717.394	2.57308	0.0646703
Pn1.456	279	88.6729	103.5	21.0455
Pn1.457	294	100.01	7.82723	1.41115
Pn1.458	270	81.9661	0	0
Pn1.459	729	510.575	1.02653	0.0362511
Pn1.460	330	128.761	0	0
Pn1.461	960	741.394	0	0
Pn1.462	252	69.0266	0	0
Pn1.463	918	699.394	0	0
Pn1.464	564	346.539	8	0.416244
Pn1.465	219	47.5913	7	2.65204
Pn1.466	1476	1257.39	0	0
Pn1.467	3258	3039.39	2637.4	15.6459
Pn1.468	687	468.624	291.068	11.199
Pn1.469	1446	1227.39	230.58	3.38726
Pn1.470	291	97.6989	0	0
Pn1.471	786	567.483	134.861	4.28495
Pn1.472	927	708.394	74.1056	1.88619
Pn1.473	543	325.756	11.4581	0.634206
Pn1.474	876	657.417	491	13.4664
Pn1.475	489	273.223	255.535	16.8634
Pn1.476	741	522.557	1549.66	53.4703
Pn1.477	879	660.417	55	1.5016
Pn1.478	1260	1041.39	930.833	16.1164
Pn1.479	1140	921.394	10	0.195688
Pn1.480	705	486.592	348.395	12.9097
Pn1.481	960	741.394	3	0.0729596
Pn1.482	1116	897.394	21	0.421936
Pn1.483	489	273.223	255.535	16.8634
Pn1.484	723	504.575	937.122	33.4874
Pn1.485	879	660.417	80	2.18415
Pn1.486	1260	1041.39	711.167	12.3131
Pn1.487	705	486.592	441.605	16.3636
Pn1.488	960	741.394	0	0
Pn1.489	1116	897.394	9.54545	0.191789
Pn1.490	285	93.1664	0	0
Pn1.491	291	97.6989	0	0
Pn1.492	1116	897.394	32.4545	0.652083
Pn1.493	1035	816.394	4	0.0883426
Pn1.494	495	279.033	102	6.59104
Pn1.495	231	54.9455	0	0
Pn1.496	318	118.999	0	0
Pn1.497	231	54.9455	0	0
Pn1.498	342	138.81	0	0
Pn1.499	1341	1122.39	120.773	1.94015
Pn1.500	1020	801.394	105	2.3624
Pn1.501	339	136.29	1	0.132296
Pn1.502	342	138.81	0	0
Pn1.503	246	65.0487	0	0
Pn1.504	864	645.461	23	0.642492
Pn1.505	528	310.986	4	0.231916
Pn1.506	345	141.343	16	2.04106
Pn1.507	1494	1275.39	126.587	1.78959
Pn1.508	534	316.932	1.08664	0.0618201
Pn1.509	327	126.308	0	0
Pn1.510	357	151.833	70	8.31267
Pn1.511	732	513.575	109	3.82678
Pn1.512	1638	1419.39	258.413	3.28263
Pn1.513	573	355.443	26.9134	1.36524
Pn1.514	477	261.599	15	1.03387
Pn1.515	594	376.231	433.865	20.7927
Pn1.516	294	100.01	0	0
Pn1.517	885	666.417	93.0849	2.51851
Pn1.518	930	711.394	16	0.405527
Pn1.519	672	453.656	2243.52	89.1691
Pn1.520	258	73.3385	2	0.491709
Pn1.521	1362	1143.39	1976	31.1603
Pn1.522	327	126.308	1.02811	0.146763
Pn1.523	348	144.031	0	0
Pn1.524	522	305.08	78	4.60989
Pn1.525	825	606.483	291	8.65137
Pn1.526	420	208.46	48	4.15173
Pn1.527	621	403.004	0	0
Pn1.528	219	47.5913	0	0
Pn1.529	1380	1161.39	8180.43	127.001
Pn1.530	336	133.798	61	8.22036
Pn1.531	210	42.3674	5	2.12788
Pn1.532	279	88.6729	0	0
Pn1.533	1683	1464.39	3916.57	48.2234
Pn1.534	1392	1173.39	177.036	2.72036
Pn1.535	339	136.29	24	3.17509
Pn1.536	330	128.761	3.0033	0.420556
Pn1.537	1083	864.394	32	0.667496
Pn1.538	570	352.479	183	9.36112
Pn1.539	771	552.502	41	1.33801
Pn1.540	930	711.394	1389	35.2048
Pn1.541	1896	1677.39	56	0.601954
Pn1.542	1911	1692.39	1	0.0106539
Pn1.543	1140	921.394	2	0.0391377
Pn1.544	561	343.539	347.73	18.2506
Pn1.545	834	615.483	98	2.87092
Pn1.546	468	253.102	96	6.83888
Pn1.547	462	247.474	87	6.33871
Pn1.548	1476	1257.39	227	3.2551
Pn1.549	423	211.211	0	0
Pn1.550	705	486.592	2.00062	0.0741328
Pn1.551	354	149.226	0	0
Pn1.552	249	67.0622	1	0.268864
Pn1.553	333	131.278	1	0.137346
Pn1.554	1227	1008.39	0	0
Pn1.555	330	128.761	13	1.82041
Pn1.556	465	250.31	0	0
Pn1.557	432	219.395	0	0
Pn1.558	369	162.314	9.70295	1.07785
Pn1.559	201	37.1868	0	0
Pn1.560	750	531.557	1.14441	0.0388188
Pn1.561	1248	1029.39	0	0
Pn1.562	1248	1029.39	0	0
Pn1.563	369	162.314	9.70295	1.07785
Pn1.564	201	37.1868	0	0
Pn1.565	750	531.557	1.14441	0.0388188
Pn1.566	1248	1029.39	0	0
Pn1.567	1248	1029.39	0	0
Pn1.568	312	114.106	36.6014	5.78364
Pn1.569	243	62.9505	0	0
Pn1.570	201	37.1868	0	0
Pn1.571	2172	1953.39	20.7112	0.191172
Pn1.572	1257	1038.39	0	0
Pn1.573	201	37.1868	0	0
Pn1.574	2007	1788.39	0	0
Pn1.575	1248	1029.39	0	0
Pn1.576	279	88.6729	0	0
Pn1.577	909	690.394	2	0.0522328
Pn1.578	1029	810.394	23.9915	0.53379
Pn1.579	1758	1539.39	0	0
Pn1.580	294	100.01	0	0
Pn1.581	279	88.6729	0	0
Pn1.582	1107	888.394	0	0
Pn1.583	1698	1479.39	0	0
Pn1.584	201	37.1868	0	0
Pn1.585	208	41.2727	0	0
Pn1.586	1248	1029.39	0	0
Pn1.587	552	334.666	0	0
Pn1.588	705	486.592	0	0
Pn1.589	669	450.671	4	0.160033
Pn1.590	720	501.575	1	0.035948
Pn1.591	1947	1728.39	2.22722	0.0232343
Pn1.592	249	67.0622	0	0
Pn1.593	795	576.483	0	0
Pn1.594	1338	1119.39	13.4429	0.216531
Pn1.595	435	222.188	0	0
Pn1.596	1542	1323.39	0	0
Pn1.597	822	603.483	2.53028	0.0755985
Pn1.598	720	501.575	4	0.143792
Pn1.599	2820	2601.39	246.724	1.71007
Pn1.600	249	67.0622	0	0
Pn1.601	1278	1059.39	0	0
Pn1.602	2400	2181.39	0	0
Pn1.603	321	121.44	0	0
Pn1.604	252	69.0266	0	0
Pn1.605	885	666.417	0	0
Pn1.606	393	183.729	0	0
Pn1.607	261	75.486	0	0
Pn1.608	669	450.671	1	0.0400083
Pn1.609	1770	1551.39	0	0
Pn1.610	1056	837.394	0	0
Pn1.611	663	444.702	0	0
Pn1.612	411	200.275	0	0
Pn1.613	540	322.801	0	0
Pn1.614	210	42.3674	0	0
Pn1.615	873	654.417	1.04921	0.0289081
Pn1.616	402	191.936	0	0
Pn1.617	669	450.671	0	0
Pn1.618	231	54.9455	0	0
Pn1.619	252	69.0266	0	0
Pn1.620	1314	1095.39	0	0
Pn1.621	984	765.394	0	0
Pn1.622	1134	915.394	0	0
Pn1.623	414	203.006	0	0
Pn1.624	208	41.2727	0	0
Pn1.625	1248	1029.39	0	0
Pn1.626	1203	984.394	0	0
Pn1.627	567	349.515	0	0
Pn1.628	1314	1095.39	0	0
Pn1.629	801	582.483	8	0.247638
Pn1.630	594	376.231	0	0
Pn1.631	669	450.671	3.03534	0.121439
Pn1.632	720	501.575	0	0
Pn1.633	2676	2457.39	0	0
Pn1.634	438	225.01	0	0
Pn1.635	252	69.0266	0	0
Pn1.636	753	534.539	0	0
Pn1.637	1200	981.394	133.286	2.44879
Pn1.638	231	54.9455	1	0.328154
Pn1.639	438	225.01	9	0.721193
Pn1.640	1323	1104.39	1348	22.0078
Pn1.641	621	403.004	153	6.84529
Pn1.642	1212	993.394	1447	26.2638
Pn1.643	222	49.4128	7	2.55428
Pn1.644	267	79.8407	0	0
Pn1.645	3075	2856.39	1356	8.55957
Pn1.646	408	197.54	1	0.0912758
Pn1.647	2391	2172.39	13328	110.621
Pn1.648	378	170.22	0	0
Pn1.649	1467	1248.39	73.6833	1.06421
Pn1.650	567	349.515	0	0
Pn1.651	1959	1740.39	711.426	7.37043
Pn1.652	489	273.223	117	7.7211
Pn1.653	231	54.9455	76	24.9397
Pn1.654	396	186.435	0	0
Pn1.655	981	762.394	0	0
Pn1.656	1977	1758.39	18496	189.658
Pn1.657	1650	1431.39	39	0.491265
Pn1.658	1230	1011.39	706.942	12.603
Pn1.659	606	388.126	2	0.0929111
Pn1.660	615	397.059	0	0
Pn1.661	399	189.177	0	0
Pn1.662	372	164.997	0	0
Pn1.663	258	73.3385	0	0
Pn1.664	351	146.634	8	0.983706
Pn1.665	864	645.461	14529.8	405.882
Pn1.666	201	37.1868	0	0
Pn1.667	864	645.461	6296.13	175.879
Pn1.668	339	136.29	0	0
Pn1.669	864	645.461	14529.8	405.882
Pn1.670	705	486.592	0	0
Pn1.671	1905	1686.39	311.894	3.33472
