target_id	length	eff_length	est_counts	tpm
Pn1.217	240	59.8688	2	1.05088
Pn1.218	1872	1642.68	21.3677	0.409192
Pn1.219	1497	1267.68	169.658	4.21004
Pn1.220	1260	1030.68	3	0.0915626
Pn1.221	492	266.465	1	0.118054
Pn1.222	375	160.026	7	1.37603
Pn1.223	1029	799.685	242.41	9.53575
Pn1.224	1371	1141.68	18.1395	0.499807
Pn1.225	687	458.022	46.2504	3.17652
Pn1.226	747	517.88	1.14367	0.0694693
Pn1.227	342	132.727	0	0
Pn1.228	504	277.947	18300	2071.15
Pn1.229	1278	1048.68	1093.03	32.7876
Pn1.230	549	321.562	7	0.684787
Pn1.231	2235	2005.68	840.982	13.1901
Pn1.232	822	592.779	39.4394	2.09296
Pn1.233	2931	2701.68	754.264	8.78236
Pn1.234	1437	1207.68	152.999	3.98527
Pn1.235	945	715.685	21	0.923039
Pn1.236	2586	2356.68	688.375	9.18853
Pn1.237	1194	964.685	4922.59	160.521
Pn1.238	582	353.988	2.5	0.222164
Pn1.239	594	365.842	544.38	46.8093
Pn1.240	1023	793.685	263.324	10.4368
Pn1.241	3402	3172.68	52.9933	0.525432
Pn1.242	498	272.214	733.472	84.761
Pn1.243	1119	889.685	214.024	7.56745
Pn1.244	1146	916.685	49.3187	1.69244
Pn1.245	1146	916.685	52.6813	1.80784
Pn1.246	1218	988.685	302	9.60886
Pn1.247	258	71.182	87	38.4478
Pn1.248	333	125.55	156	39.0867
Pn1.249	2286	2056.68	19	0.290609
Pn1.250	309	106.979	0	0
Pn1.251	426	205.085	0	0
Pn1.252	360	147.589	22	4.68912
Pn1.253	2880	2650.68	513	6.0881
Pn1.254	318	113.775	0	0
Pn1.255	321	116.058	329.198	89.2284
Pn1.256	876	646.734	481.683	23.4293
Pn1.257	2247	2017.68	1044	16.2768
Pn1.258	1647	1417.68	884.444	19.6252
Pn1.259	990	760.685	395	16.3348
Pn1.260	234	56.3185	260	145.226
Pn1.261	1218	988.685	2043	65.003
Pn1.262	963	733.685	335	14.3634
Pn1.263	513	286.611	1151	126.33
Pn1.264	1242	1012.68	227	7.05138
Pn1.265	954	724.685	0	0
Pn1.266	249	65.4397	0	0
Pn1.267	699	469.954	0	0
Pn1.268	573	345.118	0	0
Pn1.269	699	469.954	0	0
Pn1.270	954	724.685	0	0
Pn1.271	870	640.734	0	0
Pn1.272	789	559.821	110.275	6.19657
Pn1.273	705	475.936	0	0
Pn1.274	795	565.821	0	0
Pn1.275	606	377.732	0	0
Pn1.276	561	333.344	0	0
Pn1.277	234	56.3185	0	0
Pn1.278	831	601.779	0	0
Pn1.279	630	401.385	0	0
Pn1.280	345	135.169	0	0
Pn1.281	1218	988.685	0	0
Pn1.282	783	553.821	0	0
Pn1.283	432	210.47	100.463	15.0154
Pn1.284	546	318.658	98.8667	9.75997
Pn1.285	306	104.851	0	0
Pn1.286	342	132.727	1	0.237009
Pn1.287	315	111.472	0	0
Pn1.288	870	640.734	5.9606	0.292641
Pn1.289	699	469.954	0	0
Pn1.290	693	463.988	0	0
Pn1.291	666	437.12	0	0
Pn1.292	723	493.918	0	0
Pn1.293	855	625.734	42.7641	2.14987
Pn1.294	306	104.851	0	0
Pn1.295	264	74.9646	0	0
Pn1.296	750	520.88	0	0
Pn1.297	345	135.169	0	0
Pn1.298	1467	1237.68	0	0
Pn1.299	783	553.821	4.75993	0.270367
Pn1.300	432	210.47	116.537	17.4179
Pn1.301	1788	1558.68	632.402	12.7631
Pn1.302	1185	955.685	0	0
Pn1.303	936	706.685	479	21.3222
Pn1.304	219	47.538	2	1.32346
Pn1.305	1194	964.685	110	3.58699
Pn1.306	522	295.167	427.583	45.5695
Pn1.307	1704	1474.68	3	0.0639948
Pn1.308	1257	1027.68	201.378	6.16416
Pn1.309	1128	898.685	572	20.0222
Pn1.310	366	152.619	1	0.206116
Pn1.311	375	160.026	0	0
Pn1.312	2514	2284.68	13	0.178994
Pn1.313	804	574.821	14	0.766157
Pn1.314	963	733.685	0	0
Pn1.315	969	739.685	0	0
Pn1.316	1104	874.685	188.677	6.78564
Pn1.317	1609	1379.68	33	0.752414
Pn1.318	1944	1714.68	1.22571	0.0224868
Pn1.319	693	463.988	1771.36	120.094
Pn1.320	1497	1267.68	281	6.97297
Pn1.321	1200	970.685	1412	45.7593
Pn1.322	864	634.734	0	0
Pn1.323	386	169.492	0	0
Pn1.324	270	78.9648	32.6286	12.9983
Pn1.325	339	130.412	0	0
Pn1.326	453	229.79	1	0.136896
Pn1.327	264	74.9646	2	0.83926
Pn1.328	1158	928.685	0	0
Pn1.329	870	640.734	1.48569	0.0729412
Pn1.330	690	460.988	5	0.341195
Pn1.331	1026	796.685	0	0
Pn1.332	459	235.457	0	0
Pn1.333	363	150.119	0	0
Pn1.334	792	562.821	0	0
Pn1.335	1254	1024.68	0	0
Pn1.336	567	339.219	0	0
Pn1.337	858	628.734	6.4162e-06	3.21021e-07
Pn1.338	846	616.734	1.5143	0.0772392
Pn1.339	939	709.685	144	6.38292
Pn1.340	237	58.1574	2	1.0818
Pn1.341	291	93.6985	4	1.34292
Pn1.342	699	469.954	183	12.2495
Pn1.343	2259	2029.68	861.396	13.3505
Pn1.344	3483	3253.68	1460	14.1156
Pn1.345	426	205.085	86	13.1913
Pn1.346	276	83.0577	0	0
Pn1.347	633	404.385	9434	733.877
Pn1.348	702	472.954	26	1.72933
Pn1.349	249	65.4397	10	4.80708
Pn1.350	429	207.724	0	0
Pn1.351	1527	1297.68	412	9.98736
Pn1.352	975	745.685	988.169	41.6868
Pn1.353	1002	772.685	186.388	7.58821
Pn1.354	1017	787.685	3421.83	136.656
Pn1.355	231	54.5292	0	0
Pn1.356	423	202.31	0	0
Pn1.357	1104	874.685	99	3.56046
Pn1.358	3078	2848.68	1419.94	15.6801
Pn1.359	621	392.503	0	0
Pn1.360	525	298.09	0	0
Pn1.361	525	298.09	0	0
Pn1.362	687	458.022	0	0
Pn1.363	525	298.09	0	0
Pn1.364	714	484.936	2	0.129738
Pn1.365	2955	2725.68	13.2935	0.153421
Pn1.366	333	125.55	4.37191	1.09541
Pn1.367	315	111.472	0	0
Pn1.368	726	496.918	223	14.117
Pn1.369	255	69.1993	1	0.454591
Pn1.370	2442	2212.68	1423	20.2306
Pn1.371	1758	1528.68	367.308	7.5585
Pn1.372	528	301.001	38	3.97135
Pn1.373	381	165.126	91	17.336
Pn1.374	696	466.971	1	0.0673647
Pn1.375	867	637.734	62.8426	3.09982
Pn1.376	1248	1018.68	7.28514	0.224968
Pn1.377	567	339.219	0	0
Pn1.378	270	78.9648	0	0
Pn1.379	1380	1150.68	901	24.6315
Pn1.380	2775	2545.68	869	10.7384
Pn1.381	201	37.8031	0	0
Pn1.382	1239	1009.68	0	0
Pn1.383	426	205.085	10	1.53387
Pn1.384	330	123.041	8.30993	2.12456
Pn1.385	1230	1000.68	0	0
Pn1.386	1242	1012.68	0	0
Pn1.387	567	339.219	5.35702	0.496782
Pn1.388	1239	1009.68	0	0
Pn1.389	750	520.88	0	0
Pn1.390	1239	1009.68	0	0
Pn1.391	573	345.118	0	0
Pn1.392	585	356.949	0	0
Pn1.393	543	315.693	12	1.19575
Pn1.394	330	123.041	10.6709	2.72818
Pn1.395	1170	940.685	0	0
Pn1.396	1239	1009.68	0	0
Pn1.397	537	309.798	0	0
Pn1.398	1203	973.685	0	0
Pn1.399	213	44.2895	0	0
Pn1.400	1047	817.685	0	0
Pn1.401	957	727.685	145.096	6.2724
Pn1.402	552	324.49	9.5	0.920967
Pn1.403	207	40.9502	0	0
Pn1.404	948	718.685	6	0.262625
Pn1.405	963	733.685	0	0
Pn1.406	534	306.844	4	0.410077
Pn1.407	573	345.118	0	0
Pn1.408	405	186.284	0	0
Pn1.409	204	39.3832	0	0
Pn1.410	300	100.377	0	0
Pn1.411	732	502.918	45	2.81474
Pn1.412	876	646.734	0	0
Pn1.413	267	77.0167	0	0
Pn1.414	918	688.685	0	0
Pn1.415	564	336.282	0	0
Pn1.416	318	113.775	0	0
Pn1.417	1476	1246.68	0	0
Pn1.418	1230	1000.68	0	0
Pn1.419	426	205.085	3	0.460161
Pn1.420	507	280.822	0	0
Pn1.421	531	303.889	8.64298	0.894687
Pn1.422	327	120.646	0	0
Pn1.423	726	496.918	0	0
Pn1.424	573	345.118	3	0.273449
Pn1.425	246	63.6013	0	0
Pn1.426	330	123.041	30.2719	7.73947
Pn1.427	1230	1000.68	0	0
Pn1.428	330	123.041	0	0
Pn1.429	1137	907.685	0	0
Pn1.430	660	431.168	0	0
Pn1.431	246	63.6013	0	0
Pn1.432	543	315.693	0	0
Pn1.433	330	123.041	30.2719	7.73947
Pn1.434	1239	1009.68	0	0
Pn1.435	576	348.053	0	0
Pn1.436	246	63.6013	429	212.184
Pn1.437	1203	973.685	0	0
Pn1.438	1032	802.685	0	0
Pn1.439	906	676.71	161.904	7.52625
Pn1.440	210	42.644	0	0
Pn1.441	552	324.49	9.5	0.920967
Pn1.442	207	40.9502	0	0
Pn1.443	882	652.71	116.749	5.62674
Pn1.444	384	167.742	1	0.187534
Pn1.445	798	568.821	0	0
Pn1.446	306	104.851	0	0
Pn1.447	942	712.685	0	0
Pn1.448	825	595.779	8	0.422404
Pn1.449	1119	889.685	3	0.106074
Pn1.450	561	333.344	7	0.660584
Pn1.451	882	652.71	84.7375	4.08393
Pn1.452	936	706.685	0	0
Pn1.453	279	85.1573	64	23.6418
Pn1.454	294	95.8742	0	0
Pn1.455	936	706.685	0	0
Pn1.456	279	85.1573	64	23.6418
Pn1.457	294	95.8742	0	0
Pn1.458	270	78.9648	0	0
Pn1.459	729	499.918	0	0
Pn1.460	330	123.041	0	0
Pn1.461	960	730.685	0	0
Pn1.462	252	67.3116	0	0
Pn1.463	918	688.685	2.08744	0.0953488
Pn1.464	564	336.282	13	1.21608
Pn1.465	219	47.538	0	0
Pn1.466	1476	1246.68	0	0
Pn1.467	3258	3028.68	363	3.77029
Pn1.468	687	458.022	107.073	7.35386
Pn1.469	1446	1216.68	111	2.86991
Pn1.470	291	93.6985	0	0
Pn1.471	786	556.821	65.07	3.6761
Pn1.472	927	697.685	12	0.541059
Pn1.473	543	315.693	2.49462	0.248577
Pn1.474	876	646.734	98	4.76676
Pn1.475	489	263.623	82.4784	9.84191
Pn1.476	741	511.899	610.63	37.5246
Pn1.477	879	649.71	40.8889	1.97974
Pn1.478	1260	1030.68	540.005	16.4814
Pn1.479	1140	910.685	4	0.13817
Pn1.480	705	475.936	523.029	34.57
Pn1.481	960	730.685	2	0.0861039
Pn1.482	1116	886.685	4.88889	0.173446
Pn1.483	489	263.623	82.4784	9.84191
Pn1.484	723	493.918	386.941	24.6441
Pn1.485	879	649.71	5.11111	0.247468
Pn1.486	1260	1030.68	465.995	14.2226
Pn1.487	705	475.936	394.971	26.106
Pn1.488	960	730.685	2	0.0861039
Pn1.489	1116	886.685	2.44444	0.0867229
Pn1.490	285	89.3271	0	0
Pn1.491	291	93.6985	0	0
Pn1.492	1116	886.685	3.66667	0.130084
Pn1.493	1035	805.685	1	0.0390443
Pn1.494	495	269.355	32	3.73721
Pn1.495	231	54.5292	0	0
Pn1.496	318	113.775	0	0
Pn1.497	231	54.5292	0	0
Pn1.498	342	132.727	0	0
Pn1.499	1341	1111.68	0	0
Pn1.500	1020	790.685	28	1.11398
Pn1.501	339	130.412	0	0
Pn1.502	342	132.727	0	0
Pn1.503	246	63.6013	0	0
Pn1.504	864	634.734	4	0.19824
Pn1.505	528	301.001	1	0.104509
Pn1.506	345	135.169	16	3.72361
Pn1.507	1494	1264.68	518.987	12.9091
Pn1.508	534	306.844	0	0
Pn1.509	327	120.646	0	0
Pn1.510	357	145.14	8	1.7339
Pn1.511	732	502.918	13	0.813146
Pn1.512	1638	1408.68	496.013	11.0765
Pn1.513	573	345.118	3	0.273449
Pn1.514	477	252.288	7	0.87282
Pn1.515	594	365.842	224.105	19.27
Pn1.516	294	95.8742	0	0
Pn1.517	885	655.71	7	0.335822
Pn1.518	930	700.685	1	0.0448952
Pn1.519	672	443.055	481.407	34.1804
Pn1.520	258	71.182	0	0
Pn1.521	1362	1132.68	1678	46.6021
Pn1.522	327	120.646	0	0
Pn1.523	348	137.637	0	0
Pn1.524	522	295.167	14	1.49205
Pn1.525	825	595.779	82	4.32964
Pn1.526	420	199.594	3	0.472821
Pn1.527	621	392.503	0	0
Pn1.528	219	47.538	0	0
Pn1.529	1380	1150.68	1134.24	31.0078
Pn1.530	336	127.927	47	11.5573
Pn1.531	210	42.644	1	0.737675
Pn1.532	279	85.1573	0	0
Pn1.533	1683	1453.68	1056.76	22.8681
Pn1.534	1392	1162.68	60	1.62335
Pn1.535	339	130.412	12	2.89459
Pn1.536	330	123.041	0	0
Pn1.537	1083	853.685	3	0.110547
Pn1.538	570	342.169	74	6.80321
Pn1.539	771	541.821	42	2.43846
Pn1.540	930	700.685	1496	67.1632
Pn1.541	1896	1666.68	98	1.84967
Pn1.542	1911	1681.68	5	0.0935294
Pn1.543	1140	910.685	0	0
Pn1.544	561	333.344	122.095	11.522
Pn1.545	834	604.756	8	0.416133
Pn1.546	468	243.817	61	7.87024
Pn1.547	462	238.216	62.2564	8.2212
Pn1.548	1476	1246.68	91	2.29619
Pn1.549	423	202.31	0	0
Pn1.550	705	475.936	0	0
Pn1.551	354	142.685	0	0
Pn1.552	249	65.4397	0	0
Pn1.553	333	125.55	1	0.250556
Pn1.554	1227	997.685	0	0
Pn1.555	330	123.041	0	0
Pn1.556	465	241	0	0
Pn1.557	432	210.47	0	0
Pn1.558	369	155.052	0	0
Pn1.559	201	37.8031	0	0
Pn1.560	750	520.88	0.5	0.0301964
Pn1.561	1248	1018.68	0	0
Pn1.562	1248	1018.68	0	0
Pn1.563	369	155.052	0	0
Pn1.564	201	37.8031	0	0
Pn1.565	750	520.88	0.5	0.0301964
Pn1.566	1248	1018.68	0	0
Pn1.567	1248	1018.68	0	0
Pn1.568	312	109.155	5.98618	1.72516
Pn1.569	243	61.681	0	0
Pn1.570	201	37.8031	0	0
Pn1.571	2172	1942.68	0	0
Pn1.572	1257	1027.68	0	0
Pn1.573	201	37.8031	0	0
Pn1.574	2007	1777.68	0	0
Pn1.575	1248	1018.68	0	0
Pn1.576	279	85.1573	0	0
Pn1.577	909	679.71	2	0.0925612
Pn1.578	1029	799.685	0	0
Pn1.579	1758	1528.68	0	0
Pn1.580	294	95.8742	0	0
Pn1.581	279	85.1573	0	0
Pn1.582	1107	877.685	0	0
Pn1.583	1698	1468.68	0	0
Pn1.584	201	37.8031	0	0
Pn1.585	208	41.5039	0	0
Pn1.586	1248	1018.68	0	0
Pn1.587	552	324.49	0	0
Pn1.588	705	475.936	0	0
Pn1.589	669	440.104	0	0
Pn1.590	720	490.918	0	0
Pn1.591	1947	1717.68	0	0
Pn1.592	249	65.4397	0	0
Pn1.593	795	565.821	0	0
Pn1.594	1338	1108.68	1	0.0283736
Pn1.595	435	213.213	0	0
Pn1.596	1542	1312.68	0	0
Pn1.597	822	592.779	0	0
Pn1.598	720	490.918	1	0.0640787
Pn1.599	2820	2590.68	0	0
Pn1.600	249	65.4397	0	0
Pn1.601	1278	1048.68	0	0
Pn1.602	2400	2170.68	0	0
Pn1.603	321	116.058	0	0
Pn1.604	252	67.3116	0	0
Pn1.605	885	655.71	0	0
Pn1.606	393	175.655	0	0
Pn1.607	261	73.1187	0	0
Pn1.608	669	440.104	0	0
Pn1.609	1770	1540.68	0	0
Pn1.610	1056	826.685	0	0
Pn1.611	663	434.12	0	0
Pn1.612	411	191.565	0	0
Pn1.613	540	312.775	0	0
Pn1.614	210	42.644	0	0
Pn1.615	873	643.734	0	0
Pn1.616	402	183.612	0	0
Pn1.617	669	440.104	0	0
Pn1.618	231	54.5292	0	0
Pn1.619	252	67.3116	0	0
Pn1.620	1314	1084.68	0	0
Pn1.621	984	754.685	0	0
Pn1.622	1134	904.685	0	0
Pn1.623	414	194.24	0	0
Pn1.624	208	41.5039	0	0
Pn1.625	1248	1018.68	0	0
Pn1.626	1203	973.685	0	0
Pn1.627	567	339.219	0	0
Pn1.628	1314	1084.68	0	0
Pn1.629	801	571.821	0	0
Pn1.630	594	365.842	0	0
Pn1.631	669	440.104	0	0
Pn1.632	720	490.918	0	0
Pn1.633	2676	2446.68	0	0
Pn1.634	438	215.993	0	0
Pn1.635	252	67.3116	0	0
Pn1.636	753	523.861	0	0
Pn1.637	1200	970.685	71.568	2.31934
Pn1.638	231	54.5292	0	0
Pn1.639	438	215.993	0	0
Pn1.640	1323	1093.68	558	16.0496
Pn1.641	621	392.503	62	4.96903
Pn1.642	1212	982.685	532	17.0302
Pn1.643	222	49.2052	0	0
Pn1.644	267	77.0167	0	0
Pn1.645	3075	2845.68	557	6.15731
Pn1.646	408	188.945	0	0
Pn1.647	2391	2161.68	6630	96.4814
Pn1.648	378	162.652	0	0
Pn1.649	1467	1237.68	239.696	6.0922
Pn1.650	567	339.219	0	0
Pn1.651	1959	1729.68	397	7.22015
Pn1.652	489	263.623	71	8.47223
Pn1.653	231	54.5292	10	5.76891
Pn1.654	396	178.298	0	0
Pn1.655	981	751.685	0	0
Pn1.656	1977	1747.68	11289	203.196
Pn1.657	1650	1420.68	1	0.0221424
Pn1.658	1230	1000.68	216.657	6.81081
Pn1.659	606	377.732	0	0
Pn1.660	615	386.647	0	0
Pn1.661	399	180.922	0	0
Pn1.662	372	157.546	0	0
Pn1.663	258	71.182	0	0
Pn1.664	351	140.187	0	0
Pn1.665	864	634.734	10551.6	522.938
Pn1.666	201	37.8031	0	0
Pn1.667	864	634.734	4103.05	203.347
Pn1.668	339	130.412	0	0
Pn1.669	864	634.734	10551.6	522.938
Pn1.670	705	475.936	0	0
Pn1.671	1905	1675.68	115.181	2.16227
Pn1.672	897	667.71	3.41634	0.160952
Pn1.673	1266	1036.68	231.133	7.01354
Pn1.674	624	395.503	20.894	1.66186
Pn1.675	417	196.821	18	2.87689
Pn1.676	276	83.0577	2	0.757483
Pn1.677	570	342.169	6.4362	0.591714
Pn1.678	420	199.594	0	0
Pn1.679	375	160.026	0	0
Pn1.680	978	748.685	16.8909	0.709703
Pn1.681	624	395.503	25.7975	2.05187
Pn1.682	1101	871.685	32.4767	1.17202
Pn1.683	315	111.472	0	0
Pn1.684	327	120.646	0	0
Pn1.685	768	538.841	10.2133	0.59625
Pn1.686	291	93.6985	0	0
Pn1.687	1116	886.685	10.1248	0.359205
Pn1.688	231	54.5292	1.31495	0.758583
Pn1.689	630	401.385	51.6257	4.04602
