target_id	length	eff_length	est_counts	tpm
Pn1.95	570	362.418	174	22.292
Pn1.96	336	143.363	74.5139	24.1329
Pn1.97	864	655.054	20.0847	1.42363
Pn1.98	237	66.6422	0	0
Pn1.99	2376	2167.03	159.196	3.41096
Pn1.100	1983	1774.03	340.446	8.9104
Pn1.101	972	763.029	44.5766	2.71254
Pn1.102	822	613.054	190.864	14.4556
Pn1.103	1452	1243.03	39.8538	1.48867
Pn1.104	294	109.05	2.56116	1.09048
Pn1.105	426	223.898	12.8571	2.66627
Pn1.106	486	280.815	23.1605	3.82946
Pn1.107	1854	1645.03	350.96	9.90591
Pn1.108	615	406.725	0	0
Pn1.109	1626	1417.03	72.8852	2.3882
Pn1.110	843	634.054	5607.17	410.608
Pn1.111	702	493.182	27.2593	2.56635
Pn1.112	474	269.244	31.856	5.49357
Pn1.113	3627	3418.03	433.268	5.8856
Pn1.114	612	403.752	4.7062	0.54121
Pn1.115	300	113.861	14.9269	6.08704
Pn1.116	921	712.054	0	0
Pn1.117	960	751.029	124	7.66611
Pn1.118	1167	958.029	114.273	5.53831
Pn1.119	915	706.054	0	0
Pn1.120	2652	2443.03	614.018	11.6698
Pn1.121	759	550.112	9.8705	0.833101
Pn1.122	624	415.6	15.9698	1.78416
Pn1.123	1506	1297.03	27.1193	0.970819
Pn1.124	1497	1288.03	106.615	3.8433
Pn1.125	474	269.244	0	0
Pn1.126	603	394.846	41.3146	4.85832
Pn1.127	219	54.2507	31.3189	26.8047
Pn1.128	1371	1162.03	31.0811	1.24191
Pn1.129	477	272.115	21.9641	3.74775
Pn1.130	750	541.112	2	0.171614
Pn1.131	204	44.5828	0	0
Pn1.132	342	148.56	0	0
Pn1.133	504	298.16	12346.4	1922.65
Pn1.134	1278	1069.03	858.732	37.2974
Pn1.135	498	292.29	136	21.6041
Pn1.136	2889	2680.03	313.771	5.43606
Pn1.137	1929	1720.03	225.128	6.07721
Pn1.138	1437	1228.03	79.6517	3.0116
Pn1.139	660	451.339	4.27109	0.439385
Pn1.140	2586	2377.03	414.539	8.09731
Pn1.141	1194	985.029	2453.24	115.638
Pn1.142	582	374.182	1	0.124087
Pn1.143	594	385.951	362.832	43.6499
Pn1.144	885	676.054	392.735	26.9729
Pn1.145	207	46.4681	2	1.99841
Pn1.146	3408	3199.03	46.2973	0.671967
Pn1.147	498	292.29	554.363	88.0625
Pn1.148	1119	910.029	178.2	9.09207
Pn1.149	516	309.686	38.63	5.7918
Pn1.150	1962	1753.03	80.2112	2.1245
Pn1.151	1116	907.029	0	0
Pn1.152	360	163.999	1	0.283118
Pn1.153	1395	1186.03	3177.52	124.395
Pn1.154	1563	1354.03	6.49288	0.222648
Pn1.155	483	277.872	36	6.01544
Pn1.156	381	182.713	11.8627	3.01455
Pn1.157	2064	1855.03	166.729	4.1732
Pn1.158	555	347.73	21.6667	2.89308
Pn1.159	1266	1057.03	58.1053	2.55234
Pn1.160	705	496.182	0	0
Pn1.161	2886	2677.03	118.068	2.04782
Pn1.162	978	769.029	30135.1	1819.45
Pn1.163	519	312.633	169.853	25.226
Pn1.164	1056	847.029	446.013	24.4489
Pn1.165	912	703.054	3	0.198127
Pn1.166	522	315.516	0	0
Pn1.167	270	90.4877	0	0
Pn1.168	504	298.16	7	1.09008
Pn1.169	1176	967.029	20.5454	0.986474
Pn1.170	2490	2281.03	1883.89	38.3473
Pn1.171	300	113.861	0	0
Pn1.172	321	130.882	6	2.12853
Pn1.173	933	724.054	405.992	26.0349
Pn1.174	408	207.37	0	0
Pn1.175	1395	1186.03	353.818	13.8514
Pn1.176	747	538.112	86	7.42054
Pn1.177	2313	2104.03	262.044	5.78272
Pn1.178	2991	2782.03	173.981	2.9037
Pn1.179	801	592.054	6.5	0.509756
Pn1.180	579	371.257	144	18.0093
Pn1.181	681	472.231	24	2.35975
Pn1.182	219	54.2507	2	1.71173
Pn1.183	1665	1456.03	151.863	4.84275
Pn1.184	237	66.6422	0	0
Pn1.185	570	362.418	174	22.292
Pn1.186	336	143.363	70.4861	22.8285
Pn1.187	330	138.452	0	0
Pn1.188	2376	2167.03	154.804	3.31687
Pn1.189	1983	1774.03	306.12	8.012
Pn1.190	972	763.029	44.5766	2.71254
Pn1.191	822	613.054	198.136	15.0063
Pn1.192	1452	1243.03	24.5399	0.916647
Pn1.193	294	109.05	5.12231	2.18097
Pn1.194	426	223.898	5.14286	1.06651
Pn1.195	486	280.815	23.1605	3.82946
Pn1.196	684	475.215	0	0
Pn1.197	807	598.054	7.92281	0.615104
Pn1.198	486	280.815	40.2991	6.66324
Pn1.199	1854	1645.03	338.717	9.56035
Pn1.200	624	415.6	0	0
Pn1.201	297	111.452	0	0
Pn1.202	882	673.054	2.05606	0.141839
Pn1.203	1224	1015.03	131.059	5.99512
Pn1.204	843	634.054	4063.83	297.59
Pn1.205	702	493.182	4.74074	0.446322
Pn1.206	543	336.076	53.144	7.3422
Pn1.207	3696	3487.03	343.732	4.57694
Pn1.208	750	541.112	2.624	0.225158
Pn1.209	921	712.054	1.04168	0.0679254
Pn1.210	318	128.386	0	0
Pn1.211	1167	958.029	121.416	5.88445
Pn1.212	474	269.244	0	0
Pn1.213	540	333.11	0	0
Pn1.214	2622	2413.03	662.982	12.757
Pn1.215	753	544.112	37.1295	3.1684
Pn1.216	522	315.516	45.0302	6.62663
Pn1.217	240	68.7553	0	0
Pn1.218	1872	1663.03	20.8807	0.582983
Pn1.219	1497	1288.03	113.385	4.08732
Pn1.220	1260	1051.03	7.27635	0.321447
Pn1.221	492	286.545	2	0.324076
Pn1.222	375	177.275	4.03362	1.05647
Pn1.223	1029	820.029	191.681	10.8533
Pn1.224	1371	1162.03	14.9189	0.596116
Pn1.225	687	478.215	49.0359	4.76103
Pn1.226	747	538.112	0	0
Pn1.227	342	148.56	3	0.937628
Pn1.228	504	298.16	13409.5	2088.21
Pn1.229	1278	1069.03	860.863	37.3899
Pn1.230	549	341.905	4.02449	0.546533
Pn1.231	2235	2026.03	527.37	12.0859
Pn1.232	822	613.054	21.3315	1.61559
Pn1.233	2931	2722.03	732.872	12.501
Pn1.234	1437	1228.03	91.2374	3.44965
Pn1.235	945	736.054	18.7289	1.18144
Pn1.236	2586	2377.03	547.461	10.6937
Pn1.237	1194	985.029	4321.88	203.72
Pn1.238	582	374.182	1	0.124087
Pn1.239	594	385.951	403.469	48.5386
Pn1.240	1023	814.029	235.265	13.4192
Pn1.241	3402	3193.03	32.7027	0.475544
Pn1.242	498	292.29	506.637	80.481
Pn1.243	1119	910.029	184.8	9.42881
Pn1.244	1146	937.029	44.9048	2.2251
Pn1.245	1146	937.029	70.0952	3.47333
Pn1.246	1218	1009.03	207	9.52526
Pn1.247	258	81.838	78	44.2537
Pn1.248	333	140.937	115	37.8864
Pn1.249	2286	2077.03	12	0.268256
Pn1.250	309	121.034	0	0
Pn1.251	426	223.898	0	0
Pn1.252	360	163.999	25	7.07796
Pn1.253	2880	2671.03	208	3.61572
Pn1.254	318	128.386	0	0
Pn1.255	321	130.882	105.98	37.5972
Pn1.256	876	667.054	348.718	24.273
Pn1.257	2247	2038.03	714	16.2666
Pn1.258	1647	1438.03	541.277	17.4768
Pn1.259	990	781.029	265	15.7539
Pn1.260	234	64.6412	191	137.194
Pn1.261	1218	1009.03	1450	66.7228
Pn1.262	963	754.029	239	14.717
Pn1.263	513	306.822	671	101.542
Pn1.264	1242	1033.03	161	7.23642
Pn1.265	954	745.054	0	0
Pn1.266	249	75.1633	0	0
Pn1.267	699	490.182	0.333333	0.0315741
Pn1.268	573	365.382	0	0
Pn1.269	699	490.182	0.333333	0.0315741
Pn1.270	954	745.054	0	0
Pn1.271	870	661.054	0	0
Pn1.272	789	580.074	69.8654	5.59228
Pn1.273	705	496.182	0	0
Pn1.274	795	586.054	0	0
Pn1.275	606	397.766	0	0
Pn1.276	561	353.6	0	0
Pn1.277	234	64.6412	0	0
Pn1.278	831	622.054	0	0
Pn1.279	630	421.502	0	0
Pn1.280	345	151.096	0	0
Pn1.281	1218	1009.03	0	0
Pn1.282	783	574.093	0	0
Pn1.283	432	229.502	55	11.1272
Pn1.284	546	338.997	90.486	12.3936
Pn1.285	306	118.607	0	0
Pn1.286	342	148.56	3	0.937628
Pn1.287	315	125.839	0	0
Pn1.288	870	661.054	2.4248	0.170313
Pn1.289	699	490.182	0.333333	0.0315741
Pn1.290	693	484.199	0	0
Pn1.291	666	457.293	4	0.406139
Pn1.292	723	514.166	0	0
Pn1.293	855	646.054	30.7098	2.20708
Pn1.294	306	118.607	0	0
Pn1.295	264	86.0937	0	0
Pn1.296	750	541.112	0	0
Pn1.297	345	151.096	0	0
Pn1.298	1467	1258.03	0	0
Pn1.299	783	574.093	5.05634	0.408944
Pn1.300	432	229.502	68	13.7573
Pn1.301	1788	1579.03	445.775	13.108
Pn1.302	1185	976.029	0	0
Pn1.303	936	727.054	180.371	11.5189
Pn1.304	219	54.2507	0	0
Pn1.305	1194	985.029	166	7.82473
Pn1.306	522	315.516	310	45.6195
Pn1.307	1704	1495.03	0	0
Pn1.308	1257	1048.03	136	6.02526
Pn1.309	1128	919.029	460	23.2401
Pn1.310	366	169.355	0	0
Pn1.311	375	177.275	0	0
Pn1.312	2514	2305.03	5.01065	0.100932
Pn1.313	804	595.054	3	0.234086
Pn1.314	963	754.029	0	0
Pn1.315	969	760.029	0	0
Pn1.316	1104	895.029	102.333	5.30868
Pn1.317	1609	1400.03	19	0.630125
Pn1.318	1944	1735.03	0	0
Pn1.319	693	484.199	1313.18	125.924
Pn1.320	1497	1288.03	176	6.3445
Pn1.321	1200	991.029	983	46.0551
Pn1.322	864	655.054	0	0
Pn1.323	386	187.162	0	0
Pn1.324	270	90.4877	25.056	12.8568
Pn1.325	339	146.012	0	0
Pn1.326	453	249.248	0	0
Pn1.327	264	86.0937	4	2.15724
Pn1.328	1158	949.029	0	0
Pn1.329	870	661.054	0	0
Pn1.330	690	481.215	3	0.289462
Pn1.331	1026	817.029	0	0
Pn1.332	459	254.886	0	0
Pn1.333	363	166.706	0	0
Pn1.334	792	583.074	0	0
Pn1.335	1254	1045.03	0	0
Pn1.336	567	359.479	0	0
Pn1.337	858	649.054	2.61213	0.186863
Pn1.338	846	637.054	5.38787	0.392691
Pn1.339	939	730.054	87	5.53317
Pn1.340	237	66.6422	1	0.696724
Pn1.341	291	106.55	1	0.435771
Pn1.342	699	490.182	145	13.7347
Pn1.343	2259	2050.03	423.103	9.58289
Pn1.344	3483	3274.03	996	14.1249
Pn1.345	426	223.898	67	13.8942
Pn1.346	276	94.8491	0	0
Pn1.347	633	424.487	7864	860.179
Pn1.348	702	493.182	13	1.2239
Pn1.349	249	75.1633	7	4.32417
Pn1.350	429	226.658	0	0
Pn1.351	1527	1318.03	242	8.52512
Pn1.352	975	766.029	320.362	19.418
Pn1.353	1002	793.029	144.723	8.4734
Pn1.354	1017	808.029	3400.64	195.409
Pn1.355	231	62.4772	0	0
Pn1.356	423	221.113	0	0
Pn1.357	1104	895.029	54	2.80135
Pn1.358	3078	2869.03	700.739	11.3405
Pn1.359	621	412.656	0	0
Pn1.360	525	318.43	0	0
Pn1.361	525	318.43	0	0
Pn1.362	687	478.215	1	0.0970928
Pn1.363	525	318.43	2	0.291626
Pn1.364	714	505.166	0	0
Pn1.365	2955	2746.03	13.7463	0.232428
Pn1.366	333	140.937	0	0
Pn1.367	315	125.839	0	0
Pn1.368	726	517.166	177	15.8911
Pn1.369	255	79.5724	0	0
Pn1.370	2442	2233.03	984.509	20.4708
Pn1.371	1758	1549.03	205.426	6.15751
Pn1.372	528	321.376	17	2.45609
Pn1.373	381	182.713	125	31.7651
Pn1.374	696	487.182	0	0
Pn1.375	867	658.054	35.9566	2.53704
Pn1.376	1248	1039.03	2.09033	0.0934107
Pn1.377	567	359.479	0	0
Pn1.378	270	90.4877	0	0
Pn1.379	1380	1171.03	607	24.0675
Pn1.380	2775	2566.03	657	11.8881
Pn1.381	201	42.6484	0	0
Pn1.382	1239	1030.03	0	0
Pn1.383	426	223.898	15	3.11065
Pn1.384	330	138.452	5.35405	1.79553
Pn1.385	1230	1021.03	0	0
Pn1.386	1242	1033.03	0	0
Pn1.387	567	359.479	6	0.774974
Pn1.388	1239	1030.03	0	0
Pn1.389	750	541.112	0	0
Pn1.390	1239	1030.03	0	0
Pn1.391	573	365.382	0	0
Pn1.392	585	377.144	0	0
Pn1.393	543	336.076	4	0.552627
Pn1.394	330	138.452	2.12913	0.714024
Pn1.395	1170	961.029	0	0
Pn1.396	1239	1030.03	0	0
Pn1.397	537	330.155	0	0
Pn1.398	1203	994.029	0	0
Pn1.399	213	50.2234	0	0
Pn1.400	1047	838.029	0	0
Pn1.401	957	748.054	103.327	6.41346
Pn1.402	552	344.789	9.5	1.27932
Pn1.403	207	46.4681	0	0
Pn1.404	948	739.054	6	0.376951
Pn1.405	963	754.029	0	0
Pn1.406	534	327.267	1	0.141876
Pn1.407	573	365.382	1	0.127076
Pn1.408	405	204.591	0	0
Pn1.409	204	44.5828	0	0
Pn1.410	300	113.861	0	0
Pn1.411	732	523.13	23	2.0414
Pn1.412	876	667.054	0	0
Pn1.413	267	88.3809	0	0
Pn1.414	918	709.054	5.26594	0.344831
Pn1.415	564	356.552	2.4	0.312535
Pn1.416	318	128.386	0	0
Pn1.417	1476	1267.03	0	0
Pn1.418	1230	1021.03	0	0
Pn1.419	426	223.898	0	0
Pn1.420	507	301.048	0	0
Pn1.421	531	324.333	5	0.715796
Pn1.422	327	135.895	0	0
Pn1.423	726	517.166	0	0
Pn1.424	573	365.382	2	0.254152
Pn1.425	246	73.0141	0	0
Pn1.426	330	138.452	37.4783	12.5687
Pn1.427	1230	1021.03	0	0
Pn1.428	330	138.452	0	0
Pn1.429	1137	928.029	0	0
Pn1.430	660	451.339	0	0
Pn1.431	246	73.0141	0	0
Pn1.432	543	336.076	1	0.138157
Pn1.433	330	138.452	37.4783	12.5687
Pn1.434	1239	1030.03	0	0
Pn1.435	576	368.307	1	0.126067
Pn1.436	246	73.0141	328	208.582
Pn1.437	1203	994.029	0	0
Pn1.438	1032	823.029	1	0.0564151
Pn1.439	906	697.054	89.1956	5.94137
Pn1.440	210	48.2693	0	0
Pn1.441	552	344.789	9.5	1.27932
Pn1.442	207	46.4681	0	0
Pn1.443	882	673.054	92.7623	6.39929
Pn1.444	384	185.462	0	0
Pn1.445	798	589.054	0	0
Pn1.446	306	118.607	0	0
Pn1.447	942	733.054	1.05458	0.0667964
Pn1.448	825	616.054	1	0.0753687
Pn1.449	1119	910.029	0	0
Pn1.450	561	353.6	7	0.919171
Pn1.451	882	673.054	48.3137	3.33296
Pn1.452	936	727.054	0	0
Pn1.453	279	97.1981	39.5	18.869
Pn1.454	294	109.05	0	0
Pn1.455	936	727.054	0	0
Pn1.456	279	97.1981	39.5	18.869
Pn1.457	294	109.05	0	0
Pn1.458	270	90.4877	1	0.513122
Pn1.459	729	520.166	0	0
Pn1.460	330	138.452	0	0
Pn1.461	960	751.029	0	0
Pn1.462	252	77.275	0	0
Pn1.463	918	709.054	0	0
Pn1.464	564	356.552	9.6	1.25014
Pn1.465	219	54.2507	2	1.71173
Pn1.466	1476	1267.03	0	0
Pn1.467	3258	3049.03	296	4.50755
Pn1.468	687	478.215	71.4463	6.93691
Pn1.469	1446	1237.03	62	2.32714
Pn1.470	291	106.55	0	0
Pn1.471	786	577.093	22.7774	1.83261
Pn1.472	927	718.054	5	0.323313
Pn1.473	543	336.076	0	0
Pn1.474	876	667.054	83	5.77733
Pn1.475	489	283.681	67.8395	11.1036
Pn1.476	741	532.13	503.98	43.975
Pn1.477	879	670.054	25	1.73237
Pn1.478	1260	1051.03	349.686	15.448
Pn1.479	1140	931.029	3	0.149613
Pn1.480	705	496.182	300.962	28.1631
Pn1.481	960	751.029	0.5	0.0309117
Pn1.482	1116	907.029	10.6842	0.54693
Pn1.483	489	283.681	67.8395	11.1036
Pn1.484	723	514.166	244.187	22.051
Pn1.485	879	670.054	0	0
Pn1.486	1260	1051.03	338.314	14.9457
Pn1.487	705	496.182	261.038	24.4272
Pn1.488	960	751.029	0.5	0.0309117
Pn1.489	1116	907.029	0	0
Pn1.490	285	101.828	0	0
Pn1.491	291	106.55	0	0
Pn1.492	1116	907.029	18.3158	0.937594
Pn1.493	1035	826.029	0	0
Pn1.494	495	289.428	16	2.56679
Pn1.495	231	62.4772	0	0
Pn1.496	318	128.386	0	0
Pn1.497	231	62.4772	0	0
Pn1.498	342	148.56	0	0
Pn1.499	1341	1132.03	4	0.164064
Pn1.500	1020	811.029	28	1.60299
Pn1.501	339	146.012	0	0
Pn1.502	342	148.56	0	0
Pn1.503	246	73.0141	0	0
Pn1.504	864	655.054	10	0.708815
Pn1.505	528	321.376	0	0
Pn1.506	345	151.096	4	1.22919
Pn1.507	1494	1285.03	234.657	8.47872
Pn1.508	534	327.267	0	0
Pn1.509	327	135.895	0	0
Pn1.510	357	161.428	7	2.0134
Pn1.511	732	523.13	13	1.15383
Pn1.512	1638	1429.03	283.343	9.20624
Pn1.513	573	365.382	8	1.01661
Pn1.514	477	272.115	4	0.682523
Pn1.515	594	385.951	126.537	15.2228
Pn1.516	294	109.05	0	0
Pn1.517	885	676.054	4	0.274719
Pn1.518	930	721.054	0	0
Pn1.519	672	463.262	345.728	34.6511
Pn1.520	258	81.838	0	0
Pn1.521	1362	1153.03	1433.73	57.7348
Pn1.522	327	135.895	0	0
Pn1.523	348	153.712	0	0
Pn1.524	522	315.516	7	1.03012
Pn1.525	825	616.054	79	5.95413
Pn1.526	420	218.355	2	0.425282
Pn1.527	621	412.656	0	0
Pn1.528	219	54.2507	0	0
Pn1.529	1380	1171.03	1172.02	46.4706
Pn1.530	336	143.363	32	10.3639
Pn1.531	210	48.2693	2	1.92384
Pn1.532	279	97.1981	0	0
Pn1.533	1683	1474.03	927.97	29.2306
Pn1.534	1392	1183.03	47.2821	1.85572
Pn1.535	339	146.012	4	1.27199
Pn1.536	330	138.452	1.00722	0.337779
Pn1.537	1083	874.029	0	0
Pn1.538	570	362.418	44	5.63706
Pn1.539	771	562.112	33	2.72584
Pn1.540	930	721.054	1056	67.9996
Pn1.541	1896	1687.03	105	2.88986
Pn1.542	1911	1702.03	4	0.10912
Pn1.543	1140	931.029	1	0.0498709
Pn1.544	561	353.6	91	11.9492
Pn1.545	834	625.054	2	0.148567
Pn1.546	468	263.453	20	3.52482
Pn1.547	462	257.764	20	3.60261
Pn1.548	1476	1267.03	94	3.4447
Pn1.549	423	221.113	0	0
Pn1.550	705	496.182	0	0
Pn1.551	354	158.873	0	0
Pn1.552	249	75.1633	0	0
Pn1.553	333	140.937	1	0.329447
Pn1.554	1227	1018.03	0	0
Pn1.555	330	138.452	0	0
Pn1.556	465	260.614	0	0
Pn1.557	432	229.502	0	0
Pn1.558	369	171.939	0	0
Pn1.559	201	42.6484	0	0
Pn1.560	750	541.112	0	0
Pn1.561	1248	1039.03	0	0
Pn1.562	1248	1039.03	0	0
Pn1.563	369	171.939	0	0
Pn1.564	201	42.6484	0	0
Pn1.565	750	541.112	0	0
Pn1.566	1248	1039.03	0	0
Pn1.567	1248	1039.03	0	0
Pn1.568	312	123.429	5	1.88088
Pn1.569	243	70.8852	0	0
Pn1.570	201	42.6484	0	0
Pn1.571	2172	1963.03	0	0
Pn1.572	1257	1048.03	0	0
Pn1.573	201	42.6484	0	0
Pn1.574	2007	1798.03	0	0
Pn1.575	1248	1039.03	0	0
Pn1.576	279	97.1981	0	0
Pn1.577	909	700.054	1	0.0663252
Pn1.578	1029	820.029	6.68513	0.378522
Pn1.579	1758	1549.03	0	0
Pn1.580	294	109.05	0	0
Pn1.581	279	97.1981	0	0
Pn1.582	1107	898.029	0	0
Pn1.583	1698	1489.03	0	0
Pn1.584	201	42.6484	0	0
Pn1.585	208	47.0794	0	0
Pn1.586	1248	1039.03	0	0
Pn1.587	552	344.789	0	0
Pn1.588	705	496.182	0	0
Pn1.589	669	460.293	0	0
Pn1.590	720	511.166	0	0
Pn1.591	1947	1738.03	0	0
Pn1.592	249	75.1633	0	0
Pn1.593	795	586.054	0	0
Pn1.594	1338	1129.03	4.22998	0.173958
Pn1.595	435	232.351	0	0
Pn1.596	1542	1333.03	0	0
Pn1.597	822	613.054	0	0
Pn1.598	720	511.166	0	0
Pn1.599	2820	2611.03	1	0.0177827
Pn1.600	249	75.1633	0	0
Pn1.601	1278	1069.03	0	0
Pn1.602	2400	2191.03	0	0
Pn1.603	321	130.882	0	0
Pn1.604	252	77.275	0	0
Pn1.605	885	676.054	0	0
Pn1.606	393	193.539	0	0
Pn1.607	261	84.0038	0	0
Pn1.608	669	460.293	0	0
Pn1.609	1770	1561.03	0	0
Pn1.610	1056	847.029	0	0
Pn1.611	663	454.324	0	0
Pn1.612	411	210.117	0	0
Pn1.613	540	333.11	0	0
Pn1.614	210	48.2693	0	0
Pn1.615	873	664.054	0	0
Pn1.616	402	201.817	0	0
Pn1.617	669	460.293	0	0
Pn1.618	231	62.4772	0	0
Pn1.619	252	77.275	0	0
Pn1.620	1314	1105.03	0	0
Pn1.621	984	775.029	0	0
Pn1.622	1134	925.029	0	0
Pn1.623	414	212.854	0	0
Pn1.624	208	47.0794	0	0
Pn1.625	1248	1039.03	0	0
Pn1.626	1203	994.029	0	0
Pn1.627	567	359.479	0	0
Pn1.628	1314	1105.03	0	0
Pn1.629	801	592.054	0	0
Pn1.630	594	385.951	0	0
Pn1.631	669	460.293	0	0
Pn1.632	720	511.166	0.0848828	0.00771025
Pn1.633	2676	2467.03	0	0
Pn1.634	438	235.086	0	0
Pn1.635	252	77.275	0	0
Pn1.636	753	544.112	0	0
Pn1.637	1200	991.029	63.6886	2.98391
Pn1.638	231	62.4772	0	0
Pn1.639	438	235.086	5	0.987536
Pn1.640	1323	1114.03	426	17.7551
Pn1.641	621	412.656	44	4.95079
Pn1.642	1212	1003.03	356	16.4796
Pn1.643	222	56.2727	5	4.12555
Pn1.644	267	88.3809	0	0
Pn1.645	3075	2866.03	368	5.9618
Pn1.646	408	207.37	1	0.223905
Pn1.647	2391	2182.03	4789	101.905
Pn1.648	378	179.968	0	0
Pn1.649	1467	1258.03	215.49	7.9533
Pn1.650	567	359.479	0	0
Pn1.651	1959	1750.03	213	5.65125
Pn1.652	489	283.681	47	7.69268
Pn1.653	231	62.4772	16	11.8907
Pn1.654	396	196.295	0	0
Pn1.655	981	772.029	0	0
Pn1.656	1977	1768.03	8692	228.266
Pn1.657	1650	1441.03	2	0.0644418
Pn1.658	1230	1021.03	176.764	8.03834
Pn1.659	606	397.766	0	0
Pn1.660	615	406.725	0	0
Pn1.661	399	199.082	0	0
Pn1.662	372	174.561	0	0
Pn1.663	258	81.838	0	0
Pn1.664	351	156.307	0	0
Pn1.665	864	655.054	5496.49	389.599
Pn1.666	201	42.6484	0	0
Pn1.667	864	655.054	2068.12	146.591
Pn1.668	339	146.012	0	0
Pn1.669	864	655.054	5496.49	389.599
Pn1.670	705	496.182	1	0.0935769
Pn1.671	1905	1696.03	94.77	2.59447
Pn1.672	897	688.054	4.18162	0.282184
Pn1.673	1266	1057.03	163.73	7.19203
Pn1.674	624	415.6	15.7629	1.76105
Pn1.675	417	215.602	7	1.50749
Pn1.676	276	94.8491	0	0
Pn1.677	570	362.418	4.48425	0.574499
Pn1.678	420	218.355	0	0
Pn1.679	375	177.275	2	0.523831
Pn1.680	978	769.029	12.628	0.762434
Pn1.681	624	415.6	26.8777	3.00279
Pn1.682	1101	892.029	21.6952	1.12926
Pn1.683	315	125.839	0	0
Pn1.684	327	135.895	0	0
Pn1.685	768	559.112	6.55902	0.544691
Pn1.686	291	106.55	0	0
Pn1.687	1116	907.029	12.1858	0.623795
Pn1.688	231	62.4772	0	0
Pn1.689	630	421.502	39	4.29611
Pn1.690	978	769.029	11.0059	0.664495
