target_id	length	eff_length	est_counts	tpm
Pn1.117	960	715.659	282	14.1762
Pn1.118	1167	922.635	251.29	9.79857
Pn1.119	915	670.682	0	0
Pn1.120	2652	2407.64	1148.56	17.1625
Pn1.121	759	514.738	90.3855	6.31729
Pn1.122	624	380.701	63.9685	6.04505
Pn1.123	1506	1261.64	36.8119	1.04972
Pn1.124	1497	1252.64	207.408	5.95688
Pn1.125	474	236.567	0	0
Pn1.126	603	360.044	73.9599	7.39024
Pn1.127	219	44.2312	94.3197	76.7171
Pn1.128	1371	1126.64	89.3333	2.85265
Pn1.129	477	239.36	33.3616	5.01433
Pn1.130	750	505.738	1	0.0711365
Pn1.131	204	36.9947	0	0
Pn1.132	342	123.289	0	0
Pn1.133	504	264.508	814.809	110.824
Pn1.134	1278	1033.64	162.766	5.6652
Pn1.135	498	258.899	38	5.28045
Pn1.136	2889	2644.64	448.795	6.10521
Pn1.137	1929	1684.64	788.031	16.8289
Pn1.138	1437	1192.64	574.966	17.3441
Pn1.139	660	416.248	0	0
Pn1.140	2586	2341.64	645.112	9.91138
Pn1.141	1194	949.635	167.681	6.35252
Pn1.142	582	339.56	1.5	0.158925
Pn1.143	594	351.254	324.186	33.204
Pn1.144	885	640.682	160.25	8.9986
Pn1.145	207	38.4064	2	1.87346
Pn1.146	3408	3163.64	111.082	1.26321
Pn1.147	498	258.899	648.295	90.0866
Pn1.148	1119	874.635	258.547	10.6348
Pn1.149	516	275.818	18.5294	2.41689
Pn1.150	1962	1717.64	173.448	3.63293
Pn1.151	1116	871.635	5.04647	0.208291
Pn1.152	360	137.295	0	0
Pn1.153	1395	1150.64	1042.77	32.604
Pn1.154	1563	1318.64	4.76342	0.129961
Pn1.155	483	244.852	33	4.84874
Pn1.156	381	154.49	7.42399	1.72884
Pn1.157	2064	1819.64	341.988	6.76152
Pn1.158	555	313.35	44.6429	5.12555
Pn1.159	1266	1021.64	81.8182	2.88119
Pn1.160	705	461.004	0	0
Pn1.161	2886	2641.64	302.712	4.12264
Pn1.162	978	733.635	4296.22	210.68
Pn1.163	519	278.735	360.453	46.5238
Pn1.164	1056	811.635	88.1144	3.90575
Pn1.165	912	667.682	52.5499	2.83153
Pn1.166	522	281.633	0	0
Pn1.167	270	72.9735	0	0
Pn1.168	504	264.508	52.4548	7.13453
Pn1.169	1176	931.635	3.7559	0.14504
Pn1.170	2490	2245.64	2367.53	37.9293
Pn1.171	300	92.8158	0	0
Pn1.172	321	107.823	23	7.67424
Pn1.173	933	688.659	683.117	35.6869
Pn1.174	408	177.262	0	0
Pn1.175	1395	1150.64	441.647	13.8088
Pn1.176	747	502.771	51.5	3.68515
Pn1.177	2313	2068.64	540.831	9.40579
Pn1.178	2991	2746.64	358.809	4.6998
Pn1.179	801	556.721	11.9	0.769002
Pn1.180	579	336.605	171	18.2765
Pn1.181	681	437.15	15	1.23446
Pn1.182	219	44.2312	0	0
Pn1.183	1665	1420.64	273.658	6.93018
Pn1.184	237	53.6622	5.25	3.51972
Pn1.185	570	327.812	228.779	25.1079
Pn1.186	336	118.855	125	37.8364
Pn1.187	330	114.436	0	0
Pn1.188	2376	2131.64	161.022	2.71763
Pn1.189	1983	1738.64	161.011	3.33169
Pn1.190	972	727.659	117.425	5.80566
Pn1.191	822	577.721	311.409	19.3924
Pn1.192	1452	1207.64	64.6428	1.92576
Pn1.193	294	88.6926	7.11912	2.88773
Pn1.194	426	193.038	12	2.23643
Pn1.195	486	247.597	67.5946	9.82163
Pn1.196	684	440.136	0	0
Pn1.197	807	562.721	5.44079	0.347846
Pn1.198	486	247.597	73.7534	10.7165
Pn1.199	1854	1609.64	453.788	10.1425
Pn1.200	624	380.701	0	0
Pn1.201	297	90.8327	3	1.18822
Pn1.202	882	637.682	13.1653	0.742756
Pn1.203	1224	979.635	236.622	8.68976
Pn1.204	843	598.682	5758.06	346.017
Pn1.205	702	458.019	21.1111	1.65823
Pn1.206	543	301.857	72	8.58123
Pn1.207	3696	3451.64	615.443	6.41477
Pn1.208	750	505.738	3.48755	0.248092
Pn1.209	921	676.682	611.186	32.4943
Pn1.210	318	105.462	5	1.70566
Pn1.211	1167	922.635	275.452	10.7407
Pn1.212	474	236.567	0	0
Pn1.213	540	298.956	0	0
Pn1.214	2622	2377.64	1374.44	20.7969
Pn1.215	753	508.738	87.0436	6.15546
Pn1.216	522	281.633	137.032	17.5047
Pn1.217	240	55.3643	0	0
Pn1.218	1872	1627.64	4.18808	0.0925713
Pn1.219	1497	1252.64	216.272	6.21145
Pn1.220	1260	1015.64	1	0.0354226
Pn1.221	492	253.222	4	0.568298
Pn1.222	375	149.521	9.44524	2.27262
Pn1.223	1029	784.635	242.68	11.1272
Pn1.224	1371	1126.64	58.6667	1.87338
Pn1.225	687	443.107	97.6384	7.92738
Pn1.226	747	502.771	1	0.0715563
Pn1.227	342	123.289	0	0
Pn1.228	504	264.508	775.648	105.498
Pn1.229	1278	1033.64	245.745	8.55334
Pn1.230	549	307.605	26.0627	3.0482
Pn1.231	2235	1990.64	681.239	12.3119
Pn1.232	822	577.721	29.5931	1.84285
Pn1.233	2931	2686.64	978.488	13.1028
Pn1.234	1437	1192.64	708.017	21.3577
Pn1.235	945	700.659	0	0
Pn1.236	2586	2341.64	565.888	8.69419
Pn1.237	1194	949.635	170.343	6.45335
Pn1.238	582	339.56	1.5	0.158925
Pn1.239	594	351.254	238.29	24.4064
Pn1.240	1023	778.635	58.7495	2.71449
Pn1.241	3402	3157.64	88.9177	1.01308
Pn1.242	498	258.899	521.705	72.4958
Pn1.243	1119	874.635	208.453	8.57432
Pn1.244	1146	901.635	221.072	8.82107
Pn1.245	1146	901.635	364.928	14.5611
Pn1.246	1218	973.635	830	30.669
Pn1.247	258	65.7431	54	29.5503
Pn1.248	333	116.626	125	38.5595
Pn1.249	2286	2041.64	24	0.422913
Pn1.250	309	98.9865	0	0
Pn1.251	426	193.038	0	0
Pn1.252	360	137.295	57	14.9361
Pn1.253	2880	2635.64	1011.42	13.8058
Pn1.254	318	105.462	0	0
Pn1.255	321	107.823	137.678	45.9381
Pn1.256	876	631.682	457.675	26.0662
Pn1.257	2247	2002.64	1548	27.8091
Pn1.258	1647	1402.64	1323.44	33.9452
Pn1.259	990	745.635	691	33.3403
Pn1.260	234	51.9842	377	260.908
Pn1.261	1218	973.635	2631	97.2171
Pn1.262	963	718.659	512	25.631
Pn1.263	513	273.008	93	12.2553
Pn1.264	1242	997.635	349	12.5855
Pn1.265	954	709.659	0	0
Pn1.266	249	60.3855	0	0
Pn1.267	699	455.019	0	0
Pn1.268	573	330.725	0	0
Pn1.269	699	455.019	0	0
Pn1.270	954	709.659	0	0
Pn1.271	870	625.682	0	0
Pn1.272	789	544.721	241.913	15.9773
Pn1.273	705	461.004	0	0
Pn1.274	795	550.721	0	0
Pn1.275	606	363.02	0	0
Pn1.276	561	319.142	0	0
Pn1.277	234	51.9842	0	0
Pn1.278	831	586.721	0	0
Pn1.279	630	386.613	0	0
Pn1.280	345	125.597	0	0
Pn1.281	1218	973.635	4.71737	0.17431
Pn1.282	783	538.721	4.0212	0.268541
Pn1.283	432	198.426	0	0
Pn1.284	546	304.757	75.6822	8.93426
Pn1.285	306	96.8385	0	0
Pn1.286	342	123.289	16	4.66888
Pn1.287	315	103.252	0	0
Pn1.288	870	625.682	35.5038	2.04145
Pn1.289	699	455.019	0	0
Pn1.290	693	449.078	0	0
Pn1.291	666	422.193	1	0.0852133
Pn1.292	723	478.85	0	0
Pn1.293	855	610.682	156.583	9.22461
Pn1.294	306	96.8385	0	0
Pn1.295	264	69.3646	0	0
Pn1.296	750	505.738	0	0
Pn1.297	345	125.597	0	0
Pn1.298	1467	1222.64	9.5241	0.28025
Pn1.299	783	538.721	2.0106	0.13427
Pn1.300	432	198.426	0	0
Pn1.301	1788	1543.64	740.476	17.2578
Pn1.302	1185	940.635	0	0
Pn1.303	936	691.659	143	7.4381
Pn1.304	219	44.2312	4	3.25349
Pn1.305	1194	949.635	137	5.19017
Pn1.306	522	281.633	243	31.0413
Pn1.307	1704	1459.64	11	0.271123
Pn1.308	1257	1012.64	136.533	4.85067
Pn1.309	1128	883.635	179	7.28782
Pn1.310	366	142.081	4	1.01284
Pn1.311	375	149.521	0	0
Pn1.312	2514	2269.64	3	0.0475536
Pn1.313	804	559.721	0	0
Pn1.314	963	718.659	1	0.0500605
Pn1.315	969	724.659	0	0
Pn1.316	1104	859.635	309.322	12.9454
Pn1.317	1609	1364.64	49	1.29181
Pn1.318	1944	1699.64	0	0
Pn1.319	693	449.078	1197.64	95.9448
Pn1.320	1497	1252.64	236	6.77806
Pn1.321	1200	955.635	293	11.0305
Pn1.322	864	619.682	0	0
Pn1.323	386	158.676	0	0
Pn1.324	270	72.9735	48.1798	23.7529
Pn1.325	339	121.084	8	2.37696
Pn1.326	453	217.22	2	0.331244
Pn1.327	264	69.3646	3	1.55597
Pn1.328	1158	913.635	0	0
Pn1.329	870	625.682	9.13764	0.52541
Pn1.330	690	446.107	13	1.04839
Pn1.331	1026	781.635	0	0
Pn1.332	459	222.689	0	0
Pn1.333	363	139.702	14	3.60531
Pn1.334	792	547.721	9.11546	0.598739
Pn1.335	1254	1009.64	0	0
Pn1.336	567	324.93	0	0
Pn1.337	858	613.682	23.2908	1.3654
Pn1.338	846	601.682	3.45609	0.20665
Pn1.339	939	694.659	9	0.46611
Pn1.340	237	53.6622	7	4.69296
Pn1.341	291	86.7286	8	3.31853
Pn1.342	699	455.019	228	18.027
Pn1.343	2259	2014.64	521	9.30378
Pn1.344	3483	3238.64	1394	15.4853
Pn1.345	426	193.038	121	22.5507
Pn1.346	276	76.7953	0	0
Pn1.347	633	389.549	5618	518.844
Pn1.348	702	458.019	48	3.7703
Pn1.349	249	60.3855	24	14.2987
Pn1.350	429	195.674	0	0
Pn1.351	1527	1282.64	365	10.2378
Pn1.352	975	730.659	10	0.492383
Pn1.353	1002	757.635	166.928	7.92661
Pn1.354	1017	772.635	9	0.419069
Pn1.355	231	50.3281	0	0
Pn1.356	423	190.28	0	0
Pn1.357	1104	859.635	0	0
Pn1.358	3078	2833.64	423.856	5.38136
Pn1.359	621	377.801	0	0
Pn1.360	525	284.456	1981.79	250.647
Pn1.361	525	284.456	1981.79	250.647
Pn1.362	687	443.107	1338.48	108.673
Pn1.363	525	284.456	1148	145.193
Pn1.364	714	469.928	584.929	44.7806
Pn1.365	2955	2710.64	481.302	6.38799
Pn1.366	333	116.626	11.1226	3.43106
Pn1.367	315	103.252	0	0
Pn1.368	726	481.835	591	44.1273
Pn1.369	255	63.9433	0	0
Pn1.370	2442	2197.64	1285.5	21.0442
Pn1.371	1758	1513.64	358.22	8.51426
Pn1.372	528	287.314	60	7.51298
Pn1.373	381	154.49	117	27.2461
Pn1.374	696	452.034	5	0.39794
Pn1.375	867	622.682	79.9618	4.61992
Pn1.376	1248	1003.64	4.17386	0.149617
Pn1.377	567	324.93	0	0
Pn1.378	270	72.9735	0	0
Pn1.379	1380	1135.64	1114	35.291
Pn1.380	2775	2530.64	833.475	11.849
Pn1.381	201	35.453	0	0
Pn1.382	1239	994.635	0	0
Pn1.383	426	193.038	35	6.52293
Pn1.384	330	114.436	17.6042	5.53442
Pn1.385	1230	985.635	0	0
Pn1.386	1242	997.635	0	0
Pn1.387	567	324.93	4	0.442883
Pn1.388	1239	994.635	0	0
Pn1.389	750	505.738	0	0
Pn1.390	1239	994.635	0	0
Pn1.391	573	330.725	0	0
Pn1.392	585	342.482	0	0
Pn1.393	543	301.857	7	0.834287
Pn1.394	330	114.436	1.06665	0.335333
Pn1.395	1170	925.635	0	0
Pn1.396	1239	994.635	0	0
Pn1.397	537	296.073	0	0
Pn1.398	1203	958.635	0	0
Pn1.399	213	41.2536	0	0
Pn1.400	1047	802.635	0	0
Pn1.401	957	712.659	126.555	6.38876
Pn1.402	552	310.504	4	0.463459
Pn1.403	207	38.4064	0	0
Pn1.404	948	703.659	11	0.562404
Pn1.405	963	718.659	0	0
Pn1.406	534	293.17	1	0.122715
Pn1.407	573	330.725	5	0.543902
Pn1.408	405	174.651	0	0
Pn1.409	204	36.9947	0	0
Pn1.410	300	92.8158	0	0
Pn1.411	732	487.819	31	2.28624
Pn1.412	876	631.682	0	0
Pn1.413	267	71.1283	0	0
Pn1.414	918	673.682	0	0
Pn1.415	564	322.047	15	1.67568
Pn1.416	318	105.462	1	0.341133
Pn1.417	1476	1231.64	0	0
Pn1.418	1230	985.635	0	0
Pn1.419	426	193.038	0	0
Pn1.420	507	267.366	0	0
Pn1.421	531	290.247	10	1.23951
Pn1.422	327	112.21	0	0
Pn1.423	726	481.835	0	0
Pn1.424	573	330.725	0	0
Pn1.425	246	58.6805	0	0
Pn1.426	330	114.436	14.6702	4.61202
Pn1.427	1230	985.635	0	0
Pn1.428	330	114.436	0	0
Pn1.429	1137	892.635	0	0
Pn1.430	660	416.248	12	1.03716
Pn1.431	246	58.6805	0	0
Pn1.432	543	301.857	4	0.476735
Pn1.433	330	114.436	14.6702	4.61202
Pn1.434	1239	994.635	0	0
Pn1.435	576	333.649	1	0.107827
Pn1.436	246	58.6805	583.956	358.017
Pn1.437	1203	958.635	0	0
Pn1.438	1032	787.635	5	0.228382
Pn1.439	906	661.682	157.675	8.57295
Pn1.440	210	39.8596	0	0
Pn1.441	552	310.504	4	0.463459
Pn1.442	207	38.4064	0	0
Pn1.443	882	637.682	77.947	4.39758
Pn1.444	384	157.027	0	0
Pn1.445	798	553.721	0	0
Pn1.446	306	96.8385	0	0
Pn1.447	942	697.659	19.9455	1.02854
Pn1.448	825	580.721	14.5827	0.903418
Pn1.449	1119	874.635	7	0.287931
Pn1.450	561	319.142	11	1.24002
Pn1.451	882	637.682	110.576	6.23842
Pn1.452	936	691.659	1.36661	0.0710838
Pn1.453	279	78.7155	65	29.7078
Pn1.454	294	88.6926	5	2.02815
Pn1.455	936	691.659	2.73322	0.142168
Pn1.456	279	78.7155	65	29.7078
Pn1.457	294	88.6926	5	2.02815
Pn1.458	270	72.9735	0	0
Pn1.459	729	484.819	3.044	0.225883
Pn1.460	330	114.436	1	0.31438
Pn1.461	960	715.659	0	0
Pn1.462	252	62.1521	0	0
Pn1.463	918	673.682	5.43758	0.290382
Pn1.464	564	322.047	9	1.00541
Pn1.465	219	44.2312	1	0.813373
Pn1.466	1476	1231.64	0	0
Pn1.467	3258	3013.64	1238.97	14.7907
Pn1.468	687	443.107	141.926	11.5231
Pn1.469	1446	1201.64	154	4.61069
Pn1.470	291	86.7286	0	0
Pn1.471	786	541.721	120.149	7.97927
Pn1.472	927	682.659	60.0521	3.16477
Pn1.473	543	301.857	14.2768	1.70157
Pn1.474	876	631.682	192	10.9351
Pn1.475	489	250.407	126.722	18.2064
Pn1.476	741	496.771	726.134	52.587
Pn1.477	879	634.682	35.875	2.03355
Pn1.478	1260	1015.64	468.722	16.6033
Pn1.479	1140	895.635	4	0.160674
Pn1.480	705	461.004	165.319	12.9014
Pn1.481	960	715.659	0	0
Pn1.482	1116	871.635	82.6515	3.41141
Pn1.483	489	250.407	126.722	18.2064
Pn1.484	723	478.85	461.207	34.6509
Pn1.485	879	634.682	46.125	2.61456
Pn1.486	1260	1015.64	394.278	13.9663
Pn1.487	705	461.004	216.681	16.9096
Pn1.488	960	715.659	4	0.201081
Pn1.489	1116	871.635	20.3645	0.840537
Pn1.490	285	82.6699	0	0
Pn1.491	291	86.7286	0	0
Pn1.492	1116	871.635	80.984	3.34258
Pn1.493	1035	790.635	3	0.13651
Pn1.494	495	256.061	50	7.02496
Pn1.495	231	50.3281	0	0
Pn1.496	318	105.462	0	0
Pn1.497	231	50.3281	0	0
Pn1.498	342	123.289	0	0
Pn1.499	1341	1096.64	43	1.41067
Pn1.500	1020	775.635	41	1.90171
Pn1.501	339	121.084	0	0
Pn1.502	342	123.289	0	0
Pn1.503	246	58.6805	0	0
Pn1.504	864	619.682	28	1.62558
Pn1.505	528	287.314	3	0.375649
Pn1.506	345	125.597	8	2.29155
Pn1.507	1494	1249.64	108.113	3.11252
Pn1.508	534	293.17	0	0
Pn1.509	327	112.21	0	0
Pn1.510	357	134.925	22	5.86608
Pn1.511	732	487.819	28	2.06499
Pn1.512	1638	1393.64	201.887	5.21167
Pn1.513	573	330.725	9	0.979024
Pn1.514	477	239.36	10	1.50302
Pn1.515	594	351.254	214.896	22.0103
Pn1.516	294	88.6926	0	0
Pn1.517	885	640.682	121.055	6.79766
Pn1.518	930	685.659	20	1.0494
Pn1.519	672	428.193	829.339	69.6804
Pn1.520	258	65.7431	0	0
Pn1.521	1362	1117.64	1115.89	35.9203
Pn1.522	327	112.21	0	0
Pn1.523	348	127.853	0	0
Pn1.524	522	281.633	54	6.89808
Pn1.525	825	580.721	185	11.461
Pn1.526	420	187.727	16	3.06628
Pn1.527	621	377.801	0	0
Pn1.528	219	44.2312	0	0
Pn1.529	1380	1135.64	1821.91	57.7174
Pn1.530	336	118.855	26	7.86997
Pn1.531	210	39.8596	2	1.80516
Pn1.532	279	78.7155	0	0
Pn1.533	1683	1438.64	609.088	15.2317
Pn1.534	1392	1147.64	37.0184	1.16046
Pn1.535	339	121.084	10	2.9712
Pn1.536	330	114.436	2	0.62876
Pn1.537	1083	838.635	5	0.214494
Pn1.538	570	327.812	79	8.67003
Pn1.539	771	526.721	11	0.751329
Pn1.540	930	685.659	927	48.6395
Pn1.541	1896	1651.64	56	1.21981
Pn1.542	1911	1666.64	3	0.0647588
Pn1.543	1140	895.635	0	0
Pn1.544	561	319.142	201.156	22.6761
Pn1.545	834	589.721	30	1.83018
Pn1.546	468	231.036	42	6.54015
Pn1.547	462	225.411	42	6.70336
Pn1.548	1476	1231.64	171	4.99496
Pn1.549	423	190.28	0	0
Pn1.550	705	461.004	0	0
Pn1.551	354	132.546	0	0
Pn1.552	249	60.3855	0	0
Pn1.553	333	116.626	1	0.308476
Pn1.554	1227	982.635	0	0
Pn1.555	330	114.436	8	2.51504
Pn1.556	465	228.221	0	0
Pn1.557	432	198.426	0	0
Pn1.558	369	144.54	4.89415	1.21817
Pn1.559	201	35.453	0	0
Pn1.560	750	505.738	0.5	0.0355683
Pn1.561	1248	1003.64	0	0
Pn1.562	1248	1003.64	0	0
Pn1.563	369	144.54	4.89415	1.21817
Pn1.564	201	35.453	0	0
Pn1.565	750	505.738	0.5	0.0355683
Pn1.566	1248	1003.64	0	0
Pn1.567	1248	1003.64	0	0
Pn1.568	312	101.151	6.45203	2.29479
Pn1.569	243	56.9663	0	0
Pn1.570	201	35.453	0	0
Pn1.571	2172	1927.64	7	0.130645
Pn1.572	1257	1012.64	0	0
Pn1.573	201	35.453	0	0
Pn1.574	2007	1762.64	0	0
Pn1.575	1248	1003.64	0	0
Pn1.576	279	78.7155	0	0
Pn1.577	909	664.682	0	0
Pn1.578	1029	784.635	3	0.137553
Pn1.579	1758	1513.64	0	0
Pn1.580	294	88.6926	0	0
Pn1.581	279	78.7155	0	0
Pn1.582	1107	862.635	0	0
Pn1.583	1698	1453.64	0	0
Pn1.584	201	35.453	0	0
Pn1.585	208	38.8726	0	0
Pn1.586	1248	1003.64	0	0
Pn1.587	552	310.504	0	0
Pn1.588	705	461.004	0	0
Pn1.589	669	425.193	0	0
Pn1.590	720	475.866	0	0
Pn1.591	1947	1702.64	0	0
Pn1.592	249	60.3855	0	0
Pn1.593	795	550.721	0	0
Pn1.594	1338	1093.64	4	0.131585
Pn1.595	435	201.08	0	0
Pn1.596	1542	1297.64	0	0
Pn1.597	822	577.721	0	0
Pn1.598	720	475.866	2	0.151204
Pn1.599	2820	2575.64	67	0.935855
Pn1.600	249	60.3855	0	0
Pn1.601	1278	1033.64	0	0
Pn1.602	2400	2155.64	0	0
Pn1.603	321	107.823	0	0
Pn1.604	252	62.1521	0	0
Pn1.605	885	640.682	0	0
Pn1.606	393	164.475	0	0
Pn1.607	261	67.5163	0	0
Pn1.608	669	425.193	1	0.084612
Pn1.609	1770	1525.64	0	0
Pn1.610	1056	811.635	0	0
Pn1.611	663	419.22	0	0
Pn1.612	411	179.886	0	0
Pn1.613	540	298.956	0	0
Pn1.614	210	39.8596	0	0
Pn1.615	873	628.682	0	0
Pn1.616	402	172.174	0	0
Pn1.617	669	425.193	0	0
Pn1.618	231	50.3281	0	0
Pn1.619	252	62.1521	0	0
Pn1.620	1314	1069.64	0	0
Pn1.621	984	739.635	0	0
Pn1.622	1134	889.635	0	0
Pn1.623	414	182.444	0	0
Pn1.624	208	38.8726	0	0
Pn1.625	1248	1003.64	0	0
Pn1.626	1203	958.635	0	0
Pn1.627	567	324.93	0	0
Pn1.628	1314	1069.64	0	0
Pn1.629	801	556.721	2	0.129244
Pn1.630	594	351.254	0	0
Pn1.631	669	425.193	0	0
Pn1.632	720	475.866	0	0
Pn1.633	2676	2431.64	0	0
Pn1.634	438	203.73	0	0
Pn1.635	252	62.1521	0	0
Pn1.636	753	508.738	1	0.070717
Pn1.637	1200	955.635	81.5438	3.06985
Pn1.638	231	50.3281	0	0
Pn1.639	438	203.73	7	1.23612
Pn1.640	1323	1078.64	721	24.048
Pn1.641	621	377.801	67	6.38014
Pn1.642	1212	967.635	694	25.8027
Pn1.643	222	45.7113	5	3.93518
Pn1.644	267	71.1283	0	0
Pn1.645	3075	2830.64	691.869	8.79342
Pn1.646	408	177.262	0	0
Pn1.647	2391	2146.64	8199	137.411
Pn1.648	378	152.028	0	0
Pn1.649	1467	1222.64	160.868	4.7336
Pn1.650	567	324.93	0	0
Pn1.651	1959	1714.64	329.446	6.91243
Pn1.652	489	250.407	68	9.7697
Pn1.653	231	50.3281	17	12.1522
Pn1.654	396	166.989	0	0
Pn1.655	981	736.635	0	0
Pn1.656	1977	1732.64	8119	168.583
Pn1.657	1650	1405.64	20	0.511888
Pn1.658	1230	985.635	400.937	14.6345
Pn1.659	606	363.02	0	0
Pn1.660	615	371.936	0	0
Pn1.661	399	169.62	0	0
Pn1.662	372	147.008	0	0
Pn1.663	258	65.7431	0	0
Pn1.664	351	130.256	0	0
Pn1.665	864	619.682	9346.22	542.607
Pn1.666	201	35.453	0	0
Pn1.667	864	619.682	3829.85	222.347
Pn1.668	339	121.084	0	0
Pn1.669	864	619.682	9346.22	542.607
Pn1.670	705	461.004	0	0
Pn1.671	1905	1660.64	144.304	3.12624
Pn1.672	897	652.682	10.2742	0.566326
Pn1.673	1266	1021.64	333.153	11.7318
Pn1.674	624	380.701	34.0804	3.22061
Pn1.675	417	185.072	19	3.69345
Pn1.676	276	76.7953	0	0
Pn1.677	570	327.812	10.8391	1.18956
Pn1.678	420	187.727	0	0
Pn1.679	375	149.521	1	0.24061
Pn1.680	978	733.635	24.9954	1.22574
Pn1.681	624	380.701	61.0363	5.76795
Pn1.682	1101	856.635	72.6323	3.05036
Pn1.683	315	103.252	0	0
