target_id	length	eff_length	est_counts	tpm
Pn1.321	1200	960.571	326	10.4386
Pn1.322	864	624.594	0	0
Pn1.323	386	161.639	0	0
Pn1.324	270	74.0096	12	4.98707
Pn1.325	339	123.497	0	0
Pn1.326	453	220.774	0	0
Pn1.327	264	70.2682	6	2.6263
Pn1.328	1158	918.571	0	0
Pn1.329	870	630.594	0	0
Pn1.330	690	450.83	3	0.204673
Pn1.331	1026	786.571	0	0
Pn1.332	459	226.292	0	0
Pn1.333	363	142.708	0	0
Pn1.334	792	552.594	0	0
Pn1.335	1254	1014.57	0	0
Pn1.336	567	329.171	0	0
Pn1.337	858	618.594	2.39437	0.119052
Pn1.338	846	606.594	3.60563	0.182824
Pn1.339	939	699.594	21	0.923262
Pn1.340	237	54.3606	3	1.69742
Pn1.341	291	88.1688	0	0
Pn1.342	699	459.801	84	5.61903
Pn1.343	2259	2019.57	610.721	9.30113
Pn1.344	3483	3243.57	1004	9.52055
Pn1.345	426	196.459	125	19.57
Pn1.346	276	78.0046	0	0
Pn1.347	633	394.112	10572	825.066
Pn1.348	702	462.786	11	0.731078
Pn1.349	249	61.3581	9	4.51151
Pn1.350	429	199.145	0	0
Pn1.351	1527	1287.57	226	5.3987
Pn1.352	975	735.594	5828.92	243.726
Pn1.353	1002	762.571	144.071	5.81097
Pn1.354	1017	777.571	994.084	39.322
Pn1.355	231	51.0275	0	0
Pn1.356	423	193.834	0	0
Pn1.357	1104	864.571	0	0
Pn1.358	3078	2838.57	340.991	3.69483
Pn1.359	621	382.273	0	0
Pn1.360	525	288.417	1	0.106643
Pn1.361	525	288.417	1	0.106643
Pn1.362	687	447.859	3	0.206031
Pn1.363	525	288.417	9	0.959783
Pn1.364	714	474.786	4	0.259128
Pn1.365	2955	2715.57	26.9465	0.305206
Pn1.366	333	118.794	2.83554	0.734162
Pn1.367	315	105.168	0	0
Pn1.368	726	486.725	347	21.9279
Pn1.369	255	64.8162	0	0
Pn1.370	2442	2202.57	1272	17.7627
Pn1.371	1758	1518.57	269.996	5.46857
Pn1.372	528	291.343	26	2.74487
Pn1.373	381	157.506	220	42.9614
Pn1.374	696	456.816	49	3.29919
Pn1.375	867	627.594	45.5049	2.23013
Pn1.376	1248	1008.57	0	0
Pn1.377	567	329.171	0	0
Pn1.378	270	74.0096	1	0.415589
Pn1.379	1380	1140.57	1288	34.7333
Pn1.380	2775	2535.57	621	7.533
Pn1.381	201	35.725	183.77	158.218
Pn1.382	1239	999.571	0	0
Pn1.383	426	196.459	3	0.469679
Pn1.384	330	116.555	3.48901	0.920714
Pn1.385	1230	990.571	0	0
Pn1.386	1242	1002.57	0	0
Pn1.387	567	329.171	0	0
Pn1.388	1239	999.571	0	0
Pn1.389	750	510.646	0	0
Pn1.390	1239	999.571	0	0
Pn1.391	573	335.033	0	0
Pn1.392	585	346.771	0	0
Pn1.393	543	305.832	0	0
Pn1.394	330	116.555	1	0.26389
Pn1.395	1170	930.571	0	0
Pn1.396	1239	999.571	0	0
Pn1.397	537	300.124	0	0
Pn1.398	1203	963.571	0	0
Pn1.399	213	41.5504	0	0
Pn1.400	1047	807.571	0	0
Pn1.401	957	717.594	98.8128	4.23532
Pn1.402	552	314.604	2	0.195532
Pn1.403	207	38.4537	0	0
Pn1.404	948	708.594	12	0.520877
Pn1.405	963	723.594	0	0
Pn1.406	534	297.21	0	0
Pn1.407	573	335.033	43	3.9476
Pn1.408	405	177.968	0	0
Pn1.409	204	37.1036	0	0
Pn1.410	300	94.4651	0	0
Pn1.411	732	492.694	47	2.93408
Pn1.412	876	636.594	0	0
Pn1.413	267	72.1801	0	0
Pn1.414	918	678.594	1.76981	0.0802173
Pn1.415	564	326.266	1.5	0.141407
Pn1.416	318	107.313	2	0.573232
Pn1.417	1476	1236.57	6.59091	0.163937
Pn1.418	1230	990.571	0	0
Pn1.419	426	196.459	0	0
Pn1.420	507	271.262	0	0
Pn1.421	531	294.296	1	0.104512
Pn1.422	327	114.28	0	0
Pn1.423	726	486.725	0	0
Pn1.424	573	335.033	1	0.0918046
Pn1.425	246	59.5457	0	0
Pn1.426	330	116.555	29.0751	7.67262
Pn1.427	1230	990.571	0	0
Pn1.428	330	116.555	0	0
Pn1.429	1137	897.571	0	0
Pn1.430	660	420.97	0	0
Pn1.431	246	59.5457	0	0
Pn1.432	543	305.832	0	0
Pn1.433	330	116.555	29.0751	7.67262
Pn1.434	1239	999.571	0	0
Pn1.435	576	337.957	0	0
Pn1.436	246	59.5457	544.947	281.485
Pn1.437	1203	963.571	0	0
Pn1.438	1032	792.571	0	0
Pn1.439	906	666.594	220.496	10.174
Pn1.440	210	39.9824	0	0
Pn1.441	552	314.604	2	0.195532
Pn1.442	207	38.4537	0	0
Pn1.443	882	642.594	41.7401	1.99787
Pn1.444	384	159.985	0	0
Pn1.445	798	558.594	1	0.0550624
Pn1.446	306	98.7384	0	0
Pn1.447	942	702.594	3.17793	0.13912
Pn1.448	825	585.594	2	0.105047
Pn1.449	1119	879.571	0	0
Pn1.450	561	323.317	7	0.665918
Pn1.451	882	642.594	4.63779	0.221986
Pn1.452	936	696.594	0	0
Pn1.453	279	80.0442	88.9753	34.1894
Pn1.454	294	90.2811	0.5	0.170343
Pn1.455	936	696.594	1.05807	0.0467182
Pn1.456	279	80.0442	88.9753	34.1894
Pn1.457	294	90.2811	0.5	0.170343
Pn1.458	270	74.0096	0	0
Pn1.459	729	489.71	4.061	0.255062
Pn1.460	330	116.555	0	0
Pn1.461	960	720.594	0	0
Pn1.462	252	63.0029	0	0
Pn1.463	918	678.594	9.7253	0.440803
Pn1.464	564	326.266	1.5	0.141407
Pn1.465	219	44.6094	4	2.75794
Pn1.466	1476	1236.57	22.4091	0.557387
Pn1.467	3258	3018.57	277	2.82248
Pn1.468	687	447.859	110.004	7.55474
Pn1.469	1446	1206.57	128	3.26294
Pn1.470	291	88.1688	0	0
Pn1.471	786	546.594	59	3.32
Pn1.472	927	687.594	15	0.670982
Pn1.473	543	305.832	3.34304	0.33621
Pn1.474	876	636.594	32	1.54611
Pn1.475	489	254.144	83.6418	10.1227
Pn1.476	741	501.678	651.117	39.9196
Pn1.477	879	639.594	8.33333	0.400743
Pn1.478	1260	1020.57	506.141	15.2539
Pn1.479	1140	900.571	0	0
Pn1.480	705	465.786	242.909	16.0402
Pn1.481	960	720.594	0	0
Pn1.482	1116	876.571	35	1.2281
Pn1.483	489	254.144	83.6418	10.1227
Pn1.484	723	483.725	361.101	22.9605
Pn1.485	879	639.594	16.6667	0.801486
Pn1.486	1260	1020.57	633.383	19.0887
Pn1.487	705	465.786	296.091	19.5519
Pn1.488	960	720.594	8	0.341469
Pn1.489	1116	876.571	11.1364	0.390758
Pn1.490	285	84.044	0	0
Pn1.491	291	88.1688	0	0
Pn1.492	1116	876.571	23.8636	0.83734
Pn1.493	1035	795.571	1	0.038661
Pn1.494	495	259.903	30	3.55028
Pn1.495	231	51.0275	0	0
Pn1.496	318	107.313	0	0
Pn1.497	231	51.0275	0	0
Pn1.498	342	125.785	0	0
Pn1.499	1341	1101.57	8	0.223372
Pn1.500	1020	780.571	20	0.788079
Pn1.501	339	123.497	1.18895	0.296115
Pn1.502	342	125.785	0	0
Pn1.503	246	59.5457	0	0
Pn1.504	864	624.594	25.811	1.27104
Pn1.505	528	291.343	0	0
Pn1.506	345	128.128	29	6.96154
Pn1.507	1494	1254.57	719.561	17.641
Pn1.508	534	297.21	1.0751	0.11126
Pn1.509	327	114.28	0	0
Pn1.510	357	137.79	15	3.3483
Pn1.511	732	492.694	6	0.374564
Pn1.512	1638	1398.57	751.439	16.5258
Pn1.513	573	335.033	14.9249	1.37017
Pn1.514	477	242.915	16	2.0259
Pn1.515	594	355.614	178	15.3955
Pn1.516	294	90.2811	0	0
Pn1.517	885	645.594	5	0.238211
Pn1.518	930	690.594	20	0.890756
Pn1.519	672	432.915	187	13.2859
Pn1.520	258	66.5968	0	0
Pn1.521	1362	1122.57	1318	36.1122
Pn1.522	327	114.28	0	0
Pn1.523	348	130.444	0	0
Pn1.524	522	285.546	5	0.538574
Pn1.525	825	585.594	43	2.25852
Pn1.526	420	191.243	13	2.09079
Pn1.527	621	382.273	0	0
Pn1.528	219	44.6094	0	0
Pn1.529	1380	1140.57	812.138	21.9008
Pn1.530	336	121.15	6	1.52328
Pn1.531	210	39.9824	0	0
Pn1.532	279	80.0442	0	0
Pn1.533	1683	1443.57	710.862	15.146
Pn1.534	1392	1152.57	24.0401	0.641535
Pn1.535	339	123.497	9	2.2415
Pn1.536	330	116.555	0	0
Pn1.537	1083	843.571	34	1.23968
Pn1.538	570	332.129	37	3.42647
Pn1.539	771	531.629	14	0.809974
Pn1.540	930	690.594	2749	122.434
Pn1.541	1896	1656.57	124	2.30231
Pn1.542	1911	1671.57	0	0
Pn1.543	1140	900.571	0	0
Pn1.544	561	323.317	119	11.3206
Pn1.545	834	594.594	25	1.29322
Pn1.546	468	234.535	106	13.9011
Pn1.547	462	229.011	110	14.7737
Pn1.548	1476	1236.57	121	3.00967
Pn1.549	423	193.834	0	0
Pn1.550	705	465.786	0	0
Pn1.551	354	135.326	0	0
Pn1.552	249	61.3581	0	0
Pn1.553	333	118.794	6	1.55349
Pn1.554	1227	987.571	0	0
Pn1.555	330	116.555	3	0.79167
Pn1.556	465	231.823	0	0
Pn1.557	432	201.788	0	0
Pn1.558	369	147.616	0	0
Pn1.559	201	35.725	0	0
Pn1.560	750	510.646	0	0
Pn1.561	1248	1008.57	0	0
Pn1.562	1248	1008.57	0.650364	0.0198336
Pn1.563	369	147.616	0	0
Pn1.564	201	35.725	0	0
Pn1.565	750	510.646	0	0
Pn1.566	1248	1008.57	0	0
Pn1.567	1248	1008.57	0.650364	0.0198336
Pn1.568	312	103.112	3.81525	1.13806
Pn1.569	243	57.8181	0	0
Pn1.570	201	35.725	0	0
Pn1.571	2172	1932.57	51.746	0.823556
Pn1.572	1257	1017.57	0	0
Pn1.573	201	35.725	0	0
Pn1.574	2007	1767.57	0	0
Pn1.575	1248	1008.57	0.650364	0.0198336
Pn1.576	279	80.0442	0	0
Pn1.577	909	669.594	0	0
Pn1.578	1029	789.571	28.004	1.09089
Pn1.579	1758	1518.57	2.97759	0.0603089
Pn1.580	294	90.2811	0	0
Pn1.581	279	80.0442	0	0
Pn1.582	1107	867.571	0	0
Pn1.583	1698	1458.57	0	0
Pn1.584	201	35.725	0	0
Pn1.585	208	39.0046	0	0
Pn1.586	1248	1008.57	0	0
Pn1.587	552	314.604	0	0
Pn1.588	705	465.786	0	0
Pn1.589	669	429.943	1	0.0715387
Pn1.590	720	480.741	5.49204	0.351378
Pn1.591	1947	1707.57	1.00746	0.0181468
Pn1.592	249	61.3581	2	1.00256
Pn1.593	795	555.594	0	0
Pn1.594	1338	1098.57	17.0111	0.476273
Pn1.595	435	204.479	0	0
Pn1.596	1542	1302.57	0	0
Pn1.597	822	582.594	2.30426	0.121651
Pn1.598	720	480.741	15.3467	0.981878
Pn1.599	2820	2580.57	610.993	7.28236
Pn1.600	249	61.3581	2	1.00256
Pn1.601	1278	1038.57	0	0
Pn1.602	2400	2160.57	0	0
Pn1.603	321	109.696	0	0
Pn1.604	252	63.0029	0	0
Pn1.605	885	645.594	0	0
Pn1.606	393	167.683	0	0
Pn1.607	261	68.4245	0	0
Pn1.608	669	429.943	1	0.0715387
Pn1.609	1770	1530.57	0	0
Pn1.610	1056	816.571	1	0.0376667
Pn1.611	663	423.97	0	0
Pn1.612	411	183.315	0	0
Pn1.613	540	302.979	0	0
Pn1.614	210	39.9824	0	0
Pn1.615	873	633.594	0	0
Pn1.616	402	175.365	0	0
Pn1.617	669	429.943	0	0
Pn1.618	231	51.0275	0	0
Pn1.619	252	63.0029	0	0
Pn1.620	1314	1074.57	0	0
Pn1.621	984	744.594	0	0
Pn1.622	1134	894.571	0	0
Pn1.623	414	185.926	0	0
Pn1.624	208	39.0046	0	0
Pn1.625	1248	1008.57	0	0
Pn1.626	1203	963.571	0	0
Pn1.627	567	329.171	0	0
Pn1.628	1314	1074.57	1	0.0286231
Pn1.629	801	561.594	4	0.219073
Pn1.630	594	355.614	0	0
Pn1.631	669	429.943	3.1722	0.226935
Pn1.632	720	480.741	5.66968	0.362743
Pn1.633	2676	2436.57	0	0
Pn1.634	438	207.154	0	0
Pn1.635	252	63.0029	0	0
Pn1.636	753	513.646	0	0
Pn1.637	1200	960.571	104.208	3.33674
Pn1.638	231	51.0275	0	0
Pn1.639	438	207.154	5	0.742382
Pn1.640	1323	1083.57	612	17.3719
Pn1.641	621	382.273	35	2.81608
Pn1.642	1212	972.571	437	13.8201
Pn1.643	222	46.1741	0	0
Pn1.644	267	72.1801	0	0
Pn1.645	3075	2835.57	457	4.9571
Pn1.646	408	180.65	1	0.170261
Pn1.647	2391	2151.57	10117	144.627
Pn1.648	378	155.106	0	0
Pn1.649	1467	1227.57	7.26343	0.18199
Pn1.650	567	329.171	0	0
Pn1.651	1959	1719.57	154	2.75456
Pn1.652	489	254.144	80	9.68195
Pn1.653	231	51.0275	2	1.20553
Pn1.654	396	170.192	0	0
Pn1.655	981	741.594	0	0
Pn1.656	1977	1737.57	1502	26.5876
Pn1.657	1650	1410.57	51	1.11206
Pn1.658	1230	990.571	219.449	6.81397
Pn1.659	606	367.441	1	0.0837076
Pn1.660	615	376.346	3	0.24518
Pn1.661	399	172.792	289	51.4428
Pn1.662	372	150.095	3	0.614763
Pn1.663	258	66.5968	0	0
Pn1.664	351	132.882	1318	305.071
Pn1.665	864	624.594	14503.2	714.195
Pn1.666	201	35.725	0	0
Pn1.667	864	624.594	5601.3	275.831
Pn1.668	339	123.497	0	0
Pn1.669	864	624.594	14503.2	714.195
Pn1.670	705	465.786	7	0.462235
Pn1.671	1905	1665.57	194.016	3.58282
Pn1.672	897	657.594	1.1699	0.0547197
Pn1.673	1266	1026.57	186.171	5.57797
Pn1.674	624	385.261	14.4503	1.15365
Pn1.675	417	188.571	20	3.26217
Pn1.676	276	78.0046	4	1.57722
Pn1.677	570	332.129	13.5075	1.25089
Pn1.678	420	191.243	0	0
Pn1.679	375	152.583	1	0.201579
Pn1.680	978	738.594	10.2566	0.427118
Pn1.681	624	385.261	37.7598	3.01457
Pn1.682	1101	861.571	64.864	2.31561
Pn1.683	315	105.168	0	0
