target_id	length	eff_length	est_counts	tpm
Pn1.49	1947	1723.83	603	6.42145
Pn1.50	618	395.49	0	0
Pn1.51	279	82.7633	21	4.65792
Pn1.52	2499	2275.83	207	1.66971
Pn1.53	757	533.9	6	0.206301
Pn1.54	1083	859.827	1433.09	30.5966
Pn1.55	228	49.8762	0	0
Pn1.56	1017	793.827	1037	23.9807
Pn1.57	516	295.424	77.6987	4.82812
Pn1.58	1938	1714.83	201.521	2.15729
Pn1.59	543	321.653	1.00036	0.0570927
Pn1.60	939	715.827	131.838	3.38098
Pn1.61	360	148.73	0	0
Pn1.62	1395	1171.83	925.714	14.5018
Pn1.63	1185	961.827	18.0072	0.343683
Pn1.64	2139	1915.83	772	7.39726
Pn1.65	1104	880.827	632.115	13.1739
Pn1.66	555	333.364	141.488	7.79129
Pn1.67	1266	1042.83	151.583	2.66838
Pn1.68	276	80.6761	0	0
Pn1.69	2910	2686.83	745.059	5.0905
Pn1.70	672	449.175	1	0.040869
Pn1.71	393	178.423	2	0.205773
Pn1.72	981	757.827	7587.76	183.803
Pn1.73	519	298.293	75.4051	4.64053
Pn1.74	1041	817.827	99.5798	2.23521
Pn1.75	840	616.847	172.292	5.12741
Pn1.76	768	544.9	374	12.5998
Pn1.77	498	277.838	230.795	15.2491
Pn1.78	1200	976.827	12.4381	0.233747
Pn1.79	420	203.419	101.003	9.11495
Pn1.80	2490	2266.83	5761.96	46.6618
Pn1.81	300	98.6387	0	0
Pn1.82	312	108.181	49	8.31485
Pn1.83	933	709.827	980.961	25.3693
Pn1.84	1395	1171.83	916.884	14.3635
Pn1.85	219	44.7535	0	0
Pn1.86	747	523.933	82	2.87308
Pn1.87	2313	2089.83	1134.91	9.96919
Pn1.88	2991	2767.83	765.523	5.07726
Pn1.89	801	577.865	27.619	0.877389
Pn1.90	579	356.888	437	22.4781
Pn1.91	708	485.043	18	0.681244
Pn1.92	579	356.888	25	1.28593
Pn1.93	1665	1441.83	604.486	7.69632
Pn1.94	237	55.1956	35.8065	11.9088
Pn1.95	570	348.097	633.119	33.3883
Pn1.96	336	127.858	255	36.612
Pn1.97	864	640.827	137.203	3.93036
Pn1.98	237	55.1956	13.3416	4.43725
Pn1.99	2376	2152.83	520.686	4.43993
Pn1.100	1983	1759.83	253.13	2.64048
Pn1.101	972	748.827	277.178	6.79497
Pn1.102	822	598.847	446.25	13.6796
Pn1.103	1452	1228.83	92.6902	1.38469
Pn1.104	294	94.0214	15.0395	2.93641
Pn1.105	426	209.011	24.3871	2.1419
Pn1.106	486	266.215	160.687	11.0805
Pn1.107	1854	1630.83	951.922	10.7153
Pn1.108	615	392.515	6	0.280611
Pn1.109	1626	1402.83	315.529	4.129
Pn1.110	843	619.847	13080.2	387.381
Pn1.111	702	479.073	97.8947	3.75118
Pn1.112	474	254.707	94	6.7748
Pn1.113	3627	3403.83	1439.66	7.76431
Pn1.114	612	389.527	32.3053	1.52246
Pn1.115	300	98.6387	101.955	18.9745
Pn1.116	921	697.827	1716.03	45.1427
Pn1.117	960	736.827	583	14.5249
Pn1.118	1167	943.827	598.671	11.6441
Pn1.119	915	691.827	0	0
Pn1.120	2652	2428.83	2111.38	15.9581
Pn1.121	759	535.9	226.845	7.77059
Pn1.122	624	401.465	110.279	5.04259
Pn1.123	1506	1282.83	27.9955	0.400617
Pn1.124	1497	1273.83	472.156	6.80432
Pn1.125	474	254.707	0	0
Pn1.126	603	380.611	137.814	6.64692
Pn1.127	219	44.7535	151.423	62.1119
Pn1.128	1371	1147.83	137.771	2.20338
Pn1.129	477	257.553	100.833	7.18697
Pn1.130	750	526.917	1	0.0348392
Pn1.131	204	36.9266	0	0
Pn1.132	342	133.005	0	0
Pn1.133	504	283.715	2454.08	158.788
Pn1.134	1278	1054.83	556.344	9.68215
Pn1.135	498	277.838	135	8.91972
Pn1.136	2889	2665.83	1036.02	7.13418
Pn1.137	1929	1705.83	1309.19	14.0889
Pn1.138	1437	1213.83	1638.56	24.7809
Pn1.139	660	437.23	0	0
Pn1.140	2586	2362.83	2056.13	15.9745
Pn1.141	1194	970.827	297.829	5.63164
Pn1.142	582	359.843	1	0.0510149
Pn1.143	594	371.717	322.854	15.9442
Pn1.144	885	661.827	251.708	6.98173
Pn1.145	207	38.3764	5	2.39175
Pn1.146	3408	3184.83	365.103	2.10445
Pn1.147	498	277.838	1179.57	77.9365
Pn1.148	1119	895.827	566.863	11.6162
Pn1.149	516	295.424	77.6987	4.82812
Pn1.150	1962	1738.83	377.479	3.98517
Pn1.151	1116	892.827	3.04433	0.0625942
Pn1.152	360	148.73	2	0.246855
Pn1.153	1395	1171.83	594.286	9.30983
Pn1.154	1563	1339.83	14.9928	0.205421
Pn1.155	483	263.29	77	5.36866
Pn1.156	381	167.449	16.6259	1.82268
Pn1.157	2064	1840.83	862.885	8.60498
Pn1.158	555	333.364	89.5125	4.92918
Pn1.159	1266	1042.83	196.417	3.45762
Pn1.160	705	482.043	0	0
Pn1.161	2886	2662.83	803.489	5.5392
Pn1.162	978	754.827	13400.8	325.907
Pn1.163	519	298.293	938.595	57.7624
Pn1.164	1056	832.827	298.42	6.57784
Pn1.165	912	688.827	35.7077	0.951614
Pn1.166	522	301.189	2	0.121899
Pn1.167	270	76.3786	0	0
Pn1.168	504	283.715	215.205	13.9245
Pn1.169	1176	952.827	15.5619	0.299819
Pn1.170	2490	2266.83	6015.02	48.7112
Pn1.171	300	98.6387	0	0
Pn1.172	321	115.389	57	9.06822
Pn1.173	933	709.827	1242.04	32.1212
Pn1.174	408	192.204	0	0
Pn1.175	1395	1171.83	909.449	14.247
Pn1.176	747	523.933	82	2.87308
Pn1.177	2313	2089.83	1149.09	10.0938
Pn1.178	2991	2767.83	853.477	5.6606
Pn1.179	801	577.865	30.381	0.965128
Pn1.180	579	356.888	437	22.4781
Pn1.181	681	458.146	45	1.80309
Pn1.182	219	44.7535	0	0
Pn1.183	1665	1441.83	450.514	5.73594
Pn1.184	237	55.1956	1.19355	0.396959
Pn1.185	570	348.097	943.379	49.7503
Pn1.186	336	127.858	257	36.8991
Pn1.187	330	122.794	3.65839	0.54692
Pn1.188	2376	2152.83	427.314	3.64374
Pn1.189	1983	1759.83	225.87	2.35612
Pn1.190	972	748.827	202.384	4.9614
Pn1.191	822	598.847	586.171	17.9688
Pn1.192	1452	1228.83	78.5385	1.17328
Pn1.193	294	94.0214	11.8168	2.30718
Pn1.194	426	209.011	17.6129	1.54693
Pn1.195	486	266.215	160.687	11.0805
Pn1.196	684	461.146	0	0
Pn1.197	807	583.865	12.9151	0.406064
Pn1.198	486	266.215	160.113	11.0409
Pn1.199	1854	1630.83	939.478	10.5752
Pn1.200	624	401.465	0	0
Pn1.201	297	96.3602	3	0.571523
Pn1.202	882	658.827	12.0753	0.336463
Pn1.203	1224	1000.83	477.847	8.76474
Pn1.204	843	619.847	13177.6	390.267
Pn1.205	702	479.073	26.1053	1.00031
Pn1.206	543	321.653	128	7.30521
Pn1.207	3696	3472.83	1110.9	5.87221
Pn1.208	750	526.917	13.1685	0.458779
Pn1.209	921	697.827	1890.79	49.7398
Pn1.210	318	112.959	13	2.11268
Pn1.211	1167	943.827	587.98	11.4361
Pn1.212	474	254.707	0	0
Pn1.213	540	318.693	0	0
Pn1.214	2622	2398.83	2534.62	19.3965
Pn1.215	753	529.917	178.155	6.17165
Pn1.216	522	301.189	235.721	14.3671
Pn1.217	240	56.9307	2	0.644901
Pn1.218	1872	1648.83	20.0045	0.222722
Pn1.219	1497	1273.83	462.038	6.65851
Pn1.220	1260	1036.83	20	0.354106
Pn1.221	492	272.029	2	0.134966
Pn1.222	375	162.001	26.7674	3.03319
Pn1.223	1029	805.827	586.577	13.3627
Pn1.224	1371	1147.83	73.2294	1.17117
Pn1.225	687	464.146	134.167	5.3064
Pn1.226	747	523.933	0	0
Pn1.227	342	133.005	0	0
Pn1.228	504	283.715	2321.46	150.206
Pn1.229	1278	1054.83	649.592	11.305
Pn1.230	549	327.571	39.5118	2.21427
Pn1.231	2235	2011.83	1700.29	15.5146
Pn1.232	822	598.847	253.514	7.77135
Pn1.233	2931	2707.83	2356.31	15.9743
Pn1.234	1437	1213.83	2105.27	31.8391
Pn1.235	945	721.827	0	0
Pn1.236	2586	2362.83	1890.87	14.6906
Pn1.237	1194	970.827	310.343	5.86826
Pn1.238	582	359.843	1	0.0510149
Pn1.239	594	371.717	296.677	14.6515
Pn1.240	1023	799.827	93.1499	2.13794
Pn1.241	3402	3178.83	304.897	1.76074
Pn1.242	498	277.838	1175.43	77.6631
Pn1.243	1119	895.827	604.137	12.38
Pn1.244	1146	922.827	894.153	17.7869
Pn1.245	1146	922.827	868.847	17.2835
Pn1.246	1218	994.827	1646	30.3733
Pn1.247	258	68.1645	166	44.7053
Pn1.248	333	125.319	277	40.5764
Pn1.249	2286	2062.83	52.1418	0.464016
Pn1.250	309	105.728	0	0
Pn1.251	426	209.011	0	0
Pn1.252	360	148.73	166	20.489
Pn1.253	2880	2656.83	2329	16.0922
Pn1.254	318	112.959	1	0.162514
Pn1.255	321	115.389	290.682	46.2451
Pn1.256	876	652.827	899.176	25.2846
Pn1.257	2247	2023.83	3242	29.4069
Pn1.258	1647	1423.83	2540.84	32.759
Pn1.259	990	766.827	1219	29.1821
Pn1.260	234	53.3744	789	271.365
Pn1.261	1218	994.827	6455	119.113
Pn1.262	963	739.827	1161	28.8079
Pn1.263	513	292.479	100	6.27646
Pn1.264	1242	1018.83	611	11.0091
Pn1.265	954	730.827	0.5	0.0125593
Pn1.266	249	62.5059	0	0
Pn1.267	699	476.073	1	0.03856
Pn1.268	573	351.032	0	0
Pn1.269	699	476.073	1	0.03856
Pn1.270	954	730.827	0.5	0.0125593
Pn1.271	870	646.827	0	0
Pn1.272	789	565.865	478.251	15.515
Pn1.273	705	482.043	0	0
Pn1.274	795	571.865	0	0
Pn1.275	606	383.551	0	0
Pn1.276	561	339.237	0	0
Pn1.277	234	53.3744	0	0
Pn1.278	831	607.847	0	0
Pn1.279	630	407.44	0	0
Pn1.280	345	135.592	0	0
Pn1.281	1218	994.827	7.687	0.141847
Pn1.282	783	559.9	10.7379	0.352063
Pn1.283	432	214.627	1	0.0855313
Pn1.284	546	324.592	159.277	9.00794
Pn1.285	306	103.35	0	0
Pn1.286	342	133.005	36.9327	5.09747
Pn1.287	315	110.613	0	0
Pn1.288	870	646.827	61.1551	1.73562
Pn1.289	699	476.073	1	0.03856
Pn1.290	693	470.117	0	0
Pn1.291	666	443.189	1	0.041421
Pn1.292	723	499.982	0	0
Pn1.293	855	631.827	312.594	9.08221
Pn1.294	306	103.35	0	0
Pn1.295	264	72.2079	0	0
Pn1.296	750	526.917	0	0
Pn1.297	345	135.592	0	0
Pn1.298	1467	1243.83	17.9271	0.264581
Pn1.299	783	559.9	0	0
Pn1.300	432	214.627	0	0
Pn1.301	1788	1564.83	1255.41	14.7275
Pn1.302	1185	961.827	1	0.0190859
Pn1.303	936	712.827	453	11.666
Pn1.304	219	44.7535	11	4.51207
Pn1.305	1194	970.827	361	6.82614
Pn1.306	522	301.189	686.475	41.8403
Pn1.307	1704	1480.83	18	0.22314
Pn1.308	1257	1033.83	370.288	6.57508
Pn1.309	1128	904.827	300.14	6.0893
Pn1.310	366	154.064	6	0.714926
Pn1.311	375	162.001	0	0
Pn1.312	2514	2290.83	0	0
Pn1.313	804	580.865	1	0.0316035
Pn1.314	963	739.827	0	0
Pn1.315	969	745.827	1	0.0246134
Pn1.316	1104	880.827	482.315	10.0519
Pn1.317	1609	1385.83	65	0.861022
Pn1.318	1944	1720.83	0	0
Pn1.319	693	470.117	2883.43	112.593
Pn1.320	1497	1273.83	527	7.59469
Pn1.321	1200	976.827	675	12.6852
Pn1.322	864	640.827	1	0.0286463
Pn1.323	386	171.932	0	0
Pn1.324	270	76.3786	106.739	25.6544
Pn1.325	339	130.384	1.37929	0.194195
Pn1.326	453	234.545	2	0.156536
Pn1.327	264	72.2079	6	1.52538
Pn1.328	1158	934.827	0	0
Pn1.329	870	646.827	4.35965	0.123729
Pn1.330	690	467.146	14	0.550155
Pn1.331	1026	802.827	0	0
Pn1.332	459	240.319	0	0
Pn1.333	363	151.379	2.62071	0.317807
Pn1.334	792	568.865	3.92122	0.126538
Pn1.335	1254	1030.83	0	0
Pn1.336	567	345.162	0	0
Pn1.337	858	634.827	18.3247	0.529897
Pn1.338	846	622.827	11.3944	0.335841
Pn1.339	939	715.827	14	0.359029
Pn1.340	237	55.1956	2	0.665174
Pn1.341	291	91.7415	11	2.20108
Pn1.342	699	476.073	528	20.3597
Pn1.343	2259	2035.83	1386.32	12.5007
Pn1.344	3483	3259.83	3224	18.1556
Pn1.345	426	209.011	306	26.8758
Pn1.346	276	80.6761	5	1.13772
Pn1.347	633	410.427	8923.48	399.124
Pn1.348	702	479.073	81	3.1038
Pn1.349	249	62.5059	48	14.0971
Pn1.350	429	211.783	0	0
Pn1.351	1527	1303.83	697	9.81347
Pn1.352	975	751.827	25	0.610424
Pn1.353	1002	778.827	293.304	6.91332
Pn1.354	1017	793.827	14	0.323752
Pn1.355	231	51.5933	0	0
Pn1.356	423	206.19	0	0
Pn1.357	1104	880.827	0	0
Pn1.358	3078	2854.83	1820.78	11.7081
Pn1.359	621	398.49	0	0
Pn1.360	525	304.113	851.165	51.3793
Pn1.361	525	304.113	851.165	51.3793
Pn1.362	687	464.146	609.831	24.1193
Pn1.363	525	304.113	829.765	50.0875
Pn1.364	714	490.982	412.074	15.407
Pn1.365	2955	2731.83	315.898	2.12277
Pn1.366	333	125.319	23.0962	3.38326
Pn1.367	315	110.613	0	0
Pn1.368	726	502.982	983	35.8766
Pn1.369	255	66.2671	2	0.554041
Pn1.370	2442	2218.83	3310.98	27.3932
Pn1.371	1758	1534.83	778.149	9.30707
Pn1.372	528	307.017	82	4.90299
Pn1.373	381	167.449	203	22.2547
Pn1.374	696	473.102	13	0.504427
Pn1.375	867	643.827	147.718	4.21185
Pn1.376	1248	1024.83	4.21626	0.0755243
Pn1.377	567	345.162	0	0
Pn1.378	270	76.3786	6	1.44208
Pn1.379	1380	1156.83	1933	30.6742
Pn1.380	2775	2551.83	2066.25	14.8642
Pn1.381	201	35.4138	2.25806	1.17051
Pn1.382	1239	1015.83	0	0
Pn1.383	426	209.011	73.8292	6.48437
Pn1.384	330	122.794	42.5122	6.35547
Pn1.385	1230	1006.83	0	0
Pn1.386	1242	1018.83	0	0
Pn1.387	567	345.162	16.9059	0.899134
Pn1.388	1239	1015.83	0	0
Pn1.389	750	526.917	0	0
Pn1.390	1239	1015.83	0	0
Pn1.391	573	351.032	0	0
Pn1.392	585	362.809	0	0
Pn1.393	543	321.653	19.4444	1.10973
Pn1.394	330	122.794	13.1889	1.97171
Pn1.395	1170	946.827	0	0
Pn1.396	1239	1015.83	0	0
Pn1.397	537	315.772	0	0
Pn1.398	1203	979.827	0	0
Pn1.399	213	41.4908	0	0
Pn1.400	1047	823.827	0	0
Pn1.401	957	733.827	294.29	7.36192
Pn1.402	552	330.489	17.5	0.972056
Pn1.403	207	38.3764	0	0
Pn1.404	948	724.827	7	0.177286
Pn1.405	963	739.827	0	0
Pn1.406	534	312.852	0	0
Pn1.407	573	351.032	18	0.941318
Pn1.408	405	189.418	0	0
Pn1.409	204	36.9266	0	0
Pn1.410	300	98.6387	0	0
Pn1.411	732	508.966	25	0.901698
Pn1.412	876	652.827	0	0
Pn1.413	267	74.2779	0	0
Pn1.414	918	694.827	0	0
Pn1.415	564	342.195	27	1.44844
Pn1.416	318	112.959	3	0.487541
Pn1.417	1476	1252.83	0	0
Pn1.418	1230	1006.83	0	0
Pn1.419	426	209.011	2.02272	0.177654
Pn1.420	507	286.616	0	0
Pn1.421	531	309.949	35.0941	2.07852
Pn1.422	327	120.343	0	0
Pn1.423	726	502.982	0	0
Pn1.424	573	351.032	5.85867	0.306382
Pn1.425	246	60.6309	0	0
Pn1.426	330	122.794	49.8001	7.44498
Pn1.427	1230	1006.83	0	0
Pn1.428	330	122.794	0	0
Pn1.429	1137	913.827	0	0
Pn1.430	660	437.23	20.2894	0.851863
Pn1.431	246	60.6309	0	0
Pn1.432	543	321.653	15.5556	0.887786
Pn1.433	330	122.794	49.8001	7.44498
Pn1.434	1239	1015.83	0	0
Pn1.435	576	353.943	0	0
Pn1.436	246	60.6309	1066.87	323.019
Pn1.437	1203	979.827	0	0
Pn1.438	1032	808.827	4	0.090785
Pn1.439	906	682.827	286.645	7.70626
Pn1.440	210	39.8794	0	0
Pn1.441	552	330.489	17.5	0.972056
Pn1.442	207	38.3764	0	0
Pn1.443	882	658.827	165.25	4.60448
Pn1.444	384	170.132	0	0
Pn1.445	798	574.865	0	0
Pn1.446	306	103.35	0	0
Pn1.447	942	718.827	22.0858	0.564025
Pn1.448	825	601.847	29.5726	0.902015
Pn1.449	1119	895.827	3	0.0614762
Pn1.450	561	339.237	28	1.51518
Pn1.451	882	658.827	132.2	3.68358
Pn1.452	936	712.827	1.46044	0.0376106
Pn1.453	279	82.7633	120.5	26.7276
Pn1.454	294	94.0214	7	1.36673
Pn1.455	936	712.827	5.84178	0.150443
Pn1.456	279	82.7633	120.5	26.7276
Pn1.457	294	94.0214	7	1.36673
Pn1.458	270	76.3786	4	0.961387
Pn1.459	729	505.982	4.0572	0.147198
Pn1.460	330	122.794	0	0
Pn1.461	960	736.827	0	0
Pn1.462	252	64.4193	0	0
Pn1.463	918	694.827	4.46861	0.118061
Pn1.464	564	342.195	12	0.643751
Pn1.465	219	44.7535	6	2.46113
Pn1.466	1476	1252.83	0	0
Pn1.467	3258	3034.83	2541.23	15.3716
Pn1.468	687	464.146	289.81	11.4622
Pn1.469	1446	1222.83	259	3.88816
Pn1.470	291	91.7415	0	0
Pn1.471	786	562.883	186.072	6.06838
Pn1.472	927	703.827	68.0441	1.77474
Pn1.473	543	321.653	18.8819	1.07763
Pn1.474	876	652.827	466	13.1038
Pn1.475	489	269.114	233.297	15.9141
Pn1.476	741	517.933	1433.35	50.8029
Pn1.477	879	655.827	93.3236	2.61223
Pn1.478	1260	1036.83	1008.44	17.8547
Pn1.479	1140	916.827	9	0.180204
Pn1.480	705	482.043	356.702	13.5841
Pn1.481	960	736.827	3	0.0747421
Pn1.482	1116	892.827	180.268	3.70647
Pn1.483	489	269.114	233.297	15.9141
Pn1.484	723	499.982	904.282	33.2017
Pn1.485	879	655.827	49.1177	1.37486
Pn1.486	1260	1036.83	810.65	14.3528
Pn1.487	705	482.043	485.298	18.4813
Pn1.488	960	736.827	3	0.0747421
Pn1.489	1116	892.827	39.6787	0.815831
Pn1.490	285	87.1707	0	0
Pn1.491	291	91.7415	0	0
Pn1.492	1116	892.827	163.054	3.35253
Pn1.493	1035	811.827	1	0.0226124
Pn1.494	495	274.917	77	5.14162
Pn1.495	231	51.5933	0	0
Pn1.496	318	112.959	0	0
Pn1.497	231	51.5933	0	0
Pn1.498	342	133.005	0	0
Pn1.499	1341	1117.83	95.6726	1.57117
Pn1.500	1020	796.827	102	2.34988
Pn1.501	339	130.384	0	0
Pn1.502	342	133.005	0	0
Pn1.503	246	60.6309	0	0
Pn1.504	864	640.827	26	0.744804
Pn1.505	528	307.017	6	0.358755
Pn1.506	345	135.592	10	1.35387
Pn1.507	1494	1270.83	133.503	1.92847
Pn1.508	534	312.852	1	0.0586775
Pn1.509	327	120.343	0	0
Pn1.510	357	146.07	46	5.78105
Pn1.511	732	508.966	81	2.9215
Pn1.512	1638	1414.83	202.497	2.6274
Pn1.513	573	351.032	19	0.993613
Pn1.514	477	257.553	25	1.7819
Pn1.515	594	371.717	363.831	17.9679
Pn1.516	294	94.0214	0	0
Pn1.517	885	661.827	64.7981	1.79733
Pn1.518	930	706.827	12	0.311658
Pn1.519	672	449.175	2069.76	84.5892
Pn1.520	258	68.1645	1	0.269309
Pn1.521	1362	1138.83	2243	36.1561
Pn1.522	327	120.343	0	0
Pn1.523	348	138.15	0	0
Pn1.524	522	301.189	77	4.69311
Pn1.525	825	601.847	320	9.76054
Pn1.526	420	203.419	27	2.43659
Pn1.527	621	398.49	0	0
Pn1.528	219	44.7535	0	0
Pn1.529	1380	1156.83	5743.64	91.1441
Pn1.530	336	127.858	76	10.9118
Pn1.531	210	39.8794	5	2.30161
Pn1.532	279	82.7633	0	0
Pn1.533	1683	1459.83	2572.36	32.3474
Pn1.534	1392	1168.83	119.376	1.87489
Pn1.535	339	130.384	30	4.22382
Pn1.536	330	122.794	4	0.59799
Pn1.537	1083	859.827	10	0.2135
Pn1.538	570	348.097	159	8.38506
Pn1.539	771	547.9	53	1.77576
Pn1.540	930	706.827	1890	49.0861
Pn1.541	1896	1672.83	114	1.25102
Pn1.542	1911	1687.83	3.02756	0.0329287
Pn1.543	1140	916.827	1	0.0200227
Pn1.544	561	339.237	376.149	20.3548
Pn1.545	834	610.847	99	2.97518
Pn1.546	468	248.962	117	8.62707
Pn1.547	462	243.242	91	6.86772
Pn1.548	1476	1252.83	264	3.86832
Pn1.549	423	206.19	0.75	0.0667733
Pn1.550	705	482.043	0	0
Pn1.551	354	143.477	0	0
Pn1.552	249	62.5059	3	0.88107
Pn1.553	333	125.319	2	0.292971
Pn1.554	1227	1003.83	0	0
Pn1.555	330	122.794	12	1.79397
Pn1.556	465	246.095	0	0
Pn1.557	432	214.627	0	0
Pn1.558	369	156.682	10.7363	1.25791
Pn1.559	201	35.4138	0	0
Pn1.560	750	526.917	2.93296	0.102182
Pn1.561	1248	1024.83	0	0
Pn1.562	1248	1024.83	0	0
Pn1.563	369	156.682	10.7363	1.25791
Pn1.564	201	35.4138	0	0
Pn1.565	750	526.917	2.93296	0.102182
Pn1.566	1248	1024.83	0	0
Pn1.567	1248	1024.83	0	0
Pn1.568	312	108.181	14.8252	2.5157
Pn1.569	243	58.7615	0	0
Pn1.570	201	35.4138	0	0
Pn1.571	2172	1948.83	24.0515	0.226558
Pn1.572	1257	1033.83	0	0
Pn1.573	201	35.4138	0	0
Pn1.574	2007	1783.83	0	0
Pn1.575	1248	1024.83	0	0
Pn1.576	279	82.7633	0	0
Pn1.577	909	685.827	2	0.0535334
Pn1.578	1029	805.827	16.2637	0.3705
Pn1.579	1758	1534.83	3.73017	0.0446149
Pn1.580	294	94.0214	0	0
Pn1.581	279	82.7633	0	0
Pn1.582	1107	883.827	0	0
Pn1.583	1698	1474.83	0	0
Pn1.584	201	35.4138	0	0
Pn1.585	208	38.8819	0	0
Pn1.586	1248	1024.83	0	0
Pn1.587	552	330.489	0	0
Pn1.588	705	482.043	0	0
Pn1.589	669	446.175	0	0
Pn1.590	720	496.982	2	0.0738754
Pn1.591	1947	1723.83	2.12367	0.0226154
Pn1.592	249	62.5059	0	0
Pn1.593	795	571.865	0	0
Pn1.594	1338	1114.83	10.8785	0.179131
Pn1.595	435	217.469	0	0
Pn1.596	1542	1318.83	0	0
Pn1.597	822	598.847	0	0
Pn1.598	720	496.982	14.7481	0.54476
Pn1.599	2820	2596.83	177.876	1.25743
Pn1.600	249	62.5059	0	0
Pn1.601	1278	1054.83	0	0
Pn1.602	2400	2176.83	0	0
Pn1.603	321	115.389	0	0
Pn1.604	252	64.4193	0	0
Pn1.605	885	661.827	0	0
Pn1.606	393	178.423	0	0
Pn1.607	261	70.1802	0	0
Pn1.608	669	446.175	0	0
Pn1.609	1770	1546.83	0	0
Pn1.610	1056	832.827	0	0
Pn1.611	663	440.217	0	0
Pn1.612	411	195.011	0	0
Pn1.613	540	318.693	0	0
Pn1.614	210	39.8794	0	0
Pn1.615	873	649.827	0	0
Pn1.616	402	186.618	0	0
Pn1.617	669	446.175	0	0
Pn1.618	231	51.5933	0	0
Pn1.619	252	64.4193	0	0
Pn1.620	1314	1090.83	0	0
Pn1.621	984	760.827	0	0
Pn1.622	1134	910.827	0	0
Pn1.623	414	197.785	0	0
Pn1.624	208	38.8819	0	0
Pn1.625	1248	1024.83	0	0
Pn1.626	1203	979.827	0	0
Pn1.627	567	345.162	0	0
Pn1.628	1314	1090.83	0	0
Pn1.629	801	577.865	6	0.190605
Pn1.630	594	371.717	0	0
Pn1.631	669	446.175	1.10971	0.0456578
Pn1.632	720	496.982	0	0
Pn1.633	2676	2452.83	0	0
Pn1.634	438	220.316	0	0
Pn1.635	252	64.4193	0	0
Pn1.636	753	529.917	0	0
Pn1.637	1200	976.827	173.62	3.26282
Pn1.638	231	51.5933	0	0
Pn1.639	438	220.316	4	0.333291
Pn1.640	1323	1099.83	1546	25.8045
Pn1.641	621	398.49	162	7.46289
Pn1.642	1212	988.827	1194	22.1663
Pn1.643	222	46.404	4	1.58239
Pn1.644	267	74.2779	0	0
Pn1.645	3075	2851.83	1341	8.63208
Pn1.646	408	192.204	0	0
Pn1.647	2391	2167.83	14072	119.163
Pn1.648	378	164.687	3	0.334404
Pn1.649	1467	1243.83	171.696	2.53402
Pn1.650	567	345.162	0	0
Pn1.651	1959	1735.83	727.442	7.6931
Pn1.652	489	269.114	122	8.32211
Pn1.653	231	51.5933	70	24.9066
Pn1.654	396	181.156	0	0
Pn1.655	981	757.827	0	0
Pn1.656	1977	1753.83	17631	184.544
Pn1.657	1650	1426.83	22	0.283049
Pn1.658	1230	1006.83	681.578	12.4271
Pn1.659	606	383.551	1	0.0478615
Pn1.660	615	392.515	0	0
Pn1.661	399	183.868	0	0
Pn1.662	372	159.315	0	0
Pn1.663	258	68.1645	0	0
Pn1.664	351	140.811	7	0.912579
Pn1.665	864	640.827	15017.5	430.196
Pn1.666	201	35.4138	0	0
Pn1.667	864	640.827	6481.41	185.669
Pn1.668	339	130.384	0	0
Pn1.669	864	640.827	15017.5	430.196
Pn1.670	705	482.043	1	0.0380824
Pn1.671	1905	1681.83	295.544	3.2259
