Pn1	26044237	26045056	5.67
Pn1	4357764	4358587	1.12
Pn1	48265338	48266162	-3.06
Pn1	32259377	32260203	-3.2
Pn1	2522358	2523185	-5.11
Pn1	13058365	13059194	-3.66
Pn1	41197916	41198745	1.89
Pn1	46834298	46835128	0.79
Pn1	599776	600615	-5.27
Pn1	24338390	24339229	0.69
Pn1	9323911	9324753	-6.51
Pn1	10766958	10767800	-2.09
Pn1	32157397	32158239	-3.07
Pn1	20491287	20492136	4.56
Pn1	26578229	26579080	-1.41
Pn1	36646294	36647154	-0.89
Pn1	11649835	11650697	2.41
Pn1	33879189	33880061	-5.47
Pn1	33988435	33989307	-3.24
Pn1	36067115	36067990	5.58
Pn1	31415295	31416184	1.47
Pn1	6529010	6529908	-2.09
Pn1	36748429	36749328	1.06
Pn1	9475254	9476156	-2.29
Pn1	10919453	10920355	-2.16
Pn1	46307920	46308822	0.93
Pn1	32306795	32307700	0.54
Pn1	47154984	47155895	2.83
Pn1	38427450	38428364	-0.53
Pn1	47904272	47905196	2.78
Pn1	2645042	2645967	0.87
Pn1	27640197	27641123	1.2
Pn1	42486514	42487440	3.19
Pn1	5810942	5811871	2.32
Pn1	6956174	6957103	2.07
Pn1	3822154	3823084	-1.02
Pn1	26618823	26619753	-0.91
Pn1	37766291	37767225	1.92
Pn1	39512337	39513271	1.79
Pn1	28781079	28782015	0.84
Pn1	47657033	47657970	-2.43
Pn1	34827769	34828708	1.01
Pn1	34953641	34954580	1.01
Pn1	31156878	31157818	-4.95
Pn1	727014	727956	4.21
Pn1	1427902	1428844	4.21
Pn1	32628352	32629302	0.93
Pn1	37896975	37897931	1.54
Pn1	41176101	41177060	-1.77
Pn1	47971246	47972205	-1.67
Pn1	41341814	41342781	-1.87
Pn1	30136634	30137607	1.21
Pn1	9926497	9927476	-2.34
Pn1	45462150	45463129	-2.44
Pn1	36261465	36262448	-3.77
Pn1	37908657	37909640	2.83
Pn1	39649531	39650514	3.03
Pn1	40121533	40122519	-1.64
Pn1	41701002	41701988	3.61
Pn1	47259866	47260852	-1.52
Pn1	7782712	7783699	0.99
Pn1	28275562	28276552	0.93
Pn1	27473326	27474318	1.24
Pn1	44676369	44677361	-3.6
Pn1	39210098	39211096	-2.34
Pn1	36871862	36872866	1.23
Pn1	40854342	40855349	-2.05
Pn1	41951968	41952975	-2.64
Pn1	866196	867205	-3.97
Pn1	1580540	1581549	-2.41
Pn1	14283734	14284750	2.19
Pn1	41483754	41484775	3.48
Pn1	7094710	7095732	-1.17
Pn1	73564	74589	1.3
Pn1	37132697	37133722	0.83
Pn1	28550185	28551211	3.36
Pn1	7179994	7181023	0.71
Pn1	35668418	35669447	-2.22
Pn1	30480763	30481797	0.64
Pn1	39872389	39873424	-4.64
Pn1	26846223	26847263	1.67
Pn1	48214621	48215665	3.74
Pn1	7960673	7961719	-2.44
Pn1	42771821	42772871	2.21
Pn1	35379215	35380266	0.73
Pn1	44264976	44266029	2.61
Pn1	44272910	44273963	2.32
Pn1	33664489	33665544	-3.6
Pn1	40512361	40513419	1.49
Pn1	26617748	26618809	-1.23
Pn1	37671282	37672345	-0.76
Pn1	38176840	38177903	-0.91
Pn1	36743919	36744986	1.32
Pn1	26943622	26944695	1.28
Pn1	33138965	33140047	2.6
Pn1	19587018	19588103	-4.38
Pn1	47512896	47513984	1.05
Pn1	27243164	27244263	5.67
Pn1	549231	550334	0.89
Pn1	3476603	3477708	-1.79
Pn1	3592829	3593934	-4.21
Pn1	21983475	21984581	1.94
Pn1	38493046	38494152	-3.97
Pn1	25235763	25236872	1.22
Pn1	32943102	32944214	-4.06
Pn1	35716025	35717140	1.17
Pn1	38710861	38711976	1.27
Pn1	47919550	47920666	-1.95
Pn1	9245923	9247041	4.42
Pn1	10686452	10687570	2.71
Pn1	14556052	14557174	-1.17
Pn1	32014211	32015335	-2.32
Pn1	31746621	31747748	-2.09
Pn1	40481190	40482320	1.54
Pn1	37950580	37951715	1.12
Pn1	39687798	39688933	1.41
Pn1	47196814	47197949	0.79
Pn1	38370158	38371296	-1.61
Pn1	14824074	14825214	-2.97
Pn1	40364842	40365996	1.69
Pn1	45518417	45519571	1.27
Pn1	46176925	46178079	1.14
Pn1	40535316	40536471	1.83
Pn1	37894248	37895405	1.46
Pn1	39636704	39637861	1.23
Pn1	29290446	29291606	2.45
Pn1	44082113	44083278	1.49
Pn1	40545613	40546781	-3.99
Pn1	37129860	37131038	1.32
Pn1	38764347	38765526	0.48
Pn1	45983576	45984755	5.51
Pn1	2602124	2603305	2.28
Pn1	34650260	34651441	0.99
Pn1	34761835	34763016	0.99
Pn1	36084354	36085537	-1.23
Pn1	43731123	43732310	1.29
Pn1	35883351	35884546	0.81
Pn1	41135770	41136966	-1.75
Pn1	34097020	34098217	5.3
Pn1	29789624	29790823	11.12
Pn1	7468763	7469965	-3.5
Pn1	41059026	41060228	2.62
Pn1	36028845	36030053	0.86
Pn1	6596614	6597826	-1.33
Pn1	37328901	37330119	2.2
Pn1	45523911	45525133	-2.14
Pn1	37306323	37307550	-2.8
Pn1	14030114	14031344	-1.91
Pn1	32597237	32598468	0.88
Pn1	39231025	39232256	-0.63
Pn1	6403809	6405044	0.66
Pn1	39405433	39406671	2.07
Pn1	2382303	2383542	4.4
Pn1	42707428	42708669	-2.05
Pn1	32362250	32363497	1.45
Pn1	34172839	34174086	2.74
Pn1	25948588	25949838	-2.05
Pn1	28682001	28683251	3.33
Pn1	32471337	32472587	2.9
Pn1	35167471	35168722	-0.64
Pn1	34007283	34008538	-2.23
Pn1	45621929	45623185	-2.16
Pn1	883804	885063	-1.34
Pn1	1598266	1599525	-1.45
Pn1	3901858	3903117	0.52
Pn1	3986475	3987734	1
Pn1	47215220	47216479	2.87
Pn1	32474331	32475592	-3.95
Pn1	9370090	9371356	1.13
Pn1	10812541	10813807	0.97
Pn1	6608167	6609443	-3.27
Pn1	46133425	46134701	-1.92
Pn1	1024125	1025402	1.54
Pn1	37487581	37488858	-3.35
Pn1	5666339	5667618	-4.51
Pn1	5797030	5798313	-2.32
Pn1	39090247	39091537	2.99
Pn1	38419828	38421119	0.97
Pn1	44086043	44087335	2.03
Pn1	34117569	34118864	3.51
Pn1	32930712	32932009	8.99
Pn1	14950270	14951568	-1.09
Pn1	40483801	40485100	-1.18
Pn1	2421916	2423233	0.56
Pn1	35297839	35299158	0.52
Pn1	46758934	46760253	1.22
Pn1	42145230	42146551	4.08
Pn1	42168091	42169412	-3.6
Pn1	27764087	27765415	-2.14
Pn1	40276073	40277410	0.5
Pn1	9794164	9795510	7.52
Pn1	9835986	9837332	12.64
Pn1	39229521	39230867	1.13
Pn1	45756593	45757939	1.3
Pn1	45415517	45416868	0.43
Pn1	27478853	27480205	-4.06
Pn1	40703172	40704524	0.88
Pn1	38961095	38962450	1.43
Pn1	9805884	9807242	12.31
Pn1	9866325	9867683	5.31
Pn1	12136540	12137898	9.39
Pn1	12147044	12148402	4.32
Pn1	12171363	12172721	12.66
Pn1	2930796	2932155	2.29
Pn1	36263681	36265048	-3.59
Pn1	37034789	37036156	2.08
Pn1	37636801	37638170	1.34
Pn1	1269790	1271162	-5.13
Pn1	36936546	36937918	-3.53
Pn1	33902652	33904028	-4.02
Pn1	29181015	29182397	0.96
Pn1	38660614	38662004	-2.15
Pn1	6418496	6419888	-3.62
Pn1	42454426	42455824	0.58
Pn1	45569908	45571312	-1.94
Pn1	42777407	42778813	1.62
Pn1	42016846	42018253	0.84
Pn1	17723437	17724847	-1.13
Pn1	2550515	2551926	-4.76
Pn1	36725827	36727240	-1.52
Pn1	35205060	35206481	3.13
Pn1	3001547	3002975	-3.82
Pn1	29867248	29868676	-3.45
Pn1	44352271	44353704	-2.17
Pn1	42211718	42213155	-1.17
Pn1	40494328	40495767	-7.5
Pn1	11499058	11500500	0.71
Pn1	11546408	11547850	1.07
Pn1	11583948	11585390	0.87
Pn1	32818859	32820301	-1.16
Pn1	30128412	30129860	3.53
Pn1	2013182	2014631	6.33
Pn1	41626003	41627453	-4.13
Pn1	30942100	30943555	-0.83
Pn1	45624218	45625673	-1.24
Pn1	42107385	42108849	-3.03
Pn1	7552601	7554069	-0.66
Pn1	37238843	37240311	-2.09
Pn1	46828022	46829490	4.03
Pn1	35966645	35968114	1.62
Pn1	44712189	44713658	-6.44
Pn1	3070173	3071646	-5.02
Pn1	45649304	45650787	-1.39
Pn1	35391792	35393279	1
Pn1	25895613	25897102	3.01
Pn1	4111262	4112755	1.76
Pn1	3843066	3844566	-3.04
Pn1	34836031	34837532	1.01
Pn1	34961911	34963412	1.23
Pn1	47348080	47349581	0.74
Pn1	47723826	47725328	-1.61
Pn1	47808640	47810142	0.8
Pn1	4183162	4184672	-2.68
Pn1	7193011	7194523	1.53
Pn1	26750161	26751679	2.01
Pn1	6375702	6377222	-2.73
Pn1	38802174	38803697	1.75
Pn1	40233692	40235222	1.2
Pn1	40977813	40979348	1.09
Pn1	7671338	7672874	1.78
Pn1	37686923	37688461	6.24
Pn1	38192357	38193895	3.15
Pn1	41276475	41278013	3.29
Pn1	30235530	30237072	7.87
Pn1	34505825	34507369	-9.58
Pn1	33698293	33699844	-2.79
Pn1	36706894	36708455	-5.2
Pn1	12421137	12422699	1.25
Pn1	29869330	29870893	-5.08
Pn1	35603107	35604672	1.51
Pn1	44731874	44733439	0.89
Pn1	45130021	45131586	1.44
Pn1	42942533	42944101	-1.68
Pn1	5977730	5979300	2.61
Pn1	3331378	3332953	-3.15
Pn1	38566510	38568089	0.62
Pn1	41800723	41802304	0.87
Pn1	7122457	7124045	3.04
Pn1	45525750	45527344	1.02
Pn1	36668975	36670572	4.33
Pn1	36693425	36695022	2.62
Pn1	3883071	3884669	-1.64
Pn1	7471502	7473105	-1.44
Pn1	41145517	41147120	-2.42
Pn1	37689648	37691255	1.79
Pn1	38195082	38196689	1.85
Pn1	40931826	40933433	2.4
Pn1	34668988	34670596	3.04
Pn1	46037668	46039279	1.58
Pn1	12670547	12672159	3.29
Pn1	38677324	38678941	1.06
Pn1	366739	368361	1.39
Pn1	42569817	42571442	-1.27
Pn1	33743764	33745391	1.27
Pn1	34010418	34012045	0.93
Pn1	861479	863114	0.67
Pn1	9146928	9148565	-1.78
Pn1	1575809	1577447	0.73
Pn1	10592306	10593946	-1.58
Pn1	47972357	47973998	-1.11
Pn1	46740046	46741691	-2.9
Pn1	24335424	24337072	-0.72
Pn1	36995437	36997090	0.85
Pn1	39382085	39383738	-4.74
Pn1	6069328	6070982	0.99
Pn1	35417728	35419383	-1.72
Pn1	43334117	43335774	1.02
Pn1	43764174	43765835	-2.8
Pn1	1501847	1503510	1.1
Pn1	30050901	30052565	4.44
Pn1	1532587	1534253	0.77
Pn1	816712	818379	1.1
Pn1	2722799	2724470	6.01
Pn1	34647804	34649479	0.99
Pn1	34759379	34761054	0.92
Pn1	46107555	46109230	1.15
Pn1	992425	994104	-1.73
Pn1	1718466	1720145	-1.34
Pn1	5602620	5604300	-1.28
Pn1	6691004	6692684	-3.41
Pn1	33263296	33264976	0.83
Pn1	27636320	27638007	-1.75
Pn1	41387515	41389211	-1.23
Pn1	2453019	2454717	-5.24
Pn1	43221573	43223271	0.39
Pn1	48049443	48051142	0.68
Pn1	31710318	31712030	1.79
Pn1	31980110	31981822	2.25
Pn1	801533	803263	1.22
Pn1	41075347	41077080	-1.95
Pn1	1480915	1482649	1.14
Pn1	34557339	34559075	2.82
Pn1	42531045	42532783	1.18
Pn1	38494349	38496089	-3.96
Pn1	38933568	38935312	-1.72
Pn1	32080912	32082659	4.93
Pn1	40844871	40846621	1.45
Pn1	41732110	41733863	1.06
Pn1	41375700	41377459	-1.59
Pn1	38613230	38614990	0.52
Pn1	29338737	29340500	4.84
Pn1	38244585	38246354	1.15
Pn1	5760362	5762139	0.79
Pn1	6905017	6906794	0.94
Pn1	29173110	29174887	-0.83
Pn1	46807539	46809330	-1.86
Pn1	37090048	37091840	2.91
Pn1	41961064	41962858	1.42
Pn1	37822184	37823980	1.77
Pn1	42418282	42420078	-3.08
Pn1	38361097	38362901	-4.88
Pn1	31062285	31064092	2.05
Pn1	45034291	45036099	1.52
Pn1	947773	949587	2.7
Pn1	35551615	35553430	1.03
Pn1	34923233	34925050	-2.42
Pn1	35048336	35050153	-2.07
Pn1	1669388	1671210	3.05
Pn1	9283347	9285170	1.01
Pn1	45317286	45319113	0.54
Pn1	31826261	31828093	0.46
Pn1	42291189	42293021	-1.71
Pn1	45892916	45894756	0.78
Pn1	3515495	3517337	-2.6
Pn1	31469749	31471599	-3.31
Pn1	38646325	38648178	0.94
Pn1	6847660	6849518	-3.17
Pn1	30022458	30024327	7.36
Pn1	11919265	11921139	2.18
Pn1	43197164	43199041	-1.8
Pn1	43719461	43721338	-2.01
Pn1	45410806	45412692	10.93
Pn1	3534942	3536830	-3.19
Pn1	41292447	41294336	-4.11
Pn1	37587931	37589828	-2.01
Pn1	38089628	38091525	-2.18
Pn1	47083903	47085800	-0.95
Pn1	37348873	37350772	0.8
Pn1	44589648	44591555	2.13
Pn1	33765159	33767073	-3.31
Pn1	31413094	31415009	1.53
Pn1	409976	411894	-0.94
Pn1	47566179	47568101	-1.57
Pn1	33447646	33449572	0.99
Pn1	27988644	27990578	0.61
Pn1	26718349	26720286	0.63
Pn1	43312913	43314852	6.05
Pn1	179235	181177	1.51
Pn1	43836539	43838481	5.59
Pn1	38621823	38623769	0.69
Pn1	42688750	42690708	-1.13
Pn1	6645191	6647151	-1.61
Pn1	41705412	41707372	0.72
Pn1	33656068	33658030	4.48
Pn1	879333	881299	-3.8
Pn1	13314016	13316002	1.06
Pn1	38592479	38594466	4.02
Pn1	11087214	11089205	0.84
Pn1	47027824	47029816	0.69
Pn1	12046460	12048459	5.75
Pn1	47953256	47955262	1.39
Pn1	43099992	43102004	-2.76
Pn1	37151155	37153171	0.67
Pn1	43056027	43058045	-7.76
Pn1	38228414	38230444	1.07
Pn1	35290040	35292073	0.57
Pn1	29120126	29122162	-2.46
Pn1	31884540	31886577	-0.98
Pn1	44735525	44737568	-4.7
Pn1	45134035	45136078	-6.5
Pn1	32581715	32583764	-4
Pn1	1838073	1840124	1.5
Pn1	1112988	1115041	1.34
Pn1	43062196	43064250	-0.58
Pn1	34438554	34440609	3.92
Pn1	24720636	24722698	-4.73
Pn1	38962606	38964670	1.34
Pn1	46456440	46458504	4.56
Pn1	30239488	30241553	0.76
Pn1	33081183	33083261	-6.64
Pn1	32137230	32139312	0.77
Pn1	40386954	40389039	0.85
Pn1	32947820	32949913	-0.88
Pn1	33246925	33249018	-1.38
Pn1	32149551	32151655	0.78
Pn1	34596551	34598656	2.21
Pn1	34708101	34710207	2.21
Pn1	38474137	38476245	3.89
Pn1	45115274	45117382	-3.04
Pn1	31629771	31631884	1.67
Pn1	31899374	31901487	1.01
Pn1	29022858	29024975	1.34
Pn1	37209460	37211578	2.16
Pn1	47400208	47402327	6.96
Pn1	28815727	28817849	0.9
Pn1	1069992	1072116	-0.99
Pn1	1797870	1799994	-0.96
Pn1	28261614	28263738	-2.5
Pn1	30632790	30634918	-0.75
Pn1	32510985	32513114	-0.74
Pn1	4165200	4167333	-4.27
Pn1	37371521	37373671	-3.08
Pn1	10316752	10318906	1.84
Pn1	39992757	39994918	3.02
Pn1	32087197	32089360	-0.99
Pn1	36151455	36153619	1.99
Pn1	29928240	29930416	-3.1
Pn1	804939	807116	-1.74
Pn1	1484328	1486505	-1.79
Pn1	39627133	39629315	-0.7
Pn1	35321953	35324136	-1.97
Pn1	35315764	35317961	1.52
Pn1	34625065	34627269	2.98
Pn1	41808320	41810524	0.5
Pn1	35662812	35665021	-2.38
Pn1	34736303	34738515	2.87
Pn1	1265397	1267614	2.22
Pn1	35732924	35735146	-1.71
Pn1	43380943	43383169	0.58
Pn1	30440060	30442287	0.66
Pn1	42382518	42384750	-3.87
Pn1	33366844	33369083	-6.64
Pn1	43980193	43982433	0.54
Pn1	33932538	33934780	-3.28
Pn1	35873476	35875726	1.58
Pn1	38423910	38426167	0.47
Pn1	595349	597610	3.01
Pn1	6030346	6032608	-1.42
Pn1	36467733	36469995	1.04
Pn1	39835320	39837586	1.67
Pn1	154282	156549	-1.91
Pn1	12839602	12841873	6.66
Pn1	47580403	47582678	2.72
Pn1	45405669	45407948	-1.62
Pn1	6134213	6136495	3.15
Pn1	42331239	42333521	-2.18
Pn1	35001326	35003611	-5.54
Pn1	78599	80899	1.33
Pn1	14539834	14542134	-5.4
Pn1	29208524	29210829	-3.22
Pn1	45254319	45256646	1.14
Pn1	6044699	6047027	-0.52
Pn1	34497701	34500029	1.34
Pn1	32354299	32356630	-1.66
Pn1	33287696	33290029	-4.94
Pn1	37879566	37881900	-0.82
Pn1	7245984	7248325	3.82
Pn1	601069	603421	0.99
Pn1	45619550	45621902	-2.22
Pn1	35738540	35740898	-2.65
Pn1	980563	982925	0.93
Pn1	41367267	41369630	-1.5
Pn1	37712704	37715070	-7.48
Pn1	6627902	6630274	-2.98
Pn1	35284407	35286779	-3.11
Pn1	7588874	7591250	1.46
Pn1	5688890	5691267	-2.46
Pn1	898436	900814	0.61
Pn1	12716802	12719182	1.21
Pn1	33010957	33013337	-5.75
Pn1	1834656	1837045	1.13
Pn1	1615461	1617853	0.54
Pn1	1109567	1111970	1.1
Pn1	6895109	6897514	-1.65
Pn1	42785799	42788204	1.14
Pn1	5530081	5532493	-0.69
Pn1	12593183	12595595	3.49
Pn1	42615721	42618141	0.84
Pn1	901061	903483	0.75
Pn1	34411341	34413768	-2.64
Pn1	46465626	46468053	2.29
Pn1	46630012	46632444	0.69
Pn1	38444407	38446841	-0.69
Pn1	39459242	39461676	-8.26
Pn1	38234095	38236538	0.58
Pn1	38569779	38572225	0.67
Pn1	6243750	6246198	-2.44
Pn1	7361423	7363871	-1.91
Pn1	41916227	41918685	-0.79
Pn1	42022001	42024459	-0.92
Pn1	361753	364220	-4.6
Pn1	40593322	40595797	0.54
Pn1	2708303	2710783	7.7
Pn1	40867556	40870038	-7.56
Pn1	41942931	41945413	-7.56
Pn1	4005291	4007779	0.84
Pn1	3924910	3927400	0.84
Pn1	7369170	7371662	0.63
Pn1	43192877	43195372	0.67
Pn1	439245	441743	2.21
Pn1	37693455	37695955	0.93
Pn1	43715211	43717713	1.27
Pn1	47189256	47191759	3.26
Pn1	534628	537132	1.26
Pn1	8808120	8810629	5.05
Pn1	46997999	47000516	0.96
Pn1	47615829	47618346	1.29
Pn1	5859675	5862193	-1.75
Pn1	46518468	46520989	1.15
Pn1	12265605	12268130	0.68
Pn1	35817697	35820228	1.66
Pn1	31733132	31735666	-3.2
Pn1	7004550	7007085	-3.13
Pn1	2028654	2031190	-0.54
Pn1	43438739	43441282	0.39
Pn1	8839852	8842397	4.8
Pn1	46606860	46609409	0.63
Pn1	32000651	32003204	-3.04
Pn1	40730867	40733420	4.15
Pn1	42208141	42210697	-0.85
Pn1	46927442	46930001	-0.64
Pn1	44576558	44579127	-2.04
Pn1	28361059	28363629	-5.45
Pn1	45889016	45891586	-3.83
Pn1	1866654	1869232	-1
Pn1	47860771	47863351	0.48
Pn1	42248731	42251312	-2.45
Pn1	36989883	36992478	1.02
